group	label	showSelected1
1	Cluster 33: 24/189 pixels shown, logFC -3.7 to 3.3, log10(p) 0.0 to 1.5	33
1	Cluster 50: 161/843 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 3.7	50
1	Cluster 150: 26/1190 pixels shown, logFC -3.5 to 4.6, log10(p) 0.0 to 3.3	150
1	Cluster 152: 424/3542 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 5.2	152
1	Cluster 207: 372/873 pixels shown, logFC -4.3 to 4.3, log10(p) 0.0 to 2.8	207
1	Cluster 224: 59/601 pixels shown, logFC -3.1 to 4.5, log10(p) 0.0 to 3.2	224
1	Cluster 353: 27/493 pixels shown, logFC -3.7 to 4.1, log10(p) 0.0 to 2.4	353
1	Cluster 362: 712/827 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 2.8	362
1	Cluster 526: 613/619 pixels shown, logFC -3.5 to 4.3, log10(p) 0.0 to 2.8	526
1	Cluster 572: 667/841 pixels shown, logFC -4.3 to 3.4, log10(p) 0.0 to 2.0	572
1	Cluster 661: 416/864 pixels shown, logFC -3.1 to 4.3, log10(p) 0.0 to 2.9	661
1	Cluster 699: 23/901 pixels shown, logFC -4.3 to 5.3, log10(p) 0.0 to 5.0	699
1	Cluster 1012: 690/700 pixels shown, logFC -2.8 to 4.6, log10(p) 0.0 to 3.6	1012
1	Cluster 1132: 49/693 pixels shown, logFC -4.7 to 3.7, log10(p) 0.0 to 2.5	1132
1	Cluster 1697: 10/208 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 1.6	1697
1	Cluster 2292: 17/94 pixels shown, logFC -3.3 to 2.8, log10(p) 0.0 to 1.6	2292
1	Cluster 2701: 67/67 pixels shown, logFC -3.7 to 2.1, log10(p) 0.0 to 1.4	2701
1	Cluster 2871: 32/32 pixels shown, logFC -3.1 to 0.9, log10(p) 0.0 to 1.0	2871
1	Cluster 2877: 10/10 pixels shown, logFC -2.5 to 0.7, log10(p) 0.0 to 0.7	2877
1	Cluster 3235: 5/66 pixels shown, logFC -2.8 to 2.0, log10(p) 0.0 to 1.0	3235
1	Cluster 3320: 17/17 pixels shown, logFC 0.4 to 4.1, log10(p) 0.1 to 2.4	3320
1	Cluster 3638: 4/32 pixels shown, logFC -1.3 to 4.1, log10(p) 0.2 to 2.4	3638
1	Cluster 3752: 8/8 pixels shown, logFC -3.1 to -2.0, log10(p) 0.5 to 1.0	3752
1	Cluster 3940: 53/53 pixels shown, logFC -3.6 to 2.0, log10(p) 0.0 to 1.4	3940
