group	label	showSelected1
1	Cluster 28: 1374/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 78: 392/2659 pixels shown, logFC -5.2 to 4.1, log10(p) 0.0 to 3.7	78
1	Cluster 223: 1/8268 pixels shown, logFC -4.3 to 4.0, log10(p) 0.0 to 9.6	223
1	Cluster 327: 694/1168 pixels shown, logFC -5.8 to 2.0, log10(p) 0.0 to 4.9	327
1	Cluster 757: 364/2022 pixels shown, logFC -4.8 to 3.4, log10(p) 0.0 to 3.2	757
1	Cluster 1312: 81/85 pixels shown, logFC -4.4 to 1.5, log10(p) 0.0 to 3.8	1312
1	Cluster 1472: 93/93 pixels shown, logFC -5.4 to -0.2, log10(p) 0.1 to 3.7	1472
1	Cluster 1940: 287/287 pixels shown, logFC -5.8 to 0.6, log10(p) 0.0 to 6.5	1940
1	Cluster 2215: 98/198 pixels shown, logFC -5.9 to 2.8, log10(p) 0.0 to 5.4	2215
1	Cluster 2887: 4/14 pixels shown, logFC -5.1 to -2.5, log10(p) 1.2 to 3.2	2887
1	Cluster 2998: 11/23 pixels shown, logFC -4.3 to -1.3, log10(p) 0.3 to 1.9	2998
1	Cluster 3333: 86/653 pixels shown, logFC -2.0 to 2.5, log10(p) 0.0 to 3.3	3333
1	Cluster 3724: 159/159 pixels shown, logFC -5.8 to 2.0, log10(p) 0.0 to 5.1	3724
