group	x	y	clickSelects
7714	-44.75	48.25	2601
7714	-44.75	48.75	2601
7714	-44.25	49.25	2601
7714	-39.75	49.25	2601
7714	-39.75	48.25	2601
7714	-39.25	47.75	2601
7714	-39.25	47.25	2601
7714	-39.75	46.75	2601
7714	-39.75	45.75	2601
7714	-40.25	45.75	2601
7714	-40.75	46.25	2601
7714	-43.25	46.25	2601
7714	-43.25	45.75	2601
7714	-42.75	45.25	2601
7714	-41.75	45.25	2601
7714	-41.75	43.75	2601
7714	-42.25	43.25	2601
7714	-42.75	43.25	2601
7714	-42.75	44.25	2601
7714	-43.75	45.25	2601
7714	-44.75	45.25	2601
7714	-44.75	48.25	2601
7715	-39.25	49.25	2601
7715	-39.25	48.75	2601
7715	-38.75	48.25	2601
7715	-38.25	48.25	2601
7715	-38.25	48.75	2601
7715	-38.75	49.25	2601
7715	-39.25	49.25	2601
6168	-44.75	44.25	219
6168	-44.75	44.75	219
6168	-44.25	45.25	219
6168	-43.75	45.25	219
6168	-42.75	44.25	219
6168	-42.75	43.25	219
6168	-42.25	43.25	219
6168	-41.75	43.75	219
6168	-41.75	45.25	219
6168	-42.75	45.25	219
6168	-43.25	45.75	219
6168	-43.25	46.25	219
6168	-40.75	46.25	219
6168	-40.25	45.75	219
6168	-39.75	45.75	219
6168	-39.75	46.75	219
6168	-39.25	47.25	219
6168	-39.25	47.75	219
6168	-39.75	48.25	219
6168	-39.75	48.75	219
6168	-39.25	48.75	219
6168	-38.75	48.25	219
6168	-38.25	48.25	219
6168	-38.25	49.25	219
6168	-16.75	49.25	219
6168	-16.25	48.75	219
6168	-12.75	48.75	219
6168	-12.25	49.25	219
6168	-9.75	49.25	219
6168	-7.75	47.25	219
6168	-7.75	46.75	219
6168	-8.75	46.75	219
6168	-8.75	46.25	219
6168	-7.75	45.25	219
6168	-7.25	45.25	219
6168	-6.25	46.25	219
6168	-5.75	46.25	219
6168	-5.75	45.75	219
6168	-7.25	44.25	219
6168	-8.25	44.25	219
6168	-9.25	43.25	219
6168	-9.75	43.25	219
6168	-10.25	43.75	219
6168	-10.75	43.75	219
6168	-11.25	43.25	219
6168	-12.25	43.25	219
6168	-12.75	42.75	219
6168	-14.25	42.75	219
6168	-14.75	43.25	219
6168	-15.25	43.25	219
6168	-15.75	42.75	219
6168	-15.75	42.25	219
6168	-14.75	42.25	219
6168	-14.75	41.75	219
6168	-15.25	41.25	219
6168	-15.25	40.75	219
6168	-14.25	40.75	219
6168	-14.25	40.25	219
6168	-15.25	39.25	219
6168	-15.75	39.25	219
6168	-15.75	40.25	219
6168	-16.25	40.25	219
6168	-17.25	39.25	219
6168	-18.75	39.25	219
6168	-19.25	39.75	219
6168	-19.75	39.75	219
6168	-19.75	38.75	219
6168	-20.25	38.25	219
6168	-20.25	37.25	219
