group	label	showSelected1
1	Cluster 43: 11/19260 pixels shown, logFC -5.2 to 5.3, log10(p) 0.0 to 5.0	43
1	Cluster 306: 2284/4008 pixels shown, logFC -5.3 to 4.6, log10(p) 0.0 to 4.6	306
1	Cluster 520: 43/1638 pixels shown, logFC -4.6 to 3.4, log10(p) 0.0 to 2.8	520
1	Cluster 788: 1173/10083 pixels shown, logFC -5.7 to 3.7, log10(p) 0.0 to 4.9	788
1	Cluster 1066: 210/210 pixels shown, logFC -4.7 to 2.1, log10(p) 0.0 to 2.4	1066
1	Cluster 1160: 309/3071 pixels shown, logFC -6.0 to 3.7, log10(p) 0.0 to 5.8	1160
1	Cluster 1957: 354/636 pixels shown, logFC -4.1 to 2.8, log10(p) 0.0 to 3.6	1957
1	Cluster 2500: 12/319 pixels shown, logFC -2.2 to 3.5, log10(p) 0.0 to 3.1	2500
1	Cluster 2800: 284/294 pixels shown, logFC -0.6 to 3.1, log10(p) 0.0 to 5.9	2800
1	Cluster 3312: 319/319 pixels shown, logFC -0.9 to 3.9, log10(p) 0.0 to 5.9	3312
