group	label	showSelected1
1	Cluster 152: 37/3542 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 5.2	152
1	Cluster 207: 53/873 pixels shown, logFC -4.3 to 4.3, log10(p) 0.0 to 2.8	207
1	Cluster 353: 466/493 pixels shown, logFC -3.7 to 4.1, log10(p) 0.0 to 2.4	353
1	Cluster 572: 174/841 pixels shown, logFC -4.3 to 3.4, log10(p) 0.0 to 2.0	572
1	Cluster 995: 1/1271 pixels shown, logFC -5.0 to 3.4, log10(p) 0.0 to 3.0	995
1	Cluster 1132: 419/693 pixels shown, logFC -4.7 to 3.7, log10(p) 0.0 to 2.5	1132
1	Cluster 1248: 3/231 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 1.7	1248
1	Cluster 1330: 117/400 pixels shown, logFC -3.8 to 4.1, log10(p) 0.0 to 2.4	1330
1	Cluster 1697: 176/208 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 1.6	1697
1	Cluster 1880: 94/94 pixels shown, logFC -4.3 to 2.8, log10(p) 0.0 to 2.0	1880
1	Cluster 2040: 14/59 pixels shown, logFC -2.4 to 3.4, log10(p) 0.0 to 1.5	2040
1	Cluster 2292: 77/94 pixels shown, logFC -3.3 to 2.8, log10(p) 0.0 to 1.6	2292
1	Cluster 3256: 14/14 pixels shown, logFC -3.9 to -1.2, log10(p) 0.3 to 1.6	3256
1	Cluster 3984: 16/16 pixels shown, logFC -4.2 to -0.3, log10(p) 0.1 to 1.9	3984
