group	label	showSelected1
1	Cluster 68: 1408/24565 pixels shown, logFC -6.0 to 4.1, log10(p) 0.0 to 5.6	68
1	Cluster 134: 3/6504 pixels shown, logFC -4.8 to 3.3, log10(p) 0.0 to 3.6	134
1	Cluster 278: 648/1020 pixels shown, logFC -5.5 to 2.5, log10(p) 0.0 to 4.8	278
1	Cluster 439: 453/1982 pixels shown, logFC -4.9 to 2.4, log10(p) 0.0 to 3.7	439
1	Cluster 709: 791/1982 pixels shown, logFC -5.5 to 1.7, log10(p) 0.0 to 7.0	709
1	Cluster 1126: 101/158 pixels shown, logFC -5.2 to 0.9, log10(p) 0.0 to 3.4	1126
1	Cluster 1607: 25/268 pixels shown, logFC -5.3 to 1.4, log10(p) 0.0 to 3.6	1607
1	Cluster 1695: 1345/2723 pixels shown, logFC -5.7 to 2.8, log10(p) 0.0 to 4.6	1695
1	Cluster 2862: 36/58 pixels shown, logFC -5.3 to -0.5, log10(p) 0.2 to 5.2	2862
1	Cluster 3326: 53/53 pixels shown, logFC -5.0 to -0.0, log10(p) 0.0 to 3.0	3326
1	Cluster 3689: 30/594 pixels shown, logFC -4.3 to 1.5, log10(p) 0.0 to 2.9	3689
1	Cluster 3898: 104/122 pixels shown, logFC -5.5 to 0.4, log10(p) 0.0 to 4.0	3898
