group	label	showSelected1
1	Cluster 2: 408/765 pixels shown, logFC -4.4 to 3.5, log10(p) 0.0 to 3.1	2
1	Cluster 59: 10/1793 pixels shown, logFC -4.8 to 4.6, log10(p) 0.0 to 3.2	59
1	Cluster 64: 1390/6048 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 4.8	64
1	Cluster 144: 1/3760 pixels shown, logFC -5.7 to 3.7, log10(p) 0.0 to 4.8	144
1	Cluster 489: 308/588 pixels shown, logFC -4.7 to 3.7, log10(p) 0.0 to 3.8	489
1	Cluster 690: 398/448 pixels shown, logFC -5.2 to 2.5, log10(p) 0.0 to 3.5	690
1	Cluster 696: 104/4861 pixels shown, logFC -4.8 to 4.1, log10(p) 0.0 to 3.8	696
1	Cluster 811: 2069/2530 pixels shown, logFC -4.2 to 3.8, log10(p) 0.0 to 5.1	811
1	Cluster 2160: 57/57 pixels shown, logFC -1.2 to 2.9, log10(p) 0.2 to 2.4	2160
1	Cluster 2206: 1/54 pixels shown, logFC -4.3 to 1.4, log10(p) 0.0 to 1.9	2206
1	Cluster 2758: 76/166 pixels shown, logFC -0.3 to 4.7, log10(p) 0.0 to 6.2	2758
1	Cluster 3916: 22/23 pixels shown, logFC -2.8 to 0.2, log10(p) 0.1 to 1.1	3916
