group	label	showSelected1
1	Cluster 40: 33/3924 pixels shown, logFC -5.3 to 2.2, log10(p) 0.0 to 3.6	40
1	Cluster 115: 106/16699 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 5.7	115
1	Cluster 169: 57/752 pixels shown, logFC -2.6 to 3.2, log10(p) 0.0 to 5.2	169
1	Cluster 219: 217/10155 pixels shown, logFC -5.2 to 4.8, log10(p) 0.0 to 10.7	219
1	Cluster 326: 526/2280 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 4.3	326
1	Cluster 594: 360/7532 pixels shown, logFC -4.5 to 2.9, log10(p) 0.0 to 6.0	594
1	Cluster 768: 88/3544 pixels shown, logFC -5.3 to 2.0, log10(p) 0.0 to 5.3	768
1	Cluster 1084: 2399/2649 pixels shown, logFC -4.8 to 2.6, log10(p) 0.0 to 3.3	1084
1	Cluster 2719: 788/855 pixels shown, logFC -2.6 to 3.2, log10(p) 0.0 to 4.5	2719
1	Cluster 3125: 57/254 pixels shown, logFC -2.9 to 1.9, log10(p) 0.0 to 2.4	3125
1	Cluster 3221: 185/185 pixels shown, logFC -2.2 to 1.9, log10(p) 0.0 to 2.5	3221
1	Cluster 3372: 183/183 pixels shown, logFC -2.8 to 2.2, log10(p) 0.0 to 3.0	3372
