group	label	showSelected1
1	Cluster 3: 2302/16558 pixels shown, logFC -5.1 to 4.8, log10(p) 0.0 to 4.8	3
1	Cluster 109: 2/20473 pixels shown, logFC -5.0 to 4.8, log10(p) 0.0 to 5.6	109
1	Cluster 508: 1126/5016 pixels shown, logFC -4.3 to 4.6, log10(p) 0.0 to 4.9	508
1	Cluster 646: 33/1241 pixels shown, logFC -3.5 to 4.8, log10(p) 0.0 to 4.2	646
1	Cluster 717: 636/636 pixels shown, logFC -3.9 to 4.1, log10(p) 0.0 to 3.6	717
1	Cluster 1007: 15/2240 pixels shown, logFC -4.6 to 4.6, log10(p) 0.0 to 3.3	1007
1	Cluster 1522: 107/312 pixels shown, logFC -2.0 to 3.5, log10(p) 0.0 to 2.8	1522
1	Cluster 2035: 416/617 pixels shown, logFC -4.3 to 3.3, log10(p) 0.0 to 2.5	2035
1	Cluster 2154: 30/124 pixels shown, logFC -2.2 to 2.9, log10(p) 0.0 to 2.4	2154
1	Cluster 2692: 200/213 pixels shown, logFC -2.2 to 3.3, log10(p) 0.0 to 2.3	2692
1	Cluster 2966: 24/76 pixels shown, logFC -4.8 to 1.3, log10(p) 0.0 to 2.7	2966
1	Cluster 3503: 199/199 pixels shown, logFC -2.8 to 4.6, log10(p) 0.0 to 3.7	3503
1	Cluster 4071: 11/81 pixels shown, logFC -1.8 to 2.4, log10(p) 0.0 to 2.2	4071
