group	label	showSelected1
1	Cluster 92: 25/6752 pixels shown, logFC -6.0 to 2.0, log10(p) 0.0 to 11.6	92
1	Cluster 390: 255/307 pixels shown, logFC -4.5 to 1.7, log10(p) 0.0 to 2.1	390
1	Cluster 436: 2764/15268 pixels shown, logFC -5.4 to 3.7, log10(p) 0.0 to 3.9	436
1	Cluster 555: 434/2920 pixels shown, logFC -5.9 to 2.1, log10(p) 0.0 to 5.4	555
1	Cluster 805: 17/408 pixels shown, logFC -4.4 to 4.3, log10(p) 0.0 to 3.2	805
1	Cluster 1329: 101/153 pixels shown, logFC -4.5 to 2.8, log10(p) 0.0 to 2.3	1329
1	Cluster 1364: 248/463 pixels shown, logFC -4.3 to 3.4, log10(p) 0.0 to 3.5	1364
1	Cluster 1532: 372/1205 pixels shown, logFC -4.4 to 3.7, log10(p) 0.0 to 2.3	1532
1	Cluster 2019: 198/198 pixels shown, logFC -4.9 to 1.3, log10(p) 0.0 to 2.8	2019
1	Cluster 2166: 208/232 pixels shown, logFC -4.3 to 1.8, log10(p) 0.0 to 2.0	2166
1	Cluster 2221: 143/591 pixels shown, logFC -5.0 to 1.9, log10(p) 0.0 to 2.9	2221
1	Cluster 3681: 16/16 pixels shown, logFC -0.7 to 3.1, log10(p) 0.0 to 2.0	3681
1	Cluster 3750: 156/156 pixels shown, logFC -2.2 to 3.0, log10(p) 0.0 to 2.3	3750
1	Cluster 3799: 28/28 pixels shown, logFC -0.7 to 2.1, log10(p) 0.0 to 1.2	3799
