group	x	y	clickSelects
1	-45.25	48.75	1
1	-45.25	49.25	1
1	-44.75	49.25	1
1	-44.75	48.75	1
1	-45.25	48.75	1
10	-44.25	49.25	1
10	-44.25	48.75	1
10	-43.75	48.25	1
10	-42.75	48.25	1
10	-42.25	47.75	1
10	-42.25	47.25	1
10	-44.25	47.25	1
10	-44.75	46.75	1
10	-44.75	46.25	1
10	-44.25	45.75	1
10	-43.25	45.75	1
10	-43.25	45.25	1
10	-43.75	44.75	1
10	-43.75	44.25	1
10	-43.25	44.25	1
10	-40.75	46.75	1
10	-40.75	47.75	1
10	-39.25	47.75	1
10	-39.25	44.25	1
10	-42.25	44.25	1
10	-44.25	42.25	1
10	-45.25	42.25	1
10	-45.25	41.75	1
10	-44.75	41.25	1
10	-44.25	41.25	1
10	-43.25	42.25	1
10	-40.75	42.25	1
10	-40.75	41.75	1
10	-41.25	41.25	1
10	-41.25	40.75	1
10	-38.25	40.75	1
10	-38.25	40.25	1
10	-39.25	39.25	1
10	-39.25	38.75	1
10	-38.75	38.25	1
10	-38.25	38.25	1
10	-37.75	38.75	1
10	-37.75	39.75	1
10	-37.25	40.25	1
10	-34.75	40.25	1
10	-34.75	39.75	1
10	-35.25	39.25	1
10	-36.25	39.25	1
10	-36.75	38.75	1
10	-36.75	37.75	1
10	-37.25	37.25	1
10	-37.25	36.75	1
10	-35.75	36.75	1
10	-35.25	37.25	1
10	-34.75	37.25	1
10	-34.75	35.25	1
10	-34.25	34.75	1
10	-32.75	34.75	1
10	-32.25	35.25	1
10	-31.75	35.25	1
10	-31.75	34.25	1
10	-31.25	33.75	1
10	-31.25	33.25	1
10	-32.25	33.25	1
10	-33.25	32.25	1
10	-33.25	31.75	1
10	-32.75	31.25	1
10	-32.75	30.75	1
10	-33.25	30.75	1
10	-33.75	31.25	1
10	-36.25	31.25	1
10	-36.75	30.75	1
10	-36.75	30.25	1
10	-35.75	30.25	1
10	-35.75	29.25	1
10	-35.25	29.25	1
10	-34.75	29.75	1
10	-33.25	29.75	1
10	-32.75	29.25	1
10	-31.75	29.25	1
10	-30.75	28.25	1
10	-30.75	27.75	1
10	-31.75	27.75	1
10	-31.75	27.25	1
10	-31.25	26.75	1
10	-31.25	25.75	1
10	-30.25	24.75	1
10	-29.75	24.75	1
10	-29.25	25.25	1
10	-29.25	26.25	1
