group	label	showSelected1
1	Cluster 152: 1823/3542 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 5.2	152
1	Cluster 170: 710/3895 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 3.7	170
1	Cluster 176: 129/306 pixels shown, logFC -2.8 to 4.3, log10(p) 0.0 to 2.8	176
1	Cluster 351: 137/158 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 1.9	351
1	Cluster 596: 97/184 pixels shown, logFC -3.1 to 4.0, log10(p) 0.0 to 2.4	596
1	Cluster 684: 20/268 pixels shown, logFC -2.5 to 4.1, log10(p) 0.0 to 2.4	684
1	Cluster 995: 381/1271 pixels shown, logFC -5.0 to 3.4, log10(p) 0.0 to 3.0	995
1	Cluster 1128: 1/103 pixels shown, logFC -2.8 to 4.3, log10(p) 0.0 to 2.8	1128
1	Cluster 1132: 225/693 pixels shown, logFC -4.7 to 3.7, log10(p) 0.0 to 2.5	1132
1	Cluster 1181: 5/185 pixels shown, logFC -3.1 to 3.4, log10(p) 0.0 to 1.5	1181
1	Cluster 1248: 228/231 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 1.7	1248
1	Cluster 1273: 128/128 pixels shown, logFC -2.8 to 3.7, log10(p) 0.0 to 2.0	1273
1	Cluster 1330: 283/400 pixels shown, logFC -3.8 to 4.1, log10(p) 0.0 to 2.4	1330
1	Cluster 1484: 19/37 pixels shown, logFC -3.5 to 2.0, log10(p) 0.1 to 1.3	1484
1	Cluster 1697: 22/208 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 1.6	1697
1	Cluster 1837: 58/101 pixels shown, logFC -2.4 to 4.1, log10(p) 0.0 to 2.4	1837
1	Cluster 2040: 45/59 pixels shown, logFC -2.4 to 3.4, log10(p) 0.0 to 1.5	2040
1	Cluster 2136: 18/20 pixels shown, logFC -3.1 to -0.4, log10(p) 0.1 to 1.0	2136
1	Cluster 2208: 65/76 pixels shown, logFC -3.6 to 1.7, log10(p) 0.0 to 1.4	2208
1	Cluster 2257: 7/34 pixels shown, logFC 0.4 to 3.7, log10(p) 0.1 to 2.0	2257
1	Cluster 2319: 115/115 pixels shown, logFC -4.0 to 0.9, log10(p) 0.0 to 1.8	2319
1	Cluster 2590: 16/16 pixels shown, logFC -2.8 to -0.4, log10(p) 0.1 to 0.9	2590
1	Cluster 2651: 40/40 pixels shown, logFC -4.4 to 1.0, log10(p) 0.0 to 2.1	2651
1	Cluster 3499: 25/25 pixels shown, logFC -2.8 to 4.3, log10(p) 0.0 to 2.9	3499
1	Cluster 3624: 69/76 pixels shown, logFC -2.0 to 3.1, log10(p) 0.0 to 2.0	3624
