group	label	showSelected1
1	Cluster 376: 705/5655 pixels shown, logFC -5.2 to 2.1, log10(p) 0.0 to 4.8	376
1	Cluster 613: 1763/4785 pixels shown, logFC -4.7 to 5.4, log10(p) 0.0 to 5.5	613
1	Cluster 619: 7/1942 pixels shown, logFC -5.0 to 2.5, log10(p) 0.0 to 7.3	619
1	Cluster 788: 291/10083 pixels shown, logFC -5.7 to 3.7, log10(p) 0.0 to 4.9	788
1	Cluster 851: 29/316 pixels shown, logFC -1.7 to 3.7, log10(p) 0.0 to 4.1	851
1	Cluster 933: 768/1011 pixels shown, logFC -4.8 to 1.7, log10(p) 0.0 to 2.7	933
1	Cluster 950: 5/1632 pixels shown, logFC -5.2 to 2.1, log10(p) 0.0 to 5.6	950
1	Cluster 996: 72/851 pixels shown, logFC -1.9 to 3.2, log10(p) 0.0 to 4.0	996
1	Cluster 1659: 1145/1944 pixels shown, logFC -5.3 to 2.1, log10(p) 0.0 to 3.6	1659
1	Cluster 1864: 54/54 pixels shown, logFC -4.8 to 0.9, log10(p) 0.0 to 2.7	1864
1	Cluster 1867: 116/116 pixels shown, logFC -5.1 to 0.8, log10(p) 0.0 to 3.2	1867
1	Cluster 3405: 25/100 pixels shown, logFC -0.8 to 2.8, log10(p) 0.0 to 3.3	3405
1	Cluster 3825: 121/136 pixels shown, logFC -1.0 to 3.1, log10(p) 0.0 to 2.7	3825
