group	label	showSelected1
1	Cluster 700: 461/996 pixels shown, logFC -1.7 to 1.0, log10(p) 0.0 to 24.7	700
1	Cluster 956: 1/1818 pixels shown, logFC -0.9 to 4.0, log10(p) 0.0 to 10.6	956
1	Cluster 991: 122/429 pixels shown, logFC -5.1 to 1.6, log10(p) 0.0 to 3.6	991
1	Cluster 992: 351/351 pixels shown, logFC -2.5 to 2.8, log10(p) 0.0 to 17.1	992
1	Cluster 1280: 51/51 pixels shown, logFC -1.5 to -0.4, log10(p) 5.1 to 45.5	1280
1	Cluster 1281: 86/86 pixels shown, logFC -2.5 to -0.2, log10(p) 2.0 to 48.3	1281
1	Cluster 1352: 128/633 pixels shown, logFC -5.6 to 0.7, log10(p) 0.0 to 13.5	1352
1	Cluster 1984: 536/572 pixels shown, logFC -5.3 to 2.0, log10(p) 0.0 to 17.4	1984
1	Cluster 2141: 24/24 pixels shown, logFC -3.0 to -1.0, log10(p) 18.3 to 58.6	2141
1	Cluster 2563: 26/26 pixels shown, logFC -2.3 to -0.8, log10(p) 8.4 to 39.0	2563
1	Cluster 3322: 11/11 pixels shown, logFC -3.0 to -1.7, log10(p) 29.6 to 52.2	3322
