group	label	showSelected1
1	Cluster 109: 2429/20473 pixels shown, logFC -5.0 to 4.8, log10(p) 0.0 to 5.6	109
1	Cluster 497: 1878/7619 pixels shown, logFC -5.4 to 5.3, log10(p) 0.0 to 5.0	497
1	Cluster 946: 10/283 pixels shown, logFC -3.1 to 4.1, log10(p) 0.0 to 2.4	946
1	Cluster 1086: 4/108 pixels shown, logFC -3.9 to 2.8, log10(p) 0.0 to 1.7	1086
1	Cluster 1531: 64/469 pixels shown, logFC -4.6 to 2.8, log10(p) 0.0 to 1.9	1531
1	Cluster 1936: 45/45 pixels shown, logFC -4.1 to 1.4, log10(p) 0.0 to 1.8	1936
1	Cluster 2139: 46/46 pixels shown, logFC -4.2 to 1.7, log10(p) 0.0 to 1.9	2139
1	Cluster 2275: 17/22 pixels shown, logFC -3.8 to -0.7, log10(p) 0.2 to 1.5	2275
1	Cluster 2929: 24/24 pixels shown, logFC -3.7 to -0.4, log10(p) 0.1 to 1.4	2929
1	Cluster 2997: 51/51 pixels shown, logFC -3.8 to 1.8, log10(p) 0.0 to 1.5	2997
1	Cluster 3114: 52/132 pixels shown, logFC -4.0 to 2.5, log10(p) 0.0 to 1.7	3114
1	Cluster 3397: 13/13 pixels shown, logFC -4.4 to -2.2, log10(p) 0.7 to 2.1	3397
1	Cluster 3469: 48/89 pixels shown, logFC -1.2 to 2.6, log10(p) 0.0 to 3.2	3469
1	Cluster 3546: 65/65 pixels shown, logFC -3.9 to 2.0, log10(p) 0.0 to 1.6	3546
1	Cluster 3686: 16/165 pixels shown, logFC -3.8 to 1.4, log10(p) 0.0 to 1.6	3686
1	Cluster 3772: 112/112 pixels shown, logFC -4.2 to 2.4, log10(p) 0.0 to 1.8	3772
