group	label	showSelected1
1	Cluster 68: 526/24565 pixels shown, logFC -6.0 to 4.1, log10(p) 0.0 to 5.6	68
1	Cluster 134: 1695/6504 pixels shown, logFC -4.8 to 3.3, log10(p) 0.0 to 3.6	134
1	Cluster 278: 112/1020 pixels shown, logFC -5.5 to 2.5, log10(p) 0.0 to 4.8	278
1	Cluster 354: 1074/2913 pixels shown, logFC -4.9 to 3.3, log10(p) 0.0 to 2.8	354
1	Cluster 357: 11/2304 pixels shown, logFC -5.6 to 3.1, log10(p) 0.0 to 4.5	357
1	Cluster 1695: 1138/2723 pixels shown, logFC -5.7 to 2.8, log10(p) 0.0 to 4.6	1695
1	Cluster 2021: 51/693 pixels shown, logFC -4.8 to 1.7, log10(p) 0.0 to 2.6	2021
1	Cluster 2119: 158/236 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 2.7	2119
1	Cluster 2835: 85/85 pixels shown, logFC -5.7 to -0.1, log10(p) 0.0 to 4.7	2835
1	Cluster 3327: 139/139 pixels shown, logFC -4.3 to 1.7, log10(p) 0.0 to 3.5	3327
1	Cluster 3707: 9/9 pixels shown, logFC -4.3 to -1.3, log10(p) 0.5 to 2.0	3707
1	Cluster 3898: 18/122 pixels shown, logFC -5.5 to 0.4, log10(p) 0.0 to 4.0	3898
