group	x	y	clickSelects
12109	-44.75	46.25	39
12109	-44.75	46.75	39
12109	-44.25	46.75	39
12109	-43.25	45.75	39
12109	-43.25	44.25	39
12109	-44.75	44.25	39
12109	-44.75	46.25	39
12114	-44.75	42.25	39
12114	-44.75	42.75	39
12114	-44.25	42.75	39
12114	-44.25	42.25	39
12114	-44.75	42.25	39
12115	-44.75	37.25	39
12115	-44.75	37.75	39
12115	-44.25	37.75	39
12115	-44.25	36.75	39
12115	-43.25	35.75	39
12115	-43.25	35.25	39
12115	-43.75	34.75	39
12115	-43.75	34.25	39
12115	-42.75	34.25	39
12115	-42.75	33.25	39
12115	-41.75	33.25	39
12115	-41.25	32.75	39
12115	-41.25	31.75	39
12115	-40.25	30.75	39
12115	-40.25	30.25	39
12115	-41.75	28.75	39
12115	-41.75	28.25	39
12115	-41.25	28.25	39
12115	-40.75	28.75	39
12115	-39.25	28.75	39
12115	-37.75	27.25	39
12115	-36.25	27.25	39
12115	-36.25	28.25	39
12115	-35.25	28.25	39
12115	-35.25	29.25	39
12115	-34.75	29.75	39
12115	-34.75	30.75	39
12115	-34.25	31.25	39
12115	-34.25	32.25	39
12115	-33.75	32.75	39
12115	-33.25	32.75	39
12115	-32.75	32.25	39
12115	-32.75	31.75	39
12115	-33.75	30.75	39
12115	-33.75	30.25	39
12115	-31.75	30.25	39
12115	-31.75	28.75	39
12115	-32.75	27.75	39
12115	-32.75	27.25	39
12115	-32.25	26.75	39
12115	-32.25	26.25	39
12115	-33.25	26.25	39
12115	-33.25	24.75	39
12115	-32.25	23.75	39
12115	-32.25	23.25	39
12115	-32.75	22.75	39
12115	-33.75	22.75	39
12115	-34.25	22.25	39
12115	-34.25	21.25	39
12115	-34.75	20.75	39
12115	-35.25	20.75	39
12115	-35.75	21.25	39
12115	-35.75	21.75	39
12115	-35.25	22.25	39
12115	-35.25	22.75	39
12115	-35.75	22.75	39
12115	-37.75	20.75	39
12115	-38.75	20.75	39
12115	-38.75	19.75	39
12115	-39.25	19.25	39
12115	-40.25	19.25	39
12115	-40.75	18.75	39
12115	-41.25	18.75	39
12115	-41.25	19.25	39
12115	-39.75	20.75	39
12115	-39.75	21.25	39
12115	-40.25	21.25	39
12115	-40.75	20.75	39
12115	-41.25	20.75	39
12115	-42.25	21.75	39
12115	-42.75	21.75	39
12115	-42.75	21.25	39
12115	-42.25	20.75	39
12115	-42.25	18.75	39
12115	-40.75	17.25	39
12115	-40.75	16.75	39
12115	-41.75	16.75	39
12115	-41.75	16.25	39
12115	-41.25	15.75	39
12115	-40.75	15.75	39
12115	-39.25	17.25	39
12115	-38.75	17.25	39
12115	-36.75	15.25	39
12115	-36.75	14.25	39
12115	-35.75	13.25	39
12115	-35.25	13.25	39
12115	-34.75	13.75	39
12115	-34.25	13.75	39
12115	-33.75	13.25	39
12115	-32.75	13.25	39
12115	-32.25	12.75	39
12115	-32.25	11.75	39
12115	-30.25	11.75	39
12115	-29.75	11.25	39
12115	-29.25	11.25	39
12115	-29.25	12.25	39
12115	-27.75	13.75	39
12115	-26.75	13.75	39
12115	-26.75	15.25	39
12115	-27.25	15.25	39
12115	-27.75	14.75	39
12115	-29.25	14.75	39
12115	-29.25	15.25	39
12115	-28.75	15.75	39
12115	-27.75	15.75	39
12115	-27.75	18.25	39
12115	-29.75	18.25	39
12115	-30.75	19.25	39
12115	-31.25	19.25	39
12115	-31.75	18.75	39
12115	-32.25	18.75	39
12115	-32.75	19.25	39
12115	-33.25	19.25	39
12115	-33.25	18.25	39
12115	-33.75	18.25	39
12115	-34.25	18.75	39
12115	-34.75	18.75	39
12115	-35.25	18.25	39
12115	-35.25	17.75	39
12115	-34.25	17.75	39
12115	-33.75	17.25	39
12115	-33.75	16.25	39
12115	-31.25	16.25	39
12115	-30.75	16.75	39
12115	-30.25	16.75	39
12115	-30.25	16.25	39
12115	-31.75	14.75	39
12115	-31.75	13.75	39
12115	-32.25	13.75	39
12115	-32.75	14.25	39
12115	-33.75	14.25	39
12115	-33.75	15.25	39
12115	-35.75	15.25	39
12115	-36.25	15.75	39
12115	-36.25	16.25	39
12115	-35.75	16.75	39
12115	-35.75	17.25	39
12115	-36.25	17.25	39
12115	-36.75	16.75	39
12115	-37.25	16.75	39
12115	-37.25	17.75	39
12115	-38.25	17.75	39
12115	-38.25	19.25	39
12115	-37.75	19.25	39
12115	-36.75	18.25	39
12115	-36.25	18.25	39
12115	-33.25	21.25	39
12115	-32.75	21.25	39
12115	-32.75	20.25	39
12115	-31.25	20.25	39
12115	-31.25	21.25	39
12115	-30.25	22.25	39
12115	-29.75	22.25	39
12115	-29.25	21.75	39
12115	-28.25	21.75	39
12115	-27.75	21.25	39
12115	-26.75	21.25	39
12115	-25.75	20.25	39
12115	-25.25	20.25	39
12115	-25.25	21.25	39
12115	-24.75	21.25	39
12115	-24.25	20.75	39
12115	-24.25	19.75	39
12115	-23.75	19.25	39
12115	-23.75	18.75	39
12115	-24.25	18.25	39
12115	-24.75	18.25	39
12115	-25.25	18.75	39
12115	-25.75	18.75	39
12115	-26.25	18.25	39
12115	-26.25	17.75	39
12115	-25.75	17.25	39
12115	-24.75	17.25	39
12115	-24.75	16.75	39
12115	-25.25	16.25	39
12115	-25.25	15.75	39
12115	-24.75	15.75	39
12115	-24.25	16.25	39
12115	-23.75	16.25	39
12115	-23.75	15.25	39
12115	-22.25	15.25	39
12115	-22.25	15.75	39
12115	-22.75	16.25	39
12115	-22.75	16.75	39
12115	-22.25	17.25	39
12115	-19.75	17.25	39
12115	-19.75	16.75	39
12115	-20.25	16.25	39
12115	-20.25	15.75	39
12115	-19.75	15.75	39
12115	-18.25	17.25	39
12115	-17.25	17.25	39
12115	-17.25	18.25	39
12115	-16.75	18.75	39
12115	-16.25	18.75	39
12115	-12.25	14.75	39
12115	-12.25	13.25	39
12115	-12.75	12.75	39
12115	-13.25	12.75	39
12115	-14.25	13.75	39
12115	-14.75	13.75	39
12115	-14.75	13.25	39
12115	-14.25	12.75	39
12115	-14.25	11.75	39
12115	-13.25	10.75	39
12115	-13.25	10.25	39
12115	-16.25	10.25	39
12115	-17.25	9.25	39
12115	-17.25	6.75	39
12115	-16.25	6.75	39
12115	-15.25	5.75	39
12115	-12.75	5.75	39
12115	-12.25	6.25	39
12115	-11.75	6.25	39
12115	-11.75	5.75	39
12115	-12.25	5.25	39
12115	-12.25	4.75	39
