group	fill	clickSelects
2	#FFFBFC	1055
3	#FFFBFC	1055
4	#FFFBFC	1055
5	#FFFBFC	1055
6	#FFFBFC	1055
7	#FFFDFD	534
8	#FFFDFD	534
9	#FFFDFD	534
10	#FFFDFD	534
11	#FFFDFD	534
12	#FFFFFF	2810
13	#FFFFFF	2810
14	#D33580	2669
15	#FFFFFF	2810
16	#FFFFFF	2810
17	#FFFFFF	2810
18	#FFFFFF	2810
19	#FFFDFE	929
20	#FFFDFD	534
21	#FFFDFE	929
22	#FFFDFE	929
23	#FFFDFE	929
24	#FFFDFE	929
25	#FFFBFC	1055
26	#FFFDFE	929
27	#FFFDFE	929
28	#FFFDFE	929
29	#FFFDFE	929
30	#FFFDFE	929
31	#FFFDFE	929
32	#FFFDFE	929
33	#FFFDFE	929
34	#FFFDFE	929
35	#FFFDFE	929
36	#FFFBFC	1055
37	#FFFDFE	929
38	#FFFFFF	1821
39	#FFFFFF	1821
40	#FFFFFF	1821
41	#FFFDFE	929
42	#FFFDFE	929
43	#FFFDFE	929
44	#FFFDFE	929
46	#FFFBFC	1055
47	#FFFBFC	1055
48	#FFFBFC	1055
49	#FFFBFC	1055
50	#FFFBFC	1055
52	#CD1076	2823
53	#FFFBFC	1055
54	#FFFBFC	1055
55	#FFFBFC	1055
56	#FFFBFC	1055
57	#FFFDFD	534
58	#FFFDFD	534
59	#FFFDFD	534
60	#FFFDFD	534
61	#FFFDFD	534
62	#FFFFFF	2810
63	#FFFFFF	2810
64	#FFFBFC	1055
65	#FFFFFF	2810
66	#FFFFFF	2810
67	#FFFFFF	2810
68	#FFFFFF	2810
69	#FFFDFE	929
70	#FFFDFD	534
71	#FFFDFD	534
72	#FFFDFE	929
73	#FFFDFE	929
74	#FFFDFE	929
75	#FFFBFC	1055
76	#FFFDFE	929
77	#FFFDFE	929
78	#FFFDFE	929
79	#FFFDFE	929
80	#FFFDFE	929
81	#FFFDFE	929
82	#FFFDFE	929
83	#FFFDFE	929
84	#FFFDFE	929
85	#FFFDFE	929
86	#FFFBFC	1055
87	#FFFDFE	929
88	#FFFFFF	1821
89	#FFFFFF	1821
90	#FFFFFF	1821
91	#FFFDFE	929
92	#FFFFFF	1821
93	#FFFFFF	1821
94	#FFFDFE	929
95	#FFFDFE	929
97	#FFFBFC	1055
98	#FFFBFC	1055
99	#FFFBFC	1055
100	#FFFBFC	1055
101	#FFFBFC	1055
103	#CD1076	2823
104	#FFFBFC	1055
105	#FFFBFC	1055
106	#FFFBFC	1055
107	#FFFBFC	1055
108	#FFFDFD	534
109	#FFFDFD	534
110	#FFFDFD	534
111	#FFFDFD	534
112	#FFFDFD	534
113	#FFFFFF	2810
114	#FFFFFF	2810
115	#FFFBFC	1055
116	#FFFFFF	2810
117	#FFFFFF	2810
118	#FFFFFF	2810
119	#FFFDFE	929
120	#FFFDFD	534
121	#FFFDFE	929
122	#FFFDFE	929
123	#FFFDFE	929
124	#FFFDFE	929
125	#FFFDFE	929
126	#FFFBFC	1055
127	#FFFDFE	929
128	#FFFDFE	929
129	#FFFDFE	929
130	#FFFDFE	929
131	#FFFDFE	929
132	#FFFDFE	929
133	#FFFDFE	929
134	#FFFDFE	929
135	#FFFDFE	929
136	#FFFDFE	929
137	#FFFBFC	1055
138	#FFFDFE	929
139	#FFFFFF	1821
140	#FFFDFE	929
141	#FFFFFF	1821
142	#FFFFFF	1821
143	#FFFFFF	1821
144	#FFFDFE	929
145	#FFFDFE	929
146	#FFFDFE	929
147	#FFFBFC	1055
148	#FFFBFC	1055
149	#FFFBFC	1055
150	#FFFBFC	1055
151	#FFFBFC	1055
153	#E4739F	2567
154	#E4739F	2567
155	#FFFDFD	534
156	#FFFBFC	1055
157	#FFFDFD	534
158	#FFFFFF	2810
159	#FFFFFF	2810
160	#FFFDFD	534
161	#FFFDFD	534
162	#FFFFFF	2810
163	#FFFFFF	2810
164	#FFFDFD	534
165	#E4739F	2567
166	#FFFDFD	534
167	#FFFDFD	534
168	#FFFDFE	929
169	#FFFDFE	929
170	#FFFDFE	929
171	#FFFDFD	534
172	#FFFDFD	534
173	#FFFDFD	534
174	#FFFDFD	534
175	#FFFDFD	534
176	#FFFBFC	1055
177	#FFFDFD	534
178	#FFFDFD	534
179	#FFFDFD	534
180	#FFFDFD	534
181	#FFFDFD	534
182	#FFFDFD	534
183	#FFFDFD	534
184	#FFFDFD	534
185	#FFFDFD	534
186	#FFFDFD	534
187	#FFFBFC	1055
188	#FFFDFE	929
189	#FFFDFD	534
190	#FFFDFD	534
191	#FFFDFE	929
192	#FFFDFE	929
193	#FFFDFE	929
194	#FFFDFD	534
195	#FFFDFD	534
196	#FFFDFD	534
197	#FFFFFF	1821
198	#FFFBFC	1055
199	#FFFBFC	1055
200	#FFFBFC	1055
201	#FFFBFC	1055
202	#FFFBFC	1055
204	#E4739F	2567
205	#E4739F	2567
206	#FFFBFC	1055
207	#FFFDFD	534
208	#FFFFFF	2810
209	#FFFFFF	2810
210	#FFFDFD	534
211	#FFFDFD	534
212	#FFFFFF	2810
213	#FFFFFF	2810
214	#FFFFFF	2810
215	#FFFDFD	534
216	#E4739F	2567
217	#FFFDFD	534
218	#FFFDFE	929
219	#FFFDFE	929
220	#FFFDFE	929
221	#FFFDFE	929
222	#FFFDFD	534
223	#FFFDFD	534
224	#FFFDFD	534
225	#FFFDFD	534
226	#FFFDFD	534
227	#FFFBFC	1055
228	#FFFDFD	534
229	#FFFDFD	534
230	#FFFDFD	534
231	#FFFDFD	534
232	#FFFDFD	534
233	#FFFDFD	534
234	#FFFDFD	534
235	#FFFDFD	534
236	#FFFDFD	534
237	#FFFDFE	929
238	#FFFBFC	1055
239	#FFFDFE	929
240	#FFFDFD	534
241	#FFFDFE	929
242	#FFFDFE	929
243	#FFFDFD	534
244	#FFFDFD	534
245	#FFFDFD	534
246	#FFFDFD	534
247	#FFFDFD	534
248	#FFFBFC	1055
249	#FFFBFC	1055
250	#FFFBFC	1055
251	#FFFBFC	1055
252	#FFFBFC	1055
254	#E4739F	2567
255	#E4739F	2567
256	#FFFBFC	1055
257	#FFFDFD	534
258	#FFFDFD	534
259	#FFFDFD	534
260	#FFFDFD	534
261	#FFFDFD	534
262	#FFFDFD	534
263	#FFFFFF	2810
264	#FFFDFD	534
265	#FFFDFD	534
266	#E4739F	2567
267	#FFFDFD	534
268	#FFFDFE	929
269	#FFFDFE	929
270	#FFFDFE	929
271	#FFFDFE	929
272	#FFFDFE	929
273	#FFFDFD	534
274	#FFFDFD	534
275	#FFFDFD	534
276	#FFFDFD	534
277	#FFFBFC	1055
278	#FFFDFD	534
279	#FFFDFD	534
280	#FFFDFD	534
281	#FFFDFD	534
282	#FFFDFD	534
283	#FFFDFD	534
284	#FFFDFD	534
285	#FFFDFD	534
286	#FFFDFD	534
287	#FFFDFD	534
288	#FFFBFC	1055
289	#FFFDFE	929
290	#FFFDFE	929
291	#FFFDFD	534
292	#FFFDFD	534
293	#FFFDFE	929
294	#FFFDFD	534
295	#FFFDFD	534
296	#FFFDFD	534
