x	y	clickSelects
0.0586439783666002	1.98408736428532	908
0.0538578375587302	1.98880856164154	245
-0.11982534251277	2.31081331076135	2714
0.0746356078496002	1.98886977613606	245
0.0643130084275501	1.99875172928897	5
0.0458763534590001	1.98507901267603	1942
0.0555523738324499	2.01849325813764	290
0.05596351757612	1.98110822790054	908
0.0638529615731902	2.02146218206559	2714
0.0382397213433201	1.97606643226846	5
0.0476053769912701	1.99550087871013	5
-0.11408973833397	2.35870715477972	1942
0.0691150705902701	2.00070810396673	1256
0.0496980415655699	1.99778414315248	549
0.0393832582207199	1.97121566949999	1051
0.0681036205634999	1.98142566243294	66
0.0476053769912701	1.99550087871013	5
-0.11064129070598	2.33303590568285	5
0.05690280016122	1.9800408882154	1256
0.0659613899227098	2.00663445506181	955
0.0721950198355201	2.01461840994169	2995
0.05240750833218	2.01045218045492	292
0.0552366487274201	2.00100583054796	5
-0.12318939085787	2.33841763258006	1942
0.0611096095203401	2.0063644780203	486
0.0555523738324499	2.01849325813764	290
0.0476053769912701	1.99550087871013	4
0.0417779244879299	1.97365563492506	2488
0.0548377901920798	2.00196073251012	290
-0.12318939085787	2.33841763258006	682
0.0593226273482599	2.00335627403441	245
0.0476053769912701	1.99550087871013	1150
-0.1211457448327	2.33276796728299	2488
0.05765240663766	2.003533897449	2488
0.0555523738324499	2.01849325813764	1942
0.0476053769912701	1.99550087871013	1256
0.0676443602724999	2.00322622238625	255
-0.10706890852196	2.33552006367296	290
0.0628490389621801	1.98188732080126	2714
-0.11814892081473	2.31891304781167	245
0.0424293457790199	1.98024502502103	1942
0.0697577897281101	2.02357915141509	1942
-0.11165286921353	2.31636725555712	549
0.0663094037455601	2.01629992154157	949
0.0582862127680799	1.97876392564024	3202
0.06732390859383	2.02100907976332	290
-0.12217215613104	2.35073547125389	64
0.0558682400870199	2.00051946746751	955
0.05001164200322	1.98012698163596	7
0.0524074266314401	2.00428142556992	2488
-0.11106630316139	2.32221754902612	5
0.05586404619741	1.9952350233846	2488
-0.11623581758685	2.3188106085935	1942
-0.11408973833397	2.35870715477972	1942
-0.12332696585844	2.33915696510138	1256
-0.11555889939175	2.31760233635894	1150
0.05900558961324	2.00314019472924	207
0.04002024006253	1.97777382164254	955
0.0503053464350498	1.99493315886354	955
0.0656412913388	2.00106965608427	1942
0.0555523738324499	2.01849325813764	290
0.07324138755693	2.00638686879065	254
0.0718724601215901	2.02197563502154	254
0.06142761696925	2.02385048534803	1150
-0.10949686349688	2.3219239172073	961
-0.12476039619931	2.31762961601617	489
-0.10308446411695	2.3272585060707	358
0.0700793660301202	1.99924164580192	254
0.0729187611267501	1.98945912033239	254
0.0458763534590001	1.98507901267603	1051
0.06732390859383	2.02100907976332	955
0.0555523738324499	2.01849325813764	2488
0.06943635794301	2.02428743760885	2488
0.0593226273482599	2.00335627403441	2488
-0.11418531389888	2.33892022704049	2488
-0.10815845776875	2.33850236941436	1942
0.05209121088998	1.99309503893133	5
0.06432809788642	1.94426871519301	1942
0.06419357999297	2.01302839392505	1256
-0.1182055337734	2.33803891470444	1256
0.04619680995871	1.98177495979831	549
-0.11418531389888	2.33892022704049	3202
-0.12332696585844	2.33915696510138	290
0.0681036205634999	1.98142566243294	1150
0.0478900414082202	1.97468584514601	1150
0.0681036205634999	1.98142566243294	1150
0.0743119162157599	2.00010872920362	3624
0.04096899095555	1.96118947632503	66
0.0659613899227098	2.00663445506181	955
0.0631519149045299	1.99154136033647	955
-0.1171894730883	2.34143389871757	2488
0.0635338386589899	2.02217559599904	5
0.0722404571698099	2.00485021734585	1942
-0.12224212423744	2.31568930692476	549
0.0548283045080198	1.99492971008825	254
0.05765240663766	2.003533897449	5
0.0444499279442998	1.98757710450051	2488
0.06943635794301	2.02428743760885	2488
0.0561816577460501	1.99545146155709	2488
-0.11748475844158	2.29295312508189	1942
-0.12284517941766	2.338607679686	1942
0.0611096095203401	2.0063644780203	549
0.0603995973952101	2.01416414307061	549
-0.11056391944149	2.31861718730947	254
0.0424293457790199	1.98024502502103	1942
-0.12224304196198	2.33286690671765	5
0.05240750833218	2.01045218045492	1942
0.05417938674301	2.00600382255286	549
0.0669535690263499	1.99144288036152	908
0.0669535690263499	1.99144288036152	254
0.06943635794301	2.02428743760885	858
0.0561816577460501	1.99545146155709	858
0.0479746345416401	1.98347715619977	245
0.05001164200322	1.98012698163596	2488
0.04619680995871	1.98177495979831	2488
0.0531388034987699	2.00266403451725	549
0.0569315384360798	1.9796423517912	254
0.057969238803	2.00283474517879	254
0.04413685413645	1.98737345108553	245
0.05240750833218	2.01045218045492	245
0.0625104198133202	1.99323337137812	1150
0.0656412913388	2.00106965608427	1150
0.0496980415655699	1.99778414315248	820
0.057969238803	2.00283474517879	1197
0.0573357161900701	1.98021696751937	1942
-0.10664250248947	2.33222323768779	245
-0.12476039619931	2.31762961601617	1150
0.0756838626438099	2.01202418033057	1150
0.06142761696925	2.02385048534803	2488
0.04033624094374	1.97797860306048	549
0.04938458095245	1.98060192688938	290
0.0486175375734499	1.98428683084009	245
0.0555523738324499	2.01849325813764	42
-0.11884783457655	2.32653371027981	1150
0.0656412913388	2.00106965608427	42
0.0659613899227098	2.00663445506181	2488
0.0486132722469299	1.98299887590706	2488
