group	x	y	clickSelects
3781	-45.25	47.75	167
3781	-45.25	48.25	167
3781	-44.75	48.75	167
3781	-42.25	48.75	167
3781	-42.25	47.75	167
3781	-41.75	47.25	167
3781	-41.75	44.75	167
3781	-43.75	42.75	167
3781	-44.75	42.75	167
3781	-44.75	40.25	167
3781	-44.25	39.75	167
3781	-43.75	39.75	167
3781	-43.25	40.25	167
3781	-42.75	40.25	167
3781	-41.75	39.25	167
3781	-40.75	39.25	167
3781	-39.25	37.75	167
3781	-38.25	37.75	167
3781	-38.25	37.25	167
3781	-38.75	36.75	167
3781	-39.75	36.75	167
3781	-40.25	36.25	167
3781	-40.25	35.75	167
3781	-38.75	35.75	167
3781	-37.25	37.25	167
3781	-37.25	38.75	167
3781	-39.25	38.75	167
3781	-39.25	40.75	167
3781	-39.75	41.25	167
3781	-39.75	42.25	167
3781	-40.25	42.25	167
3781	-41.25	41.25	167
3781	-41.75	41.25	167
3781	-42.25	41.75	167
3781	-42.25	43.25	167
3781	-41.75	43.75	167
3781	-41.25	43.75	167
3781	-40.75	43.25	167
3781	-39.25	43.25	167
3781	-38.75	43.75	167
3781	-38.25	43.75	167
3781	-37.75	43.25	167
3781	-37.25	43.25	167
3781	-37.25	44.25	167
3781	-35.75	44.25	167
3781	-35.25	43.75	167
3781	-33.75	43.75	167
3781	-33.75	44.25	167
3781	-34.25	44.75	167
3781	-34.25	45.25	167
3781	-33.75	45.25	167
3781	-32.75	44.25	167
3781	-32.75	43.25	167
3781	-29.25	43.25	167
3781	-28.75	43.75	167
3781	-26.25	43.75	167
3781	-24.75	42.25	167
3781	-24.75	41.75	167
3781	-25.25	41.25	167
3781	-25.25	40.75	167
3781	-24.25	40.75	167
3781	-23.75	40.25	167
3781	-23.25	40.25	167
3781	-23.25	41.25	167
3781	-22.75	41.25	167
3781	-21.25	39.75	167
3781	-20.75	39.75	167
3781	-20.75	40.75	167
3781	-20.25	41.25	167
3781	-20.25	41.75	167
3781	-20.75	42.25	167
3781	-21.25	42.25	167
3781	-21.75	41.75	167
3781	-22.25	41.75	167
3781	-22.25	42.25	167
3781	-21.75	42.75	167
3781	-21.75	43.25	167
3781	-22.75	43.25	167
3781	-22.75	44.25	167
3781	-23.25	44.25	167
3781	-23.75	43.75	167
3781	-25.25	43.75	167
3781	-25.25	44.25	167
3781	-24.25	45.25	167
3781	-24.25	46.25	167
3781	-23.75	46.75	167
3781	-23.25	46.75	167
3781	-22.25	45.75	167
3781	-21.75	45.75	167
3781	-20.25	47.25	167
3781	-19.75	47.25	167
3781	-19.25	46.75	167
3781	-19.25	46.25	167
3781	-19.75	45.75	167
3781	-20.75	45.75	167
3781	-21.25	45.25	167
3781	-21.25	43.75	167
3781	-20.75	43.75	167
3781	-19.25	45.25	167
3781	-18.75	45.25	167
3781	-18.25	44.75	167
3781	-18.25	44.25	167
3781	-18.75	43.75	167
3781	-18.75	43.25	167
3781	-18.25	42.75	167
3781	-17.75	42.75	167
3781	-17.75	43.75	167
3781	-16.25	45.25	167
3781	-16.25	46.25	167
3781	-15.75	46.75	167
3781	-15.75	47.25	167
3781	-16.25	47.25	167
3781	-16.75	46.75	167
3781	-18.25	46.75	167
3781	-18.75	47.25	167
3781	-18.75	48.75	167
3781	-10.25	48.75	167
3781	-9.75	48.25	167
3781	-9.75	47.75	167
3781	-10.75	47.75	167
3781	-11.25	47.25	167
3781	-12.75	47.25	167
3781	-13.25	47.75	167
3781	-13.75	47.75	167
3781	-13.75	47.25	167
3781	-12.75	46.25	167
3781	-12.75	44.75	167
3781	-13.25	44.75	167
3781	-13.75	45.25	167
3781	-14.25	45.25	167
3781	-14.75	44.75	167
3781	-14.75	44.25	167
3781	-13.75	44.25	167
3781	-12.25	42.75	167
3781	-11.75	42.75	167
3781	-11.25	43.25	167
3781	-10.75	43.25	167
3781	-10.75	42.25	167
3781	-10.25	41.75	167
3781	-10.25	41.25	167
3781	-10.75	41.25	167
3781	-11.25	41.75	167
3781	-12.25	41.75	167
3781	-12.75	42.25	167
3781	-14.75	42.25	167
3781	-14.75	43.25	167
3781	-15.25	43.25	167
3781	-15.75	42.75	167
3781	-15.75	42.25	167
3781	-15.25	41.75	167
3781	-15.25	41.25	167
3781	-15.75	40.75	167
3781	-16.25	40.75	167
3781	-17.25	41.75	167
3781	-17.75	41.75	167
3781	-17.75	41.25	167
3781	-16.75	40.25	167
3781	-16.75	39.75	167
3781	-17.25	39.75	167
3781	-18.75	41.25	167
3781	-19.25	41.25	167
3781	-19.75	40.75	167
3781	-19.75	40.25	167
3781	-19.25	39.75	167
3781	-19.25	38.25	167
3781	-19.75	37.75	167
3781	-19.75	36.75	167
3781	-20.25	36.75	167
3781	-20.75	37.25	167
3781	-21.75	37.25	167
3781	-22.25	37.75	167
3781	-22.75	37.75	167
3781	-23.25	37.25	167
3781	-23.25	36.75	167
3781	-22.25	36.75	167
3781	-22.25	36.25	167
3781	-22.75	35.75	167
3781	-23.75	35.75	167
3781	-25.25	34.25	167
3781	-25.25	33.75	167
3781	-24.75	33.25	167
3781	-24.75	32.75	167
3781	-25.25	32.75	167
3781	-25.75	33.25	167
3781	-26.75	33.25	167
3781	-27.25	33.75	167
3781	-28.25	33.75	167
3781	-28.25	34.75	167
3781	-28.75	35.25	167
3781	-30.25	35.25	167
3781	-30.75	34.75	167
3781	-30.75	34.25	167
3781	-27.75	31.25	167
3781	-27.75	30.75	167
3781	-28.75	30.75	167
3781	-30.25	29.25	167
3781	-30.75	29.25	167
3781	-30.75	29.75	167
3781	-30.25	30.25	167
3781	-30.25	30.75	167
3781	-30.75	31.25	167
3781	-30.75	31.75	167
3781	-29.75	31.75	167
3781	-29.75	32.25	167
3781	-31.75	34.25	167
3781	-32.25	34.25	167
3781	-32.25	33.75	167
3781	-31.75	33.25	167
3781	-31.75	31.75	167
3781	-32.25	31.75	167
3781	-32.75	32.25	167
3781	-33.25	32.25	167
3781	-33.25	31.75	167
3781	-32.75	31.25	167
3781	-32.75	30.25	167
3781	-32.25	29.75	167
3781	-32.25	29.25	167
3781	-33.75	29.25	167
3781	-34.25	29.75	167
3781	-34.75	29.75	167
3781	-34.75	29.25	167
3781	-34.25	28.75	167
3781	-34.25	28.25	167
3781	-35.75	26.75	167
3781	-37.75	26.75	167
3781	-38.75	25.75	167
3781	-39.25	25.75	167
3781	-39.25	27.25	167
3781	-38.25	28.25	167
3781	-38.25	29.75	167
3781	-39.25	30.75	167
3781	-40.75	30.75	167
3781	-40.75	29.75	167
3781	-41.75	29.75	167
3781	-41.75	28.25	167
3781	-41.25	28.25	167
3781	-39.75	29.75	167
3781	-39.25	29.75	167
3781	-39.25	29.25	167
3781	-40.25	28.25	167
3781	-40.25	25.75	167
3781	-39.75	25.25	167
3781	-39.75	24.25	167
3781	-39.25	23.75	167
3781	-39.25	23.25	167
3781	-40.25	23.25	167
3781	-40.75	22.75	167
3781	-42.75	22.75	167
3781	-42.75	21.25	167
3781	-41.75	21.25	167
3781	-41.25	20.75	167
3781	-41.25	20.25	167
3781	-42.25	19.25	167
3781	-43.25	19.25	167
3781	-44.75	17.75	167
3781	-44.75	16.25	167
3781	-44.25	15.75	167
3781	-43.25	15.75	167
3781	-43.25	15.25	167
3781	-43.75	14.75	167
3781	-43.75	13.75	167
3781	-44.25	13.75	167
3781	-45.25	14.75	167
3781	-45.25	35.25	167
3781	-44.25	35.25	167
3781	-43.75	35.75	167
3781	-43.25	35.75	167
3781	-42.75	35.25	167
3781	-42.75	34.75	167
3781	-43.25	34.25	167
3781	-43.25	33.75	167
3781	-42.75	33.75	167
3781	-41.25	35.25	167
3781	-41.25	35.75	167
3781	-42.25	35.75	167
3781	-42.25	37.25	167
3781	-41.75	37.25	167
3781	-41.25	36.75	167
3781	-40.75	36.75	167
3781	-40.75	37.25	167
3781	-41.75	38.25	167
3781	-42.25	38.25	167
3781	-43.25	37.25	167
3781	-43.75	37.25	167
3781	-43.75	37.75	167
3781	-42.75	38.75	167
3781	-42.75	39.25	167
3781	-43.25	39.25	167
3781	-44.25	38.25	167
3781	-44.75	38.25	167
3781	-44.75	39.25	167
3781	-45.25	39.75	167
3781	-45.25	47.75	167
3785	-20.75	48.25	167
3785	-20.75	48.75	167
3785	-20.25	48.75	167
3785	-20.25	48.25	167
3785	-20.75	48.25	167
3786	-19.75	48.75	167
3786	-19.75	48.25	167
3786	-19.25	48.25	167
3786	-19.25	48.75	167
3786	-19.75	48.75	167
3787	-42.75	17.25	167
3787	-42.75	17.75	167
3787	-40.75	19.75	167
3787	-40.25	19.75	167
3787	-40.25	19.25	167
3787	-41.25	18.25	167
3787	-41.25	17.75	167
3787	-40.75	17.75	167
3787	-40.25	18.25	167
3787	-39.25	18.25	167
3787	-38.75	18.75	167
3787	-37.75	18.75	167
3787	-37.75	19.25	167
3787	-39.25	20.75	167
3787	-39.25	21.25	167
