group	label	showSelected1
1	Cluster 42: 1386/2535 pixels shown, logFC -3.5 to 5.1, log10(p) 0.0 to 7.8	42
1	Cluster 152: 217/3542 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 5.2	152
1	Cluster 245: 22/3378 pixels shown, logFC -3.6 to 5.8, log10(p) 0.0 to 10.2	245
1	Cluster 295: 64/142 pixels shown, logFC -3.3 to 3.4, log10(p) 0.0 to 1.5	295
1	Cluster 347: 450/487 pixels shown, logFC -3.5 to 4.3, log10(p) 0.0 to 2.8	347
1	Cluster 464: 5/1648 pixels shown, logFC -4.4 to 4.6, log10(p) 0.0 to 3.2	464
1	Cluster 681: 55/1364 pixels shown, logFC -4.2 to 5.0, log10(p) 0.0 to 4.2	681
1	Cluster 939: 138/4757 pixels shown, logFC -3.7 to 5.6, log10(p) 0.0 to 6.0	939
1	Cluster 995: 40/1271 pixels shown, logFC -5.0 to 3.4, log10(p) 0.0 to 3.0	995
1	Cluster 1051: 369/831 pixels shown, logFC -3.8 to 5.3, log10(p) 0.0 to 7.7	1051
1	Cluster 1150: 1335/1717 pixels shown, logFC -2.8 to 5.7, log10(p) 0.0 to 9.2	1150
1	Cluster 1512: 581/659 pixels shown, logFC -3.7 to 4.6, log10(p) 0.0 to 3.3	1512
1	Cluster 2576: 8/25 pixels shown, logFC -3.5 to 1.5, log10(p) 0.1 to 1.4	2576
1	Cluster 2750: 20/20 pixels shown, logFC -3.1 to 2.8, log10(p) 0.0 to 1.1	2750
1	Cluster 2854: 61/61 pixels shown, logFC -2.8 to 3.0, log10(p) 0.0 to 2.0	2854
1	Cluster 2924: 47/47 pixels shown, logFC -3.3 to 3.3, log10(p) 0.0 to 1.5	2924
1	Cluster 3230: 43/44 pixels shown, logFC 0.8 to 4.1, log10(p) 0.4 to 2.8	3230
1	Cluster 3352: 27/27 pixels shown, logFC 0.7 to 4.1, log10(p) 0.2 to 2.7	3352
