group	label	showSelected1
1	Cluster 45: 935/1193 pixels shown, logFC -4.7 to 1.4, log10(p) 0.0 to 6.6	45
1	Cluster 259: 305/3899 pixels shown, logFC -1.9 to 1.2, log10(p) 0.0 to 34.5	259
1	Cluster 698: 1053/1209 pixels shown, logFC -1.7 to 1.3, log10(p) 0.0 to 27.5	698
1	Cluster 1296: 478/1015 pixels shown, logFC -1.3 to 2.9, log10(p) 0.0 to 6.7	1296
1	Cluster 1692: 1488/1540 pixels shown, logFC -1.1 to 1.7, log10(p) 0.0 to 16.2	1692
1	Cluster 1831: 228/5083 pixels shown, logFC -5.1 to 3.3, log10(p) 0.0 to 4.9	1831
1	Cluster 3183: 109/412 pixels shown, logFC -2.1 to 0.1, log10(p) 0.2 to 32.6	3183
1	Cluster 3307: 8/8 pixels shown, logFC -1.1 to -0.7, log10(p) 15.4 to 38.5	3307
1	Cluster 3495: 264/906 pixels shown, logFC -4.7 to 0.8, log10(p) 0.0 to 7.6	3495
1	Cluster 3812: 132/132 pixels shown, logFC 0.4 to 1.7, log10(p) 1.3 to 20.7	3812
