group	fill	clickSelects
1	#FFFFFF	1189
2	#FFFFFF	1189
3	#FFFFFF	1189
4	#FFFFFF	647
5	#FFFFFF	1967
6	#FFFFFF	1967
7	#FFFFFF	1967
8	#FFFFFF	1967
9	#FFFFFF	1967
10	#FFFFFF	1967
11	#FFFFFF	1967
12	#FFFFFF	1967
13	#FFFFFF	1967
14	#FFFFFF	1189
15	#FFFFFF	1967
16	#FFFFFF	1967
17	#FFFFFF	1967
18	#FFFFFF	1967
19	#FFFFFF	1967
20	#FFFFFF	1967
21	#FFFFFF	1967
22	#FFFFFF	647
23	#FFFFFF	647
24	#FFFFFF	647
25	#FFFFFF	1189
26	#FFFFFF	647
27	#FFFFFF	647
28	#FFFFFF	647
29	#FFFFFF	1894
30	#FFFFFF	647
31	#FFFFFF	1894
32	#FFFFFF	647
33	#FFFFFF	647
34	#FFFFFF	647
35	#FFFFFF	1894
36	#FFFFFF	1189
37	#FFFFFF	1894
38	#FFFFFF	3845
39	#FFFFFF	3845
40	#FFFFFF	1894
41	#FFFFFF	1894
42	#FFFFFF	1894
43	#FFFFFF	2671
44	#FFFFFF	2671
45	#FFFFFF	2671
46	#FFFFFF	723
47	#FFFFFF	723
48	#FFFFFF	723
49	#FFFFFF	647
50	#FFFFFF	647
51	#FFFFFF	1189
52	#FFFFFF	1189
53	#FFFFFF	1189
54	#FFFFFF	647
55	#FFFFFF	647
56	#FFFFFF	1967
57	#FFFFFF	1967
58	#FFFFFF	1967
59	#FFFFFF	1967
60	#FFFFFF	1967
61	#FFFFFF	1967
62	#FFFFFF	1967
63	#FFFFFF	1967
64	#FFFFFF	1189
65	#FFFFFF	1967
66	#FFFFFF	1967
67	#FFFFFF	1967
68	#FFFFFF	1967
69	#FFFFFF	1967
70	#FFFFFF	1967
71	#FFFFFF	1967
72	#FFFFFF	647
73	#FFFFFF	647
74	#FFFFFF	647
75	#FFFFFF	1189
76	#FFFFFF	647
77	#FFFFFF	647
78	#FFFFFF	647
79	#FFFFFF	1894
80	#FFFFFF	647
81	#FFFFFF	647
82	#FFFFFF	1894
83	#FFFFFF	1894
84	#FFFFFF	1894
85	#FFFFFF	1894
86	#FFFFFF	1189
87	#FFFFFF	1894
88	#FFFFFF	3845
89	#FFFFFF	3845
90	#FFFFFF	3845
91	#FFFFFF	1894
92	#FFFFFF	3552
93	#FFFFFF	1894
94	#FFFFFF	2671
95	#FFFFFF	2671
96	#FFFFFF	2671
97	#FFFFFF	1189
98	#FFFFFF	1189
99	#FFFFFF	723
100	#FFFFFF	723
101	#FFFFFF	647
102	#FFFFFF	1189
103	#FFFFFF	1189
104	#FFFFFF	1189
105	#FFFFFF	1967
106	#FFFFFF	1967
107	#FFFFFF	1967
108	#FFFFFF	1967
109	#FFFFFF	1967
110	#FFFFFF	1967
111	#FFFFFF	1967
112	#FFFFFF	1967
113	#FFFFFF	1967
114	#FFFFFF	1967
115	#FFFFFF	1189
116	#FFFFFF	1967
117	#FFFFFF	1967
118	#FFFFFF	1967
119	#FFFFFF	1967
120	#FFFFFF	1967
121	#FFFFFF	1967
122	#FFFFFF	1967
123	#FFFFFF	647
124	#FFFFFF	647
125	#FFFFFF	647
126	#FFFFFF	1189
127	#FFFFFF	647
128	#FFFFFF	647
129	#FFFFFF	647
130	#FFFFFF	1894
131	#FFFFFF	647
132	#FFFFFF	647
133	#FFFFFF	1894
134	#FFFFFF	1894
135	#FFFFFF	1894
136	#FFFFFF	1894
137	#FFFFFF	1189
138	#FFFFFF	1894
139	#FFFFFF	1894
140	#FFFFFF	1894
141	#FFFFFF	1894
142	#FFFFFF	1894
143	#FFFFFF	3552
144	#FFFFFF	2671
145	#FFFFFF	2671
146	#FFFFFF	2671
147	#FFFFFF	1189
148	#FFFFFF	1189
149	#FFFFFF	1189
150	#FFFFFF	647
151	#FFFFFF	1967
152	#FFFFFF	1967
153	#FFFFFF	1967
154	#FFFFFF	1189
155	#FFFFFF	1967
156	#FFFFFF	1967
157	#FFFFFF	1189
158	#FFFFFF	1189
159	#FFFFFF	1189
160	#FFFFFF	1189
161	#FFFFFF	1967
162	#FFFFFF	1189
163	#FFFFFF	1189
164	#FFFFFF	1189
165	#FFFFFF	1189
166	#FFFFFF	1967
167	#FFFFFF	1967
168	#FFFFFF	1967
169	#FFFFFF	1967
170	#FFFFFF	1967
171	#FFFFFF	1967
172	#FFFFFF	1967
173	#FFFFFF	1967
174	#FFFFFF	1967
175	#FFFFFF	1967
176	#FFFFFF	1189
177	#FFFFFF	1967
178	#FFFFFF	647
179	#FFFFFF	647
180	#FFFFFF	647
181	#FFFFFF	647
182	#FFFFFF	647
183	#FFFFFF	647
184	#FFFFFF	647
185	#FFFFFF	647
186	#FFFFFF	647
187	#FFFFFF	1189
188	#FFFFFF	647
189	#FFFFFF	647
190	#FFFFFF	647
191	#FFFFFF	647
193	#FFFFFF	647
194	#FFFFFF	647
195	#FFFFFF	480
196	#FFFFFF	480
197	#FFFFFF	480
198	#FFFFFF	1189
199	#FFFFFF	1189
200	#FFFFFF	1189
201	#FFFFFF	1189
202	#FFFFFF	1967
203	#FFFFFF	1967
204	#FFFFFF	1967
205	#FFFFFF	1189
206	#FFFFFF	1967
207	#FFFFFF	1189
208	#FFFFFF	1189
209	#FFFFFF	1189
210	#FFFFFF	1189
211	#FFFFFF	1189
212	#FFFFFF	1189
213	#FFFFFF	1189
214	#FFFFFF	1189
215	#FFFFFF	1189
216	#FFFFFF	1189
217	#FFFFFF	1967
218	#FFFFFF	1967
219	#FFFFFF	1967
220	#FFFFFF	1967
221	#FFFFFF	1967
222	#FFFFFF	1967
223	#FFFFFF	1967
224	#FFFFFF	1967
225	#FFFFFF	1967
226	#FFFFFF	1967
227	#FFFFFF	1189
228	#FFFFFF	1967
229	#FFFFFF	647
230	#FFFFFF	647
231	#FFFFFF	1967
232	#FFFFFF	647
233	#FFFFFF	647
234	#FFFFFF	647
235	#FFFFFF	647
236	#FFFFFF	647
237	#FFFFFF	647
238	#FFFFFF	1189
239	#FFFFFF	647
240	#FFFFFF	647
241	#FFFFFF	647
242	#FFFFFF	480
243	#FFFFFF	647
244	#FFFFFF	647
245	#FFFFFF	647
246	#FFFFFF	480
247	#FFFFFF	480
248	#FFFFFF	1189
249	#FFFFFF	1189
250	#FFFFFF	1189
251	#FFFFFF	1189
252	#FFFFFF	1967
253	#FFFFFF	1967
254	#FFFFFF	1967
255	#FFFFFF	1189
256	#FFFFFF	1189
257	#FFFFFF	1967
258	#FFFFFF	1189
259	#FFFFFF	1189
260	#FFFFFF	1189
261	#FFFFFF	1189
262	#FFFFFF	1189
263	#FFFFFF	1189
264	#FFFFFF	1189
265	#FFFFFF	1189
266	#FFFFFF	1189
267	#FFFFFF	1967
268	#FFFFFF	1967
269	#FFFFFF	1967
270	#FFFFFF	1967
271	#FFFFFF	1967
272	#FFFFFF	1967
273	#FFFFFF	1967
274	#FFFFFF	1967
275	#FFFFFF	1967
276	#FFFFFF	1967
277	#FFFFFF	1189
278	#FFFFFF	1967
279	#FFFFFF	1967
280	#FFFFFF	647
281	#FFFFFF	647
282	#FFFFFF	1967
283	#FFFFFF	647
284	#FFFFFF	647
285	#FFFFFF	647
286	#FFFFFF	647
287	#FFFFFF	647
288	#FFFFFF	1189
289	#FFFFFF	647
290	#FFFFFF	647
291	#FFFFFF	647
292	#FFFFFF	647
293	#FFFFFF	480
294	#FFFFFF	647
295	#FFFFFF	647
296	#FFFFFF	480
297	#FFFFFF	647
298	#FFFFFF	647
299	#FFFFFF	1189
300	#FFFFFF	1189
301	#FFFFFF	1189
302	#FFFFFF	1189
303	#FFFFFF	1189
304	#FFFFFF	1967
305	#FFFFFF	1189
306	#FFFFFF	1189
307	#FFFFFF	1189
308	#FFFFFF	1189
309	#FFFFFF	1189
310	#FFFFFF	1189
311	#FFFFFF	1189
312	#FFFFFF	1189
313	#FFFFFF	1189
314	#FFFFFF	1189
315	#FFFFFF	1189
316	#FFFFFF	1189
317	#FFFFFF	970
318	#FFFFFF	1967
319	#FFFFFF	1967
320	#FFFFFF	1967
321	#FFFFFF	1967
322	#FFFFFF	1967
323	#FFFFFF	1967
324	#FFFFFF	1967
325	#FFFFFF	1967
326	#FFFFFF	1967
327	#FFFFFF	1967
328	#FFFFFF	970
329	#FFFFFF	1967
330	#FFFFFF	1967
331	#FFFFFF	647
332	#FFFFFF	1967
333	#FFFFFF	647
334	#FFFFFF	647
335	#FFFFFF	647
336	#FFFFFF	647
337	#FFFFFF	647
338	#FFFFFF	647
339	#FFFFFF	1189
340	#FFFFFF	647
341	#FFFFFF	647
342	#FFFFFF	647
343	#FFFFFF	647
344	#FFFFFF	647
345	#FFFFFF	647
346	#FFFFFF	480
347	#FFFFFF	480
348	#FFFFFF	647
349	#FFFFFF	1189
350	#FFFFFF	1189
351	#FFFFFF	1189
352	#FFFFFF	1189
353	#FFFFFF	1189
354	#FFFFFF	1189
355	#FFFFFF	1967
356	#FFFFFF	1189
357	#FFFFFF	1189
358	#FFFFFF	1189
359	#FFFFFF	1189
360	#FFFFFF	1189
361	#FFFFFF	1189
362	#FFFFFF	1189
363	#FFFFFF	1189
364	#FFFFFF	1189
365	#FFFFFF	1189
366	#FFFFFF	1189
367	#FFFFFF	1189
368	#FFFFFF	1967
369	#FFFFFF	1967
370	#FFFFFF	1967
371	#FFFFFF	1967
372	#FFFFFF	1967
373	#FFFFFF	1967
374	#FFFFFF	1967
375	#FFFFFF	1967
376	#FFFFFF	1967
377	#FFFFFF	1967
378	#FFFFFF	970
379	#FFFFFF	1967
380	#FFFFFF	1967
381	#FFFFFF	1967
382	#FFFFFF	1967
383	#FFFFFF	1967
384	#FFFFFF	647
385	#FFFFFF	647
386	#FFFFFF	647
387	#FFFFFF	647
388	#FFFFFF	647
389	#FFFFFF	970
390	#FFFFFF	647
391	#FFFFFF	647
392	#FFFFFF	647
