group	label	showSelected1
1	Cluster 85: 882/6919 pixels shown, logFC -4.1 to 5.3, log10(p) 0.0 to 5.0	85
1	Cluster 104: 399/425 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 2.9	104
1	Cluster 241: 76/1286 pixels shown, logFC -3.5 to 5.0, log10(p) 0.0 to 4.2	241
1	Cluster 336: 211/7870 pixels shown, logFC -4.6 to 5.3, log10(p) 0.0 to 5.0	336
1	Cluster 581: 105/501 pixels shown, logFC -3.6 to 4.6, log10(p) 0.0 to 3.2	581
1	Cluster 597: 484/740 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 2.8	597
1	Cluster 745: 592/2995 pixels shown, logFC -3.6 to 5.0, log10(p) 0.0 to 5.0	745
1	Cluster 860: 250/1183 pixels shown, logFC -4.6 to 4.3, log10(p) 0.0 to 2.8	860
1	Cluster 861: 446/1013 pixels shown, logFC -3.6 to 4.1, log10(p) 0.0 to 2.4	861
1	Cluster 941: 125/935 pixels shown, logFC -4.0 to 4.8, log10(p) 0.0 to 3.7	941
1	Cluster 1068: 4/246 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.5	1068
1	Cluster 1321: 78/560 pixels shown, logFC -4.7 to 2.8, log10(p) 0.0 to 2.5	1321
1	Cluster 1416: 56/56 pixels shown, logFC -4.5 to 0.0, log10(p) 0.0 to 2.3	1416
1	Cluster 1449: 6/77 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 1.9	1449
1	Cluster 1727: 30/815 pixels shown, logFC -3.3 to 4.6, log10(p) 0.0 to 3.2	1727
1	Cluster 1939: 165/165 pixels shown, logFC -2.5 to 4.3, log10(p) 0.0 to 2.9	1939
1	Cluster 1969: 73/92 pixels shown, logFC -1.3 to 4.3, log10(p) 0.0 to 2.8	1969
1	Cluster 2131: 13/13 pixels shown, logFC -3.3 to 0.7, log10(p) 0.0 to 1.2	2131
1	Cluster 2167: 22/22 pixels shown, logFC -4.0 to -0.4, log10(p) 0.1 to 1.7	2167
1	Cluster 2332: 31/44 pixels shown, logFC -3.7 to 0.4, log10(p) 0.0 to 1.4	2332
1	Cluster 2372: 105/105 pixels shown, logFC -3.5 to 0.7, log10(p) 0.0 to 1.3	2372
1	Cluster 2431: 98/98 pixels shown, logFC -2.8 to 4.0, log10(p) 0.0 to 2.4	2431
1	Cluster 2469: 51/51 pixels shown, logFC -3.7 to 2.0, log10(p) 0.0 to 1.4	2469
1	Cluster 2865: 19/30 pixels shown, logFC -1.3 to 4.3, log10(p) 0.2 to 2.8	2865
1	Cluster 3179: 376/376 pixels shown, logFC -3.3 to 4.3, log10(p) 0.0 to 2.8	3179
1	Cluster 3567: 18/18 pixels shown, logFC -2.5 to 0.4, log10(p) 0.0 to 0.7	3567
