group	label	showSelected1
1	Cluster 43: 1518/19260 pixels shown, logFC -5.2 to 5.3, log10(p) 0.0 to 5.0	43
1	Cluster 600: 1981/4988 pixels shown, logFC -4.8 to 4.0, log10(p) 0.0 to 6.0	600
1	Cluster 1199: 124/124 pixels shown, logFC -5.1 to 0.6, log10(p) 0.0 to 3.3	1199
1	Cluster 1792: 179/179 pixels shown, logFC -4.8 to 1.4, log10(p) 0.0 to 2.8	1792
1	Cluster 1899: 161/207 pixels shown, logFC -2.8 to 3.9, log10(p) 0.0 to 4.9	1899
1	Cluster 1924: 324/595 pixels shown, logFC -4.6 to 2.8, log10(p) 0.0 to 3.0	1924
1	Cluster 2286: 468/519 pixels shown, logFC -2.0 to 3.1, log10(p) 0.0 to 3.4	2286
1	Cluster 2513: 18/18 pixels shown, logFC -3.1 to -0.4, log10(p) 0.1 to 1.2	2513
1	Cluster 3295: 29/29 pixels shown, logFC -4.0 to -0.4, log10(p) 0.2 to 2.5	3295
1	Cluster 3538: 109/109 pixels shown, logFC -2.4 to 0.4, log10(p) 0.0 to 2.5	3538
