group	fill	clickSelects
1	#FFFFFF	278
2	#FFFFFF	278
3	#FFFFFF	278
4	#FFFFFF	68
5	#FFFFFF	68
6	#FFFEFF	973
7	#FFFEFF	973
8	#FFFEFF	973
9	#FFFEFF	973
10	#FFFFFF	1182
11	#FFFFFF	1182
12	#FFFFFF	1182
13	#FFFFFF	1182
14	#FFFFFF	278
15	#FFFFFF	68
16	#FFFFFF	68
17	#FFFFFF	68
18	#FFFFFF	1182
19	#FFFFFF	1182
20	#FFFFFF	68
21	#FFFFFF	68
22	#FFFFFF	68
23	#FFFFFF	68
24	#FFFFFF	1201
25	#FFFFFF	278
26	#FFFFFF	1201
27	#FFFFFF	1201
28	#FFFFFF	68
29	#FFFFFF	68
30	#FFFFFF	68
31	#FFFFFF	1201
32	#FFFFFF	1201
33	#FFFFFF	1201
34	#FFFFFF	1201
35	#FFFFFF	68
36	#FFFFFF	278
37	#FFFFFF	68
38	#FFFFFF	68
39	#FFFFFF	68
40	#FFFFFF	68
41	#FFFFFF	68
42	#FFFFFF	68
43	#FFFFFF	68
44	#FFFFFF	68
46	#FFFFFF	68
47	#FFFFFF	68
48	#FFFEFF	973
49	#FFFEFF	973
50	#FFFEFF	973
52	#FFFFFF	278
53	#FFFFFF	278
54	#FFFEFF	973
55	#FFFFFF	68
56	#FFFEFF	973
57	#FFFEFF	973
58	#FFFEFF	973
59	#FFFEFF	973
60	#FFFFFF	1182
61	#FFFFFF	1182
62	#FFFFFF	1182
63	#FFFFFF	1182
64	#FFFFFF	278
65	#FFFFFF	68
66	#FFFFFF	68
67	#FFFFFF	68
68	#FFFFFF	68
69	#FFFFFF	68
70	#FFFFFF	68
71	#FFFFFF	68
72	#FFFFFF	68
73	#FFFFFF	68
74	#FFFFFF	68
75	#FFFFFF	278
76	#FFFFFF	1201
77	#FFFFFF	68
78	#FFFFFF	68
79	#FFFFFF	68
80	#FFFFFF	68
81	#FFFFFF	1201
82	#FFFFFF	1201
83	#FFFFFF	1201
84	#FFFFFF	68
85	#FFFFFF	68
86	#FFFFFF	278
87	#FFFFFF	68
88	#FFFFFF	68
89	#FFFFFF	68
90	#FFFFFF	68
91	#FFFFFF	68
92	#FFFFFF	68
93	#FFFFFF	68
94	#FFFFFF	1201
95	#FFFFFF	1201
97	#FFFFFF	68
98	#FFFFFF	68
99	#FFFEFF	973
100	#FFFEFF	973
101	#FFFEFF	973
102	#FFFFFF	278
103	#FFFFFF	278
104	#FFFFFF	278
105	#FFFFFF	68
106	#FFFEFF	973
107	#FFFEFF	973
108	#FFFEFF	973
109	#FFFEFF	973
110	#FFFFFF	1182
111	#FFFFFF	1182
112	#FFFFFF	1182
113	#FFFFFF	1182
114	#FFFFFF	68
116	#FFFFFF	68
117	#FFFFFF	68
118	#FFFFFF	68
119	#FFFFFF	68
120	#FFFFFF	68
121	#FFFFFF	68
122	#FFFFFF	68
123	#FFFFFF	68
124	#FFFFFF	68
125	#FFFFFF	1201
126	#FFFFFF	278
127	#FFFFFF	1201
128	#FFFFFF	68
129	#FFFFFF	68
130	#FFFFFF	1201
131	#FFFFFF	1201
132	#FFFFFF	1201
133	#FFFFFF	1201
134	#FFFFFF	1201
135	#FFFFFF	68
136	#FFFFFF	68
137	#FFFFFF	68
138	#FFFFFF	68
139	#FFFFFF	68
140	#FFFFFF	68
141	#FFFFFF	68
142	#FFFFFF	68
143	#FFFFFF	68
144	#FFFFFF	68
145	#FFFFFF	1201
146	#FFFFFF	1201
147	#FFFFFF	68
148	#FFFEFF	973
149	#FFFEFF	973
150	#FFFEFF	973
151	#FFFEFF	973
153	#FFFFFF	278
154	#FFFFFF	278
157	#FFFFFF	3264
158	#FFFFFF	3264
159	#FFFFFF	3264
160	#FFFFFF	3264
161	#FFFFFF	3264
162	#FFFFFF	3264
163	#FFFFFF	3264
164	#FFFFFF	68
165	#FFFFFF	278
166	#FFFFFF	68
167	#FFFFFF	68
168	#FFFFFF	68
169	#FFFFFF	68
170	#FFFFFF	68
171	#FFFFFF	68
