group	label	showSelected1
1	Cluster 29: 281/15116 pixels shown, logFC -6.0 to 1.8, log10(p) 0.0 to 9.8	29
1	Cluster 395: 32/1436 pixels shown, logFC -5.2 to 1.7, log10(p) 0.0 to 32.9	395
1	Cluster 613: 456/4785 pixels shown, logFC -4.7 to 5.4, log10(p) 0.0 to 5.5	613
1	Cluster 851: 287/316 pixels shown, logFC -1.7 to 3.7, log10(p) 0.0 to 4.1	851
1	Cluster 932: 974/2417 pixels shown, logFC -5.6 to 2.3, log10(p) 0.0 to 4.5	932
1	Cluster 933: 241/1011 pixels shown, logFC -4.8 to 1.7, log10(p) 0.0 to 2.7	933
1	Cluster 996: 269/851 pixels shown, logFC -1.9 to 3.2, log10(p) 0.0 to 4.0	996
1	Cluster 1067: 797/1386 pixels shown, logFC -4.5 to 2.7, log10(p) 0.0 to 2.9	1067
1	Cluster 1487: 277/792 pixels shown, logFC -4.2 to 2.1, log10(p) 0.0 to 3.7	1487
1	Cluster 2483: 6/237 pixels shown, logFC -4.7 to 1.2, log10(p) 0.0 to 3.0	2483
1	Cluster 3079: 983/1014 pixels shown, logFC -5.4 to 1.2, log10(p) 0.0 to 7.9	3079
1	Cluster 3516: 395/453 pixels shown, logFC -1.8 to 3.2, log10(p) 0.0 to 3.9	3516
