x	y	clickSelects
-0.10853661074158	1.84486513111951	992
0.064027802399566	0.699032377337845	992
-0.100041449624242	-2.24992478535407	992
0.0565269940177871	-2.49383959948045	3637
0.111609719605091	-2.24296903774844	284
0.015551607444974	-1.44552579125351	992
0.043821631730124	-2.41156501078792	3637
0.063890054696251	-2.41318029362145	284
0.064391209951664	-2.4880372203514	284
0.121730180205982	-2.3165259337434	284
0.08545161789003	-2.3947654643623	284
0.095816005964694	-2.41214200449713	284
-0.019667258032386	-2.24239005959238	284
0.064191513535671	-1.98009289356172	3637
0.0364804158266679	-2.3530930492001	3637
0.067648464225935	-2.19916746156742	3637
0.0527492696405471	1.08572084851894	700
-0.112600292271261	-2.21633399091849	700
0.063249120893247	-2.47443678547092	956
-0.110560783940818	-2.19591792341165	956
0.020595875795279	-2.23319853226041	956
0.115031302330542	-2.25385716466629	317
-0.053279756475365	-2.35424451964908	956
0.066091758122237	-1.95610104711283	956
0.089344715660528	-1.88091168414623	956
0.081706845061452	-1.59318709765	317
0.047575120201017	-1.73373817394776	317
0.108517102386699	-2.21451927575349	317
0.059842119048017	-2.07460610395226	317
0.09743538856791	-1.51856620205611	317
-0.015560807888276	-2.49524462163289	317
-0.024206809592037	-2.01074360335353	956
0.039862773514758	-1.80724547559083	956
0.021148558578256	-2.27919926037742	317
0.117539964876284	-2.11776777921872	317
0.123784692360318	-0.910250333248028	317
0.112148708608503	-2.086807357534	317
0.025558068305786	-1.81415789315365	1818
0.059159473523544	-1.95020808512839	317
0.084195601681296	-2.34621406326913	956
0.091733858765953	-2.29631718017049	817
0.115517794615426	-2.39395897627755	817
0.036619832256824	-2.36245463384937	817
0.000236627256755995	-2.26573763117422	817
0.106493463036186	-1.80129516050181	817
0.0656764780349	-1.86082702440902	817
-0.026598856865764	-2.19913059792332	817
0.088645007423392	-2.11058533480407	817
-0.00211130086073097	-2.42976273570594	817
0.047274992273879	-2.23461951611634	956
0.097950120081869	-2.43865812793781	956
0.110641697245628	-2.32209925072428	817
-0.101803504214499	-2.00558924180058	956
-0.083566079569126	-2.34591658799884	956
-0.059730047900506	-2.37070903899183	956
0.055886042469192	-1.49973230268705	817
0.117086865244729	-0.951538356514059	817
0.0488060297906831	-1.59533906903667	817
0.037864482337124	-2.46818068589414	817
0.124815518004977	-1.53966442634574	817
0.107974813237057	-1.68630551737845	817
0.011194642840423	-1.75664189885846	817
0.00669744094439195	-1.49363856002587	817
-0.013821734603637	-1.86649904896688	956
0.100651736175	-2.09114287701334	817
0.09971961709615	-2.35587808038277	817
0.117264954671533	-1.94066421459205	817
0.0715476584565	-1.43174758499203	817
0.05740054696783	-2.46498979583057	817
0.092430208588281	-0.849937055439405	817
-0.0611329316946651	-1.87140631764347	817
0.104590121030317	-1.22909892247368	817
-0.050666879592479	-1.89765958201043	817
0.030267774805311	-1.98390288818304	817
0.115315940269717	-1.66105910838101	817
0.058030991490595	-1.93589734637689	817
0.033773913146124	-2.15769640214871	817
-0.094546006768679	-1.99601568457636	956
0.00843425954338795	-1.89825912343097	817
0.095023276256912	-0.844143475267517	817
0.03198422517703	-0.495346370807289	956
0.00469405844437698	-1.57633569893307	956
-0.110861438864827	-2.37729745448259	956
-0.00125009618552396	-0.762592838907017	956
-0.078662240498532	-1.24251891649489	956
-0.083167494230376	-1.35447816480822	956
-0.0845806997879071	-1.25456866229974	956
0.025539839366745	-0.75572837440352	956
-0.06119685470948	-2.1643211053722	956
0.075252494453566	0.975740999881474	956
-0.051561262714841	-1.47492521540003	956
-0.012642487476878	-0.663061069905464	956
-0.084415908332751	-2.18307919090376	956
0.047931637597155	-1.37842493300162	817
-0.047253827853777	-1.37471288292821	956
0.010141716703867	-0.980759695359706	956
0.0241341557289581	-0.726346576103434	956
0.118725579244323	-0.757365414557396	956
-0.014274467333007	-1.74006505783215	956
0.094975535574686	-1.00877729684495	817
0.078826863941868	-1.20027832068136	817
0.110847420017187	-2.0952760335353	817
0.037596214934932	-0.790658249520305	956
-0.095894681496442	-1.89356287309523	956
-0.053864323275607	-0.977222043360348	956
0.062705199448878	-0.433139654358016	956
0.080610039552012	-2.1217554875468	817
0.021313740028614	-1.20501017565283	956
-0.022456550206385	-2.39217704828573	817
-0.096187576111573	-1.66905614136046	956
0.017765213181305	-1.73090510009075	956
0.09040934114668	-1.49069905746563	817
-0.058906641194452	-0.903788304773467	956
0.101429867802598	-0.740646761179357	956
0.070444499193568	-1.27469226763172	817
-0.010951802168721	-0.257705172296569	956
-0.00338412723316395	-0.455465251770847	956
-0.057188732839361	-1.85468183732865	956
0.056538018832051	-0.0572363460859258	956
-0.096194682623682	-2.48441754742304	956
-0.068071880380189	-1.58320108091214	956
0.036473367291269	-1.89342718106324	817
0.040595348588918	-0.527595558453682	956
0.015012550426554	0.0995108561829694	956
-0.0347314718960819	-1.30745556820042	956
-0.0667685882317161	-1.58389443035935	956
0.060000492638993	-1.52200908388865	956
0.07573864317394	-1.01776769026769	817
-0.11038473206364	-2.14257658643992	956
0.0776334580360279	-0.868650742505467	956
0.102136840358209	-0.976117150065372	956
0.0727221615631381	-0.299044407521444	817
-0.115224271907822	-0.818779588576777	956
-0.02842618015609	-1.74945819946223	956
0.00853969173420499	-1.62215731847598	1335
0.042429157098161	-1.26006698709352	1335
-0.035049941821982	-2.18781344905627	1335
0.02784827955727	-2.48240548808741	817
0.00608248012684298	-2.12289486712315	817
0.087313100924138	-2.34907173698285	817
-0.09199872154002	-2.33699027077772	956
-0.114265252915226	-2.47546905489492	956
-0.058898997350896	-1.61524493185726	956
-0.100680269108625	-2.49835406495808	956
-0.059295533834875	-1.44805829750334	956
0.00430493685639199	-1.99414696236964	1335
-0.027241322553957	-2.19178486859485	1335
0.09548333980393	-2.07292181933259	817
-0.0767600499179441	-0.00670514011203238	956
-0.097929130260392	-0.847546724876872	956
0.071047090498174	0.459095273713196	956
0.089077767057586	-0.24398161366761	1335
-0.014457963502013	-1.60083527180635	1335
0.095943934888794	-1.00486519892781	817
-0.016768207460312	-1.74236403799611	817
0.067715613014513	-1.67774171983227	817
0.117482811953461	-0.531503651968154	817
0.063314871985399	-1.61603892426531	817
0.124232051286999	-1.53178869924311	1335
-0.018347091435817	0.0245596810135282	956
-0.037488943562549	0.23895634010971	956
-0.031098988198881	-0.458154847374252	956
0.101257494116504	1.1059833038964	817
-0.036693773160052	-1.512219950799	1335
-0.01265418924358	-1.80145507268374	1335
0.107150882283572	-1.16914907718663	1335
-0.03982309000449	-1.23209643896899	817
0.054204261940314	-0.755137246194738	817
-0.09438073806166	-1.55438871429702	817
0.019944749503653	-1.24552290813971	1335
-0.119724175550988	-1.53313643575261	1335
-0.11501329590132	-2.41011372726106	1335
0.073703024455009	-0.170972059787037	817
-0.043212400237267	-2.27688445267084	1335
-0.032045337795505	-1.49812881926324	1335
-0.06343339298859	-2.40538078972904	1335
0.0827647206459871	-0.701843688700723	1335
-0.053589099313009	-1.54798648953316	1335
-0.068269034798593	-2.33923352269159	1335
0.017839809184485	-1.77762475009013	1335
-0.113658501119388	-2.14092483011776	1335
-0.119763398689922	-2.36654658783112	1335
0.042228291064755	-1.52725913800673	1335
0.041191757705431	-1.25063107644184	1335
-0.039213411526054	-2.0230555358473	1335
0.046112948802577	-0.871357932002182	817
0.095092249295048	-2.10020693865533	817
0.083106638849578	1.5343461536683	1335
-0.043828350404433	-1.19902557443231	1335
-0.0551787947321381	-0.715680090020782	1335
0.00501840832871303	-0.155323845463413	1335
-0.091820285913238	-2.21650259124604	1335
0.00293607969445597	-0.983456642335766	1335
-0.102069729291097	-1.76765719422848	1335
-0.119084142274195	-1.51560060691647	1335
-0.0244206249883	-0.661898991058085	1335
0.024584850293651	-1.05547946030781	1335
-0.096008942085065	-1.90175730661229	1335
0.050672735470424	-2.2346914295777	1335
-0.004292218208923	-2.0492263222624	1335
0.0852997086446931	-0.257714750126401	1335
-0.045256539394245	-1.85041583672831	1335
0.045103859099229	-1.567889161499	1335
0.039156852656356	-0.904422662161259	1335
-0.026249472088018	-1.42789957191583	1335
0.00807322802467603	-0.903011585658441	1335
0.095417396018893	-1.69897293417097	1335
0.056483648057136	-1.74842634455731	1335
-0.062940296423002	-1.94712787815521	1335
0.093369236677727	-2.05883052836921	1335
-0.031296280439024	-2.34749079934667	1335
0.099835717702391	-1.29929590835324	1335
0.076179860468904	-1.35126323864734	285
-0.0690595024512291	-0.845978461412834	1335
-0.088924883139865	-1.31114464547954	1335
0.064048218550526	-0.69361529271773	1335
-0.02561386327375	-0.662368410270492	1335
-0.115781339734763	-2.42845430652574	1335
-0.097817660615812	-1.5026891242551	1335
0.057241012162914	0.379417379934828	1335
0.091530998546887	-0.616709882339877	1335
0.037248515309702	-1.18174174606938	1335
0.074071932192605	-0.606397809694049	1335
-0.013416101585061	-1.97604788147989	1335
-0.00380415818656898	-1.65157194544936	1335
0.049268480566021	-2.14203357770054	1335
0.114403992010086	1.0472144347194	1335
-0.121801534647228	-1.80798788363857	1335
-0.053096743741534	-1.5948469059137	1335
0.024094289612733	0.201546247787873	1335
0.002222386440346	-0.661863938388786	1335
-0.057983499435073	-2.26613879463214	1335
-0.051627446267416	-1.20664144693884	1335
0.048009522255634	-1.18537049624608	1335
-0.08568858918546	-1.40674478858688	1335
0.032686504222012	-1.33859724194258	1335
0.036972798066477	-0.486594291747898	1335
0.015899596119889	-2.29385190408103	1335
-0.00356231942349095	-2.37578367484411	1335
0.054394335163284	-2.15802962422961	1335
0.090575854080252	-0.99081191538344	1335
-0.115944906230317	-1.98255476062612	1335
-0.046914673548165	-1.27456069789032	1335
-0.027981490004688	-2.20657618938233	1335
0.00882428849682304	-2.18572515263775	1335
0.00298072983200404	-1.71553855214769	1335
-0.047005406928248	-2.10226866904982	1335
0.0215442023315729	-2.16941386979266	1335
0.047684326652278	-1.82759657142129	1335
-0.00990130681352397	-1.12515386247845	1335
-0.02674315046718	-2.30590897608377	1335
0.075229238374635	-1.15843330913835	1335
-0.00930369513359497	-1.96397544903058	1335
-0.049829381275923	-2.28956497198623	1335
0.046054292486796	-1.27397667265422	1335
0.0527948840359071	0.0524817394799468	1335
-0.11371267366552	-1.12486845815986	1335
0.097548392241807	0.232525039221879	1335
-0.110004168183175	-2.11784266657838	1335
-0.077202203108715	-1.19644550233498	1335
-0.054893612485967	-0.85258583920048	1335
-0.04432754147692	-1.58332323612545	1335
0.038073599003892	-0.890088542990412	1335
-0.023160363284159	-2.23251324256271	1335
-0.04618917627914	-0.667335297371115	1335
-0.101757154948611	-1.20674599175198	1335
-0.085736947054866	-1.19015981079939	1335
-0.090755639949479	-2.04751290389638	1335
-0.088396530548014	-2.26884094863554	1335
0.00630350406186098	-0.671741421092838	1335
0.00708728571306005	-1.45178564531101	1335
-0.066331726883943	-1.97340867741471	1335
0.012805543166667	-0.892591103576714	1335
0.115049138222051	-2.31323101987024	1335
-0.103212896794769	-1.51798677992714	1335
0.00462627527151105	-2.17455804593842	1335
0.023563640341394	-2.15337826447463	1335
0.022521624173933	-1.83283407904785	1335
