group	label	showSelected1
1	Cluster 78: 22/2659 pixels shown, logFC -5.2 to 4.1, log10(p) 0.0 to 3.7	78
1	Cluster 223: 2953/8268 pixels shown, logFC -4.3 to 4.0, log10(p) 0.0 to 9.6	223
1	Cluster 635: 285/1769 pixels shown, logFC -1.9 to 3.3, log10(p) 0.0 to 12.0	635
1	Cluster 729: 480/919 pixels shown, logFC -2.2 to 2.1, log10(p) 0.0 to 3.8	729
1	Cluster 1104: 127/2787 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 7.1	1104
1	Cluster 2465: 304/304 pixels shown, logFC 0.2 to 3.5, log10(p) 0.1 to 9.2	2465
1	Cluster 2504: 537/878 pixels shown, logFC -1.2 to 2.4, log10(p) 0.0 to 4.0	2504
1	Cluster 3303: 157/259 pixels shown, logFC -0.3 to 3.3, log10(p) 0.1 to 7.5	3303
1	Cluster 3333: 131/653 pixels shown, logFC -2.0 to 2.5, log10(p) 0.0 to 3.3	3333
1	Cluster 3951: 3/794 pixels shown, logFC 0.5 to 2.9, log10(p) 0.9 to 16.0	3951
