group	label	showSelected1
1	Cluster 5: 221/8695 pixels shown, logFC -3.5 to 5.9, log10(p) 0.0 to 9.9	5
1	Cluster 118: 32/898 pixels shown, logFC -3.3 to 4.8, log10(p) 0.0 to 3.7	118
1	Cluster 136: 1649/1882 pixels shown, logFC -4.3 to 5.3, log10(p) 0.0 to 5.1	136
1	Cluster 156: 70/3745 pixels shown, logFC -3.7 to 5.0, log10(p) 0.0 to 4.1	156
1	Cluster 260: 1/3341 pixels shown, logFC -3.7 to 5.1, log10(p) 0.0 to 8.6	260
1	Cluster 270: 643/643 pixels shown, logFC -0.8 to 5.6, log10(p) 0.0 to 6.0	270
1	Cluster 401: 246/2366 pixels shown, logFC -3.3 to 5.5, log10(p) 0.0 to 6.5	401
1	Cluster 501: 190/551 pixels shown, logFC -3.1 to 5.0, log10(p) 0.0 to 5.7	501
1	Cluster 512: 1295/5689 pixels shown, logFC -3.8 to 5.8, log10(p) 0.0 to 10.0	512
1	Cluster 539: 117/1566 pixels shown, logFC -2.5 to 5.4, log10(p) 0.0 to 9.7	539
1	Cluster 660: 50/635 pixels shown, logFC -3.5 to 4.9, log10(p) 0.0 to 4.4	660
1	Cluster 1871: 145/145 pixels shown, logFC -3.7 to 2.8, log10(p) 0.0 to 2.3	1871
1	Cluster 2135: 37/291 pixels shown, logFC -3.1 to 5.0, log10(p) 0.0 to 4.1	2135
1	Cluster 2447: 44/44 pixels shown, logFC -3.5 to 2.1, log10(p) 0.0 to 1.3	2447
1	Cluster 2674: 33/33 pixels shown, logFC 1.4 to 4.6, log10(p) 0.5 to 3.3	2674
1	Cluster 3003: 40/40 pixels shown, logFC 0.7 to 4.8, log10(p) 0.2 to 4.3	3003
1	Cluster 3343: 5/60 pixels shown, logFC -1.2 to 4.0, log10(p) 0.0 to 4.1	3343
1	Cluster 3621: 159/524 pixels shown, logFC -1.7 to 5.4, log10(p) 0.0 to 6.1	3621
