group	label	showSelected1
1	Cluster 41: 240/8356 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 4.5	41
1	Cluster 115: 1451/16699 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 5.7	115
1	Cluster 219: 293/10155 pixels shown, logFC -5.2 to 4.8, log10(p) 0.0 to 10.7	219
1	Cluster 546: 725/892 pixels shown, logFC -4.9 to 2.4, log10(p) 0.0 to 2.8	546
1	Cluster 883: 11/1605 pixels shown, logFC -3.1 to 3.1, log10(p) 0.0 to 5.0	883
1	Cluster 921: 6/346 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 3.7	921
1	Cluster 1024: 603/2102 pixels shown, logFC -4.0 to 3.5, log10(p) 0.0 to 7.0	1024
1	Cluster 1050: 1298/1536 pixels shown, logFC -4.9 to 4.0, log10(p) 0.0 to 4.3	1050
1	Cluster 2601: 10/209 pixels shown, logFC -3.7 to 2.5, log10(p) 0.0 to 5.3	2601
1	Cluster 2870: 315/315 pixels shown, logFC -4.3 to 3.3, log10(p) 0.0 to 2.4	2870
1	Cluster 3424: 2/169 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 2.6	3424
1	Cluster 3515: 45/117 pixels shown, logFC -4.5 to 1.1, log10(p) 0.0 to 2.2	3515
