group	label	showSelected1
1	Cluster 52: 1201/9944 pixels shown, logFC -5.6 to 4.3, log10(p) 0.0 to 4.3	52
1	Cluster 209: 252/1201 pixels shown, logFC -4.9 to 3.3, log10(p) 0.0 to 4.9	209
1	Cluster 272: 853/3777 pixels shown, logFC -4.3 to 3.7, log10(p) 0.0 to 4.8	272
1	Cluster 312: 126/1577 pixels shown, logFC -2.8 to 3.4, log10(p) 0.0 to 7.3	312
1	Cluster 322: 212/3728 pixels shown, logFC -6.2 to 2.1, log10(p) 0.0 to 7.8	322
1	Cluster 825: 100/543 pixels shown, logFC -5.3 to 1.5, log10(p) 0.0 to 6.5	825
1	Cluster 917: 85/211 pixels shown, logFC -4.9 to 1.3, log10(p) 0.0 to 2.8	917
1	Cluster 1249: 145/1905 pixels shown, logFC -4.7 to 3.1, log10(p) 0.0 to 5.8	1249
1	Cluster 1442: 13/205 pixels shown, logFC -4.8 to 2.2, log10(p) 0.0 to 2.6	1442
1	Cluster 1452: 491/1077 pixels shown, logFC -5.3 to 2.8, log10(p) 0.0 to 3.5	1452
1	Cluster 1516: 596/596 pixels shown, logFC -4.4 to 0.7, log10(p) 0.0 to 10.5	1516
1	Cluster 3014: 786/1255 pixels shown, logFC -5.0 to 2.3, log10(p) 0.0 to 7.2	3014
1	Cluster 3678: 49/58 pixels shown, logFC 0.3 to 2.9, log10(p) 0.2 to 4.0	3678
