group	label	showSelected1
1	Cluster 22: 10/3814 pixels shown, logFC -5.1 to 4.1, log10(p) 0.0 to 3.5	22
1	Cluster 113: 209/6784 pixels shown, logFC -5.3 to 4.6, log10(p) 0.0 to 3.7	113
1	Cluster 165: 1159/2461 pixels shown, logFC -4.3 to 4.3, log10(p) 0.0 to 2.8	165
1	Cluster 356: 927/1373 pixels shown, logFC -4.5 to 3.3, log10(p) 0.0 to 2.3	356
1	Cluster 402: 219/576 pixels shown, logFC -3.7 to 3.7, log10(p) 0.0 to 2.0	402
1	Cluster 431: 463/800 pixels shown, logFC -5.4 to 3.7, log10(p) 0.0 to 3.7	431
1	Cluster 497: 21/7619 pixels shown, logFC -5.4 to 5.3, log10(p) 0.0 to 5.0	497
1	Cluster 615: 264/289 pixels shown, logFC -4.4 to 2.4, log10(p) 0.0 to 2.1	615
1	Cluster 1046: 66/160 pixels shown, logFC -4.7 to 1.8, log10(p) 0.0 to 2.5	1046
1	Cluster 1241: 126/531 pixels shown, logFC -4.2 to 3.7, log10(p) 0.0 to 2.4	1241
1	Cluster 1370: 101/832 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 4.7	1370
1	Cluster 1418: 301/319 pixels shown, logFC -3.9 to 3.4, log10(p) 0.0 to 2.0	1418
1	Cluster 1470: 38/129 pixels shown, logFC -4.6 to 1.4, log10(p) 0.0 to 2.4	1470
1	Cluster 1842: 208/230 pixels shown, logFC -5.2 to 1.1, log10(p) 0.0 to 3.4	1842
1	Cluster 1843: 64/653 pixels shown, logFC -5.8 to 1.5, log10(p) 0.0 to 5.2	1843
1	Cluster 1902: 18/81 pixels shown, logFC -3.9 to 1.5, log10(p) 0.0 to 1.7	1902
1	Cluster 2180: 314/319 pixels shown, logFC -4.4 to 2.5, log10(p) 0.0 to 2.2	2180
1	Cluster 2239: 64/96 pixels shown, logFC -3.5 to 1.7, log10(p) 0.0 to 1.3	2239
1	Cluster 2931: 79/86 pixels shown, logFC -3.6 to 4.3, log10(p) 0.0 to 2.8	2931
1	Cluster 3115: 95/105 pixels shown, logFC -3.9 to 2.2, log10(p) 0.0 to 1.7	3115
1	Cluster 3514: 86/86 pixels shown, logFC -4.1 to 4.1, log10(p) 0.0 to 2.4	3514
1	Cluster 3829: 11/11 pixels shown, logFC -3.5 to -1.0, log10(p) 0.3 to 1.3	3829
1	Cluster 3977: 15/18 pixels shown, logFC -0.7 to 2.4, log10(p) 0.0 to 1.2	3977
1	Cluster 4047: 33/33 pixels shown, logFC -1.3 to 3.3, log10(p) 0.1 to 1.6	4047
