group	label	showSelected1
1	Cluster 423: 1705/11514 pixels shown, logFC -4.2 to 4.2, log10(p) 0.0 to 10.0	423
1	Cluster 424: 105/1451 pixels shown, logFC 0.3 to 2.6, log10(p) 0.3 to 12.2	424
1	Cluster 974: 180/271 pixels shown, logFC -1.2 to 4.1, log10(p) 0.0 to 8.4	974
1	Cluster 1002: 63/2709 pixels shown, logFC -5.0 to 2.8, log10(p) 0.0 to 5.2	1002
1	Cluster 1290: 5/5728 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 4.8	1290
1	Cluster 1536: 51/1145 pixels shown, logFC -1.0 to 6.1, log10(p) 0.0 to 11.5	1536
1	Cluster 2055: 2115/3220 pixels shown, logFC -1.1 to 3.7, log10(p) 0.0 to 9.1	2055
1	Cluster 2333: 270/282 pixels shown, logFC -0.2 to 2.8, log10(p) 0.1 to 7.6	2333
1	Cluster 2967: 148/260 pixels shown, logFC -1.1 to 3.4, log10(p) 0.0 to 5.9	2967
1	Cluster 3318: 357/1381 pixels shown, logFC -0.5 to 2.4, log10(p) 0.0 to 7.4	3318
