group	x	y	clickSelects
263	-45.25	48.75	1028
263	-45.25	49.25	1028
263	-42.75	49.25	1028
263	-42.75	48.75	1028
263	-43.25	48.25	1028
263	-43.25	47.75	1028
263	-42.75	47.25	1028
263	-42.75	46.25	1028
263	-42.25	46.25	1028
263	-42.25	48.25	1028
263	-40.75	48.25	1028
263	-39.75	47.25	1028
263	-39.25	47.25	1028
263	-38.75	47.75	1028
263	-38.25	47.75	1028
263	-37.25	46.75	1028
263	-37.25	46.25	1028
263	-37.75	46.25	1028
263	-38.25	46.75	1028
263	-38.75	46.75	1028
263	-39.25	46.25	1028
263	-40.25	46.25	1028
263	-40.25	45.75	1028
263	-39.75	45.25	1028
263	-38.75	45.25	1028
263	-38.25	44.75	1028
263	-36.25	44.75	1028
263	-35.75	44.25	1028
263	-35.25	44.25	1028
263	-33.25	46.25	1028
263	-32.75	46.25	1028
263	-32.25	45.75	1028
263	-31.25	45.75	1028
263	-29.75	44.25	1028
263	-29.25	44.25	1028
263	-28.75	44.75	1028
263	-28.75	45.25	1028
263	-29.25	45.75	1028
263	-29.25	46.75	1028
263	-29.75	47.25	1028
263	-29.75	47.75	1028
263	-28.25	49.25	1028
263	-27.75	49.25	1028
263	-27.75	48.75	1028
263	-28.25	48.25	1028
263	-28.25	47.75	1028
263	-27.75	47.25	1028
263	-27.75	46.75	1028
263	-28.75	46.75	1028
263	-28.75	46.25	1028
263	-26.25	43.75	1028
263	-26.25	42.75	1028
263	-25.75	42.25	1028
263	-25.75	41.75	1028
263	-27.25	41.75	1028
263	-27.75	42.25	1028
263	-29.25	42.25	1028
263	-29.25	41.75	1028
263	-28.75	41.25	1028
263	-28.75	40.75	1028
263	-29.25	40.75	1028
263	-30.25	41.75	1028
263	-30.25	42.75	1028
263	-31.25	43.75	1028
263	-31.25	44.75	1028
263	-32.25	44.75	1028
263	-32.75	45.25	1028
263	-33.25	45.25	1028
263	-33.75	44.75	1028
263	-33.75	44.25	1028
263	-33.25	43.75	1028
263	-33.25	43.25	1028
263	-33.75	42.75	1028
263	-34.25	42.75	1028
263	-34.75	43.25	1028
263	-35.25	43.25	1028
263	-35.75	42.75	1028
263	-36.75	42.75	1028
263	-36.75	41.25	1028
263	-36.25	40.75	1028
263	-35.25	40.75	1028
263	-33.75	39.25	1028
263	-32.75	39.25	1028
263	-32.75	37.25	1028
263	-32.25	36.75	1028
263	-32.25	36.25	1028
263	-32.75	35.75	1028
263	-32.75	34.75	1028
263	-33.25	34.25	1028
263	-33.25	33.75	1028
263	-31.75	33.75	1028
263	-31.75	34.75	1028
263	-31.25	35.25	1028
263	-30.75	35.25	1028
263	-30.75	33.25	1028
263	-29.25	33.25	1028
263	-29.25	34.25	1028
263	-28.25	34.25	1028
263	-28.25	35.75	1028
263	-29.25	35.75	1028
263	-29.25	36.75	1028
263	-29.75	36.75	1028
263	-30.25	36.25	1028
263	-30.75	36.25	1028
263	-30.75	36.75	1028
263	-30.25	37.25	1028
263	-30.25	37.75	1028
263	-30.75	37.75	1028
263	-31.25	37.25	1028
263	-31.75	37.25	1028
263	-31.75	37.75	1028
263	-31.25	38.25	1028
263	-31.25	39.25	1028
263	-28.75	39.25	1028
263	-28.75	37.25	1028
263	-27.75	36.25	1028
263	-26.75	36.25	1028
263	-26.75	33.75	1028
263	-27.75	33.75	1028
263	-28.25	33.25	1028
263	-28.25	32.25	1028
263	-29.25	31.25	1028
263	-29.75	31.25	1028
263	-29.75	32.25	1028
263	-30.25	32.25	1028
263	-30.75	31.75	1028
263	-30.75	31.25	1028
263	-30.25	30.75	1028
263	-30.25	30.25	1028
263	-30.75	29.75	1028
263	-31.25	29.75	1028
263	-31.25	30.75	1028
263	-31.75	31.25	1028
263	-32.25	31.25	1028
263	-32.25	29.25	1028
263	-32.75	29.25	1028
263	-33.25	29.75	1028
263	-33.25	31.25	1028
263	-32.75	31.75	1028
263	-32.75	32.25	1028
263	-33.25	32.75	1028
263	-33.75	32.75	1028
263	-33.75	31.75	1028
263	-35.25	31.75	1028
263	-35.25	33.25	1028
263	-34.25	33.25	1028
263	-34.25	33.75	1028
263	-35.25	34.75	1028
