group	fill	clickSelects
1	#FFFFFF	116
2	#FFFFFF	116
3	#FFFFFF	175
4	#FFFFFF	175
5	#FFFFFF	175
6	#FFFFFF	116
7	#FFFFFF	175
9	#FFFFFF	175
10	#FFFFFF	116
11	#FFFFFF	116
12	#FFFFFF	175
13	#FFFFFF	116
14	#FFFFFF	116
15	#FFFFFF	116
16	#FFFFFF	876
17	#FFFFFF	876
18	#FFFFFF	876
19	#FFFFFF	116
20	#FFFFFF	116
21	#FFFFFF	876
22	#FFFFFF	876
23	#FFFFFF	876
24	#FFFFFF	876
25	#FFFFFF	116
26	#FFFFFF	876
27	#FFFFFF	876
28	#FFFFFF	876
29	#FFFFFF	1154
30	#FFFFFF	1154
31	#FFFFFF	876
32	#FFFFFF	876
33	#FFFFFF	876
34	#FFFFFF	876
35	#FFFFFF	876
36	#FFFFFF	175
37	#FFFFFF	876
38	#FFFFFF	876
39	#FFFFFF	876
40	#FFFFFF	876
41	#FFFFFF	876
42	#FFFFFF	876
43	#FFFFFF	876
44	#FFFFFF	876
45	#FFFFFF	876
46	#FFFFFF	175
47	#FFFFFF	2695
48	#FFFFFF	175
49	#FFFFFF	175
50	#FFFFFF	175
52	#FFFFFF	116
53	#FFFFFF	116
54	#FFFFFF	175
55	#FFFFFF	175
56	#FFFFFF	116
57	#FFFFFF	175
58	#FFFFFF	175
59	#FFFFFF	116
60	#FFFFFF	116
61	#FFFFFF	116
62	#FFFFFF	175
64	#FFFFFF	175
65	#FFFFFF	116
66	#FFFFFF	116
67	#FFFFFF	116
68	#FFFFFF	876
69	#FFFFFF	116
70	#FFFFFF	116
71	#FFFFFF	876
72	#FFFFFF	876
73	#FFFFFF	876
74	#FFFFFF	876
75	#FFFFFF	116
76	#FFFFFF	876
77	#FFFFFF	876
78	#FFFFFF	876
79	#FFFFFF	1154
80	#FFFFFF	1154
81	#FFFFFF	876
82	#FFFFFF	876
83	#FFFFFF	876
84	#FFFFFF	876
85	#FFFFFF	876
86	#FFFFFF	175
87	#FFFFFF	876
88	#FFFFFF	876
89	#FFFFFF	876
90	#FFFFFF	876
91	#FFFFFF	876
92	#FFFFFF	876
93	#FFFFFF	876
94	#FFFFFF	876
95	#FFFFFF	876
97	#FFFFFF	175
98	#FFFFFF	2695
99	#FFFFFF	175
100	#FFFFFF	175
101	#FFFFFF	175
103	#FFFFFF	116
104	#FFFFFF	116
105	#FFFFFF	175
106	#FFFFFF	175
107	#FFFFFF	175
108	#FFFFFF	175
109	#FFFFFF	175
110	#FFFFFF	116
111	#FFFFFF	116
113	#FFFFFF	116
114	#FFFFFF	175
115	#FFFFFF	175
116	#FFFFFF	175
117	#FFFFFF	116
118	#FFFFFF	876
119	#FFFFFF	116
120	#FFFFFF	876
121	#FFFFFF	876
122	#FFFFFF	876
123	#FFFFFF	876
124	#FFFFFF	876
125	#FFFFFF	876
126	#FFFFFF	175
127	#FFFFFF	876
128	#FFFFFF	876
129	#FFFFFF	876
130	#FFFFFF	1154
131	#FFFFFF	876
132	#FFFFFF	876
133	#FFFFFF	876
134	#FFFFFF	876
135	#FFFFFF	876
136	#FFFFFF	876
137	#FFFFFF	175
138	#FFFFFF	876
139	#FFFFFF	876
140	#FFFFFF	876
141	#FFFFFF	876
142	#FFFFFF	876
143	#FFFFFF	1154
144	#FFFFFF	876
145	#FFFFFF	876
146	#FFFFFF	876
147	#FFFFFF	2695
148	#FFFFFF	175
149	#FFFFFF	175
150	#FFFFFF	175
153	#FFFFFF	3887
154	#FFFFFF	116
155	#FFFFFF	116
156	#FFFFFF	116
158	#FFFFFF	3893
159	#FFFFFF	116
160	#FFFFFF	116
161	#FFFFFF	116
162	#FFFFFF	116
163	#FFFFFF	116
164	#FFFFFF	116
165	#FFFFFF	4034
166	#FFFFFF	116
167	#FFFFFF	116
168	#FFFFFF	116
169	#FFFFFF	116
170	#FFFFFF	116
171	#FFFFFF	876
172	#FFFFFF	876
173	#FFFFFF	876
174	#FFFFFF	200
175	#FFFFFF	1154
176	#FFFFFF	4034
177	#FFFFFF	200
178	#FFFFFF	1154
179	#FFFFFF	200
180	#FFFFFF	200
181	#FFFFFF	200
182	#FFFFFF	1154
183	#FFFFFF	1154
184	#FFFFFF	1154
185	#FFFFFF	1154
186	#FFFFFF	1154
187	#FFFFFF	116
188	#FFFFFF	1154
189	#FFFFFF	1154
190	#FFFFFF	1154
191	#FFFFFF	1713
192	#FFFFFF	1713
193	#FFFFFF	1713
194	#FFFFFF	1713
195	#FFFFFF	1713
196	#FFFFFF	1713
198	#FFFFFF	116
200	#FFFFFF	2996
201	#FFFFFF	2996
202	#FFFFFF	2996
203	#FFFFFF	116
204	#FFFFFF	116
206	#FFFFFF	116
207	#FFFFFF	3893
208	#FFFFFF	3893
209	#FFFFFF	3893
210	#FFFFFF	116
211	#FFFFFF	116
212	#FFFFFF	116
213	#FFFFFF	116
214	#FFFFFF	116
215	#FFFFFF	116
216	#FFFFFF	4034
217	#FFFFFF	116
218	#FFFFFF	116
219	#FFFFFF	116
221	#FFFFFF	876
222	#FFFFFF	876
223	#FFFFFF	200
224	#FFFFFF	876
226	#FFFFFF	200
227	#FFFFFF	116
228	#FFFFFF	200
229	#FFFFFF	200
230	#FFFFFF	200
231	#FFFFFF	200
232	#FFFFFF	1154
233	#FFFFFF	1154
234	#FFFFFF	1154
235	#FFFFFF	1154
236	#FFFFFF	1154
237	#FFFFFF	1154
238	#FFFFFF	116
239	#FFFFFF	1154
240	#FFFFFF	1154
241	#FFFFFF	1713
242	#FFFFFF	1713
243	#FFFFFF	1713
244	#FFFFFF	1713
245	#FFFFFF	1713
246	#FFFFFF	1154
247	#FFFFFF	1154
248	#FFFFFF	116
249	#FFFFFF	2996
251	#FFFFFF	2996
252	#FFFFFF	116
254	#FFFFFF	116
255	#FFFFFF	116
256	#FFFFFF	116
257	#FFFFFF	3893
258	#FFFFFF	3893
259	#FFFFFF	3893
261	#FFFFFF	116
262	#FFFFFF	116
263	#FFFFFF	116
264	#FFFFFF	116
265	#FFFFFF	116
266	#FFFFFF	4034
267	#FFFFFF	116
268	#FFFFFF	200
269	#FFFFFF	116
270	#FFFFFF	116
271	#FFFFFF	116
272	#FFFFFF	876
273	#FFFFFF	200
274	#FFFFFF	200
275	#FFFFFF	200
276	#FFFFFF	200
277	#FFFFFF	4034
278	#FFFFFF	200
279	#FFFFFF	200
280	#FFFFFF	200
281	#FFFFFF	200
282	#FFFFFF	1154
283	#FFFFFF	1154
284	#FFFFFF	1154
285	#FFFFFF	1154
286	#FFFFFF	1154
287	#FFFFFF	1154
288	#FFFFFF	116
289	#FFFFFF	1154
290	#FFFFFF	1154
291	#FFFFFF	1713
292	#FFFFFF	1713
293	#FFFFFF	1713
294	#FFFFFF	1713
295	#FFFFFF	1713
296	#FFFFFF	1154
297	#FFFFFF	1154
300	#FFFFFF	116
301	#FFFFFF	2996
303	#FFFFFF	116
304	#FFFFFF	116
305	#FFFFFF	116
306	#FFFFFF	4034
307	#FFFFFF	116
308	#FFFFFF	3893
309	#FFFFFF	3893
310	#FFFFFF	3893
311	#FFFFFF	3893
312	#FFFFFF	116
313	#FFFFFF	116
314	#FFFFFF	116
315	#FFFFFF	116
316	#FFFFFF	116
317	#FFFFFF	4034
318	#FFFFFF	200
319	#FFFFFF	116
320	#FFFFFF	116
321	#FFFFFF	116
322	#FFFFFF	116
323	#FFFFFF	876
324	#FFFFFF	200
325	#FFFFFF	200
326	#FFFFFF	200
327	#FFFFFF	200
329	#FFFFFF	200
330	#FFFFFF	200
331	#FFFFFF	200
332	#FFFFFF	1154
333	#FFFFFF	1154
334	#FFFFFF	1154
335	#FFFFFF	1154
336	#FFFFFF	1154
337	#FFFFFF	1154
338	#FFFFFF	1154
339	#FFFFFF	116
340	#FFFFFF	1154
341	#FFFFFF	1154
342	#FFFFFF	1713
343	#FFFFFF	1713
344	#FFFFFF	1713
345	#FFFFFF	1713
346	#FFFFFF	1713
347	#FFFFFF	1713
348	#FFFFFF	1154
350	#FFFFFF	116
351	#FFFFFF	116
352	#FFFFFF	2996
353	#FFFFFF	2996
355	#FFFFFF	116
357	#FFFFFF	116
358	#FFFFFF	116
359	#FFFFFF	3893
360	#FFFFFF	116
361	#FFFFFF	3893
362	#FFFFFF	3893
363	#FFFFFF	116
364	#FFFFFF	200
365	#FFFFFF	116
366	#FFFFFF	200
367	#FFFFFF	116
368	#FFFFFF	200
369	#FFFFFF	116
370	#FFFFFF	116
371	#FFFFFF	116
373	#FFFFFF	116
374	#FFFFFF	200
375	#FFFFFF	200
376	#FFFFFF	200
377	#FFFFFF	200
378	#FFFFFF	116
379	#FFFFFF	200
380	#FFFFFF	200
381	#FFFFFF	200
382	#FFFFFF	200
383	#FFFFFF	1154
384	#FFFFFF	1154
385	#FFFFFF	1154
386	#FFFFFF	1154
387	#FFFFFF	1154
388	#FFFFFF	1154
389	#FFFFFF	4034
390	#FFFFFF	1154
391	#FFFFFF	1154
392	#FFFFFF	1154
393	#FFFFFF	1713
394	#FFFFFF	1713
395	#FFFFFF	1713
396	#FFFFFF	1713
397	#FFFFFF	1713
398	#FFFFFF	1713
400	#FFFFFF	4034
401	#FFFFFF	116
403	#FFFFFF	2996
404	#FFFFFF	2996
405	#FFFFFF	116
407	#FFFFFF	116
408	#FFFFFF	116
409	#FFFFFF	3893
410	#FFFFFF	3893
411	#FFFFFF	116
412	#FFFFFF	3893
413	#FFFFFF	116
414	#FFFFFF	200
415	#FFFFFF	116
416	#FFFFFF	200
417	#FFFFFF	200
418	#FFFFFF	116
419	#FFFFFF	200
420	#FFFFFF	116
421	#FFFFFF	116
422	#FFFFFF	116
423	#FFFFFF	116
424	#FFFFFF	200
425	#FFFFFF	200
426	#FFFFFF	200
427	#FFFFFF	200
428	#FFFFFF	3607
429	#FFFFFF	4034
430	#FFFFFF	3607
431	#FFFFFF	200
432	#FFFFFF	200
433	#FFFFFF	200
434	#FFFFFF	1154
435	#FFFFFF	1154
436	#FFFFFF	1154
437	#FFFFFF	1154
438	#FFFFFF	1154
439	#FFFFFF	1154
440	#FFFFFF	4034
441	#FFFFFF	1154
442	#FFFFFF	1154
443	#FFFFFF	1713
444	#FFFFFF	1713
445	#FFFFFF	1713
446	#FFFFFF	1713
447	#FFFFFF	1713
448	#FFFFFF	1713
449	#FFFFFF	1713
450	#FFFFFF	4034
451	#FFFFFF	116
452	#FFFFFF	116
453	#FFFFFF	116
454	#FFFFFF	116
456	#FFFFFF	116
457	#FFFFFF	116
458	#FFFFFF	116
459	#FFFFFF	3893
460	#FFFFFF	116
461	#FFFFFF	116
462	#FFFFFF	116
463	#FFFFFF	116
464	#FFFFFF	200
465	#FFFFFF	200
466	#FFFFFF	116
468	#FFFFFF	4034
470	#FFFFFF	116
471	#FFFFFF	116
472	#FFFFFF	116
473	#FFFFFF	116
474	#FFFFFF	116
475	#FFFFFF	200
476	#FFFFFF	200
477	#FFFFFF	200
478	#FFFFFF	200
479	#FFFFFF	4034
480	#FFFFFF	3607
481	#FFFFFF	200
482	#FFFFFF	3607
483	#FFFFFF	200
484	#FFFFFF	200
485	#FFFFFF	1154
486	#FFFFFF	1154
487	#FFFFFF	1154
488	#FFFFFF	1154
489	#FFFFFF	1154
490	#FFFFFF	4034
491	#FFFFFF	1154
492	#FFFFFF	1154
493	#FFFFFF	1713
494	#FFFFFF	1713
495	#FFFFFF	1713
496	#FFFFFF	1713
