group	label	showSelected1
1	Cluster 57: 1515/5060 pixels shown, logFC -4.1 to 5.0, log10(p) 0.0 to 6.5	57
1	Cluster 298: 1998/7612 pixels shown, logFC -4.9 to 4.3, log10(p) 0.0 to 5.1	298
1	Cluster 397: 35/2414 pixels shown, logFC -2.6 to 3.0, log10(p) 0.0 to 6.5	397
1	Cluster 716: 294/7737 pixels shown, logFC -5.3 to 2.9, log10(p) 0.0 to 4.3	716
1	Cluster 887: 86/2114 pixels shown, logFC -3.6 to 3.5, log10(p) 0.0 to 5.6	887
1	Cluster 1153: 649/649 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 4.0	1153
1	Cluster 1226: 9/1389 pixels shown, logFC -4.2 to 3.7, log10(p) 0.0 to 4.7	1226
1	Cluster 1701: 381/1496 pixels shown, logFC -5.5 to 1.7, log10(p) 0.0 to 5.2	1701
1	Cluster 1905: 21/565 pixels shown, logFC -3.9 to 2.1, log10(p) 0.0 to 1.8	1905
1	Cluster 4051: 8/312 pixels shown, logFC -2.2 to 3.5, log10(p) 0.0 to 3.0	4051
