group	fill	clickSelects
1	#FFFFFF	841
2	#FFFFFF	841
3	#FFFFFF	537
4	#FFFFFF	841
5	#FFFFFF	3
6	#FFFFFF	841
7	#FFFFFF	3
8	#FFFFFF	3
9	#FFFFFF	3
10	#FFFFFF	3
11	#FFFFFF	3
12	#FFFFFF	3
13	#FFFFFF	3045
14	#FFFFFF	537
15	#FFFFFF	3045
16	#FFFFFF	3045
17	#FFFFFF	3045
18	#FFFFFF	3045
19	#FFFFFF	3045
20	#FFFFFF	3
21	#FFFFFF	3
22	#FFFFFF	3
23	#FFFFFF	3
24	#FFFFFF	3
25	#FFFFFF	537
26	#FFFFFF	3
27	#FFFFFF	3
28	#FFFFFF	3
29	#FFFFFF	3
30	#FFFFFF	3
31	#FFFFFF	3
32	#FFFFFF	3
33	#FFFFFF	3
34	#FFFFFF	3
35	#FFFFFF	3
36	#FFFFFF	841
37	#FFFFFF	3
38	#FFFFFF	3
39	#FFFFFF	3
40	#FFFFFF	3
41	#FFFFFF	3
42	#FFFFFF	3
43	#FFFFFF	3
44	#FFFFFF	3
45	#FFFFFF	3
46	#FFFFFF	3536
47	#FFFFFF	3536
48	#FFFFFF	841
49	#FFFFFF	3536
50	#FFFFFF	841
52	#FFFFFF	841
53	#FFFFFF	537
54	#FFFFFF	841
55	#FFFFFF	841
56	#FFFFFF	841
57	#FFFFFF	3
58	#FFFFFF	3
59	#FFFFFF	3
60	#FFFFFF	3
61	#FFFFFF	3
62	#FFFFFF	3
63	#FFFFFF	3045
64	#FFFFFF	841
65	#FFFFFF	3045
66	#FFFFFF	3045
67	#FFFFFF	3
68	#FFFFFF	3045
69	#FFFFFF	3045
70	#FFFFFF	3
71	#FFFFFF	3
72	#FFFFFF	3
73	#FFFFFF	3
74	#FFFFFF	3
75	#FFFFFF	537
76	#FFFFFF	3
77	#FFFFFF	3
78	#FFFFFF	3
79	#FFFFFF	3
80	#FFFFFF	3
81	#FFFFFF	3
82	#FFFFFF	3
83	#FFFFFF	3
84	#FFFFFF	3
85	#FFFFFF	3
86	#FFFFFF	841
87	#FFFFFF	3
88	#FFFFFF	3
89	#FFFFFF	3
90	#FFFFFF	3
91	#FFFFFF	3
92	#FFFFFF	3
93	#FFFFFF	3
94	#FFFFFF	3
95	#FFFFFF	3
97	#FFFFFF	3536
98	#FFFFFF	3536
99	#FFFFFF	3536
100	#FFFFFF	3536
101	#FFFFFF	3536
102	#FFFFFF	841
103	#FFFFFF	537
104	#FFFFFF	841
105	#FFFFFF	841
106	#FFFFFF	841
107	#FFFFFF	841
108	#FFFFFF	3
109	#FFFFFF	3
110	#FFFFFF	3
111	#FFFFFF	3
112	#FFFFFF	3
113	#FFFFFF	3045
114	#FFFFFF	3045
115	#FFFFFF	537
116	#FFFFFF	3045
117	#FFFFFF	3
118	#FFFFFF	3045
119	#FFFFFF	3
120	#FFFFFF	3045
121	#FFFFFF	3
122	#FFFFFF	3
123	#FFFFFF	3
124	#FFFFFF	3
125	#FFFFFF	3
126	#FFFFFF	537
127	#FFFFFF	3
128	#FFFFFF	3
129	#FFFFFF	3
130	#FFFFFF	3
131	#FFFFFF	3
132	#FFFFFF	3
133	#FFFFFF	3
134	#FFFFFF	3
135	#FFFFFF	3
136	#FFFFFF	3
137	#FFFFFF	841
138	#FFFFFF	3
139	#FFFFFF	3
140	#FFFFFF	3
141	#FFFFFF	3
142	#FFFFFF	3
143	#FFFFFF	3
144	#FFFFFF	3
145	#FFFFFF	3
146	#FFFFFF	3
147	#FFFFFF	3536
148	#FFFFFF	3536
149	#FFFFFF	3536
150	#FFFFFF	841
151	#FFFFFF	3536
153	#FFFFFF	841
154	#FFFFFF	841
155	#FFFFFF	562
156	#FFFFFF	841
157	#FFFFFF	841
158	#FFFFFF	841
159	#FFFFFF	841
160	#FFFFFF	841
161	#FFFFFF	3
162	#FFFFFF	3
163	#FFFFFF	3
164	#FFFFFF	3
165	#FFFFFF	562
166	#FFFFFF	3
167	#FFFFFF	3
168	#FFFFFF	3
169	#FFFFFF	3
170	#FFFFFF	3
171	#FFFFFF	3
172	#FFFFFF	3
173	#FFFFFF	3
174	#FFFFFF	841
175	#FFFFFF	3
176	#FFFFFF	562
177	#FFFFFF	841
178	#FFFFFF	3
179	#FFFFFF	841
180	#FFFFFF	841
181	#FFFFFF	3
182	#FFFFFF	841
183	#FFFFFF	3
184	#FFFFFF	3
185	#FFFFFF	3
186	#FFFFFF	3
187	#FFFFFF	562
188	#FFFFFF	3
189	#FFFFFF	3
190	#FFFFFF	3
191	#FFFFFF	1522
192	#FFFFFF	3
193	#FFFFFF	3
194	#FFFFFF	3
195	#FFFFFF	3
196	#FFFFFF	1522
198	#FFFFFF	562
199	#FFFFFF	562
200	#FFFFFF	562
201	#FFFFFF	562
202	#FFFFFF	841
203	#FFFFFF	841
204	#FFFFFF	841
205	#FFFFFF	562
206	#FFFFFF	562
207	#FFFFFF	841
208	#FFFFFF	841
209	#FFFFFF	841
210	#FFFFFF	562
211	#FFFFFF	841
212	#FFFFFF	3
213	#FFFFFF	3
214	#FFFFFF	3
215	#FFFFFF	3
216	#FFFFFF	562
217	#FFFFFF	3
218	#FFFFFF	3
219	#FFFFFF	3
220	#FFFFFF	3
221	#FFFFFF	3
222	#FFFFFF	3
223	#FFFFFF	3
224	#FFFFFF	841
225	#FFFFFF	841
226	#FFFFFF	841
227	#FFFFFF	562
228	#FFFFFF	841
229	#FFFFFF	3
230	#FFFFFF	841
231	#FFFFFF	841
232	#FFFFFF	3
233	#FFFFFF	3
234	#FFFFFF	3
235	#FFFFFF	3
236	#FFFFFF	3
237	#FFFFFF	3
238	#FFFFFF	562
239	#FFFFFF	1522
240	#FFFFFF	3
241	#FFFFFF	1522
242	#FFFFFF	1522
243	#FFFFFF	1522
244	#FFFFFF	3
245	#FFFFFF	3
246	#FFFFFF	3
247	#FFFFFF	1522
248	#FFFFFF	562
249	#FFFFFF	562
250	#FFFFFF	562
251	#FFFFFF	562
252	#FFFFFF	562
254	#FFFFFF	841
255	#FFFFFF	2546
256	#FFFFFF	562
257	#FFFFFF	562
258	#FFFFFF	841
259	#FFFFFF	841
260	#FFFFFF	562
261	#FFFFFF	562
262	#FFFFFF	3
263	#FFFFFF	3
264	#FFFFFF	3
265	#FFFFFF	3
266	#FFFFFF	562
267	#FFFFFF	3
268	#FFFFFF	3
269	#FFFFFF	3
270	#FFFFFF	3
271	#FFFFFF	3
272	#FFFFFF	3
273	#FFFFFF	3
274	#FFFFFF	841
275	#FFFFFF	841
276	#FFFFFF	841
277	#FFFFFF	562
278	#FFFFFF	841
279	#FFFFFF	3
280	#FFFFFF	3
281	#FFFFFF	3
282	#FFFFFF	3
283	#FFFFFF	3
284	#FFFFFF	3
285	#FFFFFF	3
286	#FFFFFF	3
287	#FFFFFF	3
288	#FFFFFF	562
289	#FFFFFF	3
290	#FFFFFF	1522
291	#FFFFFF	1522
292	#FFFFFF	3
