group	x	y	clickSelects
8132	-45.25	40.75	2714
8132	-45.25	41.25	2714
8132	-44.75	41.75	2714
8132	-44.25	41.75	2714
8132	-41.25	38.75	2714
8132	-41.25	38.25	2714
8132	-43.25	38.25	2714
8132	-43.25	37.25	2714
8132	-43.75	37.25	2714
8132	-44.25	37.75	2714
8132	-45.25	37.75	2714
8132	-45.25	40.75	2714
8133	-41.75	44.25	2714
8133	-41.75	44.75	2714
8133	-39.25	47.25	2714
8133	-38.25	47.25	2714
8133	-37.25	48.25	2714
8133	-36.25	48.25	2714
8133	-35.75	48.75	2714
8133	-32.25	48.75	2714
8133	-32.25	48.25	2714
8133	-34.75	45.75	2714
8133	-34.75	45.25	2714
8133	-34.25	44.75	2714
8133	-33.25	44.75	2714
8133	-33.25	44.25	2714
8133	-33.75	43.75	2714
8133	-33.75	43.25	2714
8133	-33.25	43.25	2714
8133	-32.75	43.75	2714
8133	-32.25	43.75	2714
8133	-31.75	43.25	2714
8133	-31.25	43.25	2714
8133	-30.25	44.25	2714
8133	-29.75	44.25	2714
8133	-29.25	43.75	2714
8133	-29.25	43.25	2714
8133	-29.75	42.75	2714
8133	-30.75	42.75	2714
8133	-30.75	42.25	2714
8133	-29.75	41.25	2714
8133	-28.75	41.25	2714
8133	-28.75	40.75	2714
8133	-29.25	40.25	2714
8133	-29.75	40.25	2714
8133	-30.25	40.75	2714
8133	-31.75	40.75	2714
8133	-32.75	39.75	2714
8133	-33.75	39.75	2714
8133	-33.75	38.75	2714
8133	-34.25	38.25	2714
8133	-34.25	37.25	2714
8133	-34.75	37.25	2714
8133	-35.75	38.25	2714
8133	-35.75	40.25	2714
8133	-36.75	41.25	2714
8133	-37.25	41.25	2714
8133	-37.75	40.75	2714
8133	-38.25	40.75	2714
8133	-41.75	44.25	2714
8134	-40.25	33.75	2714
8134	-40.25	34.25	2714
8134	-39.25	35.25	2714
8134	-37.75	35.25	2714
8134	-36.75	34.25	2714
8134	-36.75	33.75	2714
8134	-37.25	33.25	2714
8134	-38.25	33.25	2714
8134	-38.75	32.75	2714
8134	-39.25	32.75	2714
8134	-39.25	33.75	2714
8134	-40.25	33.75	2714
7220	-38.75	47.25	245
7220	-38.75	47.75	245
7220	-37.75	48.75	245
7220	-37.25	48.75	245
7220	-37.25	48.25	245
7220	-38.25	47.25	245
7220	-38.75	47.25	245
7222	-36.75	48.75	245
7222	-36.75	48.25	245
7222	-36.25	48.25	245
7222	-36.25	48.75	245
7222	-36.75	48.75	245
7223	-45.25	36.75	245
7223	-45.25	37.25	245
7223	-44.75	37.75	245
7223	-44.25	37.75	245
7223	-43.75	37.25	245
7223	-43.25	37.25	245
7223	-43.25	38.25	245
7223	-40.75	38.25	245
7223	-38.25	35.75	245
7223	-38.25	35.25	245
7223	-39.25	35.25	245
7223	-40.25	34.25	245
7223	-40.25	33.75	245
7223	-39.25	33.75	245
7223	-39.25	33.25	245
7223	-40.25	32.25	245
7223	-42.25	32.25	245
7223	-43.75	30.75	245
7223	-44.25	30.75	245
7223	-44.25	31.25	245
7223	-43.75	31.75	245
7223	-43.75	32.25	245
7223	-44.75	32.25	245
7223	-45.25	32.75	245
7223	-45.25	36.75	245
7224	-34.75	45.25	245
7224	-34.75	45.75	245
7224	-31.75	48.75	245
7224	-26.25	48.75	245
7224	-25.75	48.25	245
7224	-24.75	48.25	245
7224	-24.75	47.75	245
7224	-26.25	46.25	245
7224	-26.25	45.25	245
7224	-27.25	44.25	245
7224	-27.75	44.25	245
7224	-28.25	44.75	245
7224	-28.75	44.75	245
7224	-29.25	44.25	245
7224	-30.25	44.25	245
7224	-31.25	43.25	245
7224	-31.75	43.25	245
7224	-32.25	43.75	245
7224	-32.75	43.75	245
7224	-33.25	43.25	245
7224	-33.75	43.25	245
7224	-33.75	43.75	245
7224	-33.25	44.25	245
7224	-33.25	44.75	245
7224	-34.25	44.75	245
7224	-34.75	45.25	245
7225	-37.75	40.25	245
7225	-37.75	40.75	245
7225	-37.25	41.25	245
7225	-36.75	41.25	245
7225	-35.75	40.25	245
7225	-35.75	38.75	245
7225	-36.25	38.75	245
7225	-37.75	40.25	245
7226	-45.25	26.75	245
7226	-45.25	27.25	245
7226	-44.75	27.25	245
7226	-42.75	25.25	245
7226	-42.75	24.75	245
7226	-43.25	24.75	245
7226	-45.25	26.75	245
7227	-45.25	20.75	245
7227	-45.25	21.25	245
7227	-44.75	21.25	245
7227	-44.75	19.75	245
7227	-45.25	19.75	245
7227	-45.25	20.75	245
7228	-44.75	18.25	245
7228	-44.75	18.75	245
7228	-44.25	18.75	245
7228	-43.25	17.75	245
7228	-42.75	17.75	245
7228	-42.25	18.25	245
7228	-42.25	18.75	245
7228	-43.25	18.75	245
7228	-43.25	19.25	245
7228	-42.25	20.25	245
7228	-41.75	20.25	245
7228	-40.25	18.75	245
7228	-40.25	18.25	245
7228	-41.25	18.25	245
7228	-41.75	17.75	245
7228	-41.75	16.25	245
7228	-41.25	16.25	245
7228	-40.25	17.25	245
7228	-38.75	17.25	245
7228	-38.75	16.75	245
7228	-39.25	16.25	245
7228	-40.25	16.25	245
7228	-40.25	15.75	245
7228	-39.75	15.25	245
7228	-39.75	14.75	245
7228	-40.75	14.75	245
7228	-41.25	14.25	245
7228	-41.25	13.75	245
7228	-40.25	13.75	245
7228	-40.25	12.75	245
7228	-39.25	12.75	245
7228	-39.25	12.25	245
7228	-39.75	11.75	245
7228	-40.25	11.75	245
7228	-40.75	12.25	245
7228	-41.25	12.25	245
7228	-41.25	11.25	245
7228	-41.75	10.75	245
7228	-42.25	10.75	245
7228	-42.75	11.25	245
7228	-43.25	11.25	245
7228	-43.25	10.25	245
7228	-44.25	10.25	245
7228	-44.25	9.25	245
7228	-44.75	9.25	245
7228	-45.25	9.75	245
7228	-45.25	17.25	245
7228	-44.75	17.75	245
7228	-44.75	18.25	245
2163	-45.25	31.75	1356
2163	-45.25	32.25	1356
2163	-43.75	32.25	1356
2163	-43.75	31.75	1356
2163	-44.25	31.25	1356
2163	-44.25	30.75	1356
2163	-43.75	30.75	1356
2163	-42.25	32.25	1356
2163	-41.75	32.25	1356
2163	-41.75	31.75	1356
2163	-42.25	31.25	1356
2163	-42.25	30.25	1356
2163	-43.25	29.25	1356
2163	-43.25	28.25	1356
2163	-43.75	27.75	1356
2163	-43.75	27.25	1356
2163	-43.25	27.25	1356
2163	-41.75	28.75	1356
2163	-41.25	28.75	1356
2163	-41.25	28.25	1356
2163	-42.75	26.75	1356
2163	-42.75	26.25	1356
2163	-42.25	25.75	1356
2163	-41.75	25.75	1356
2163	-41.75	26.75	1356
2163	-40.25	28.25	1356
2163	-39.75	28.25	1356
2163	-39.75	27.25	1356
2163	-38.75	26.25	1356
2163	-38.25	26.25	1356
2163	-37.25	27.25	1356
2163	-37.25	29.25	1356
2163	-36.75	29.25	1356
2163	-36.25	28.75	1356
2163	-35.75	28.75	1356
2163	-35.75	29.75	1356
2163	-35.25	30.25	1356
2163	-34.75	30.25	1356
2163	-33.25	28.75	1356
2163	-33.25	28.25	1356
2163	-33.75	27.75	1356
2163	-33.75	27.25	1356
2163	-33.25	26.75	1356
2163	-33.25	26.25	1356
2163	-33.75	26.25	1356
2163	-34.25	26.75	1356
2163	-35.75	26.75	1356
2163	-35.75	23.25	1356
2163	-35.25	23.25	1356
2163	-34.75	23.75	1356
2163	-33.25	23.75	1356
2163	-33.25	22.75	1356
2163	-32.75	22.75	1356
2163	-31.25	24.25	1356
2163	-31.25	24.75	1356
2163	-32.25	24.75	1356
2163	-32.25	27.25	1356
2163	-31.75	27.75	1356
2163	-31.25	27.75	1356
2163	-30.75	27.25	1356
2163	-30.75	25.25	1356
2163	-29.25	25.25	1356
2163	-29.25	26.25	1356
2163	-28.75	26.25	1356
2163	-28.75	25.25	1356
2163	-27.75	25.25	1356
2163	-26.75	24.25	1356
2163	-26.75	23.75	1356
2163	-27.25	23.25	1356
2163	-28.75	23.25	1356
2163	-29.25	23.75	1356
2163	-29.75	23.75	1356
2163	-30.25	23.25	1356
2163	-30.25	21.25	1356
2163	-31.25	20.25	1356
2163	-31.25	19.75	1356
2163	-30.75	19.25	1356
2163	-30.75	18.25	1356
2163	-30.25	17.75	1356
2163	-30.25	17.25	1356
2163	-31.75	17.25	1356
2163	-31.75	19.25	1356
2163	-32.25	19.25	1356
2163	-33.75	17.75	1356
2163	-33.75	16.75	1356
2163	-35.75	16.75	1356
2163	-36.25	16.25	1356
2163	-36.75	16.25	1356
2163	-37.25	16.75	1356
2163	-37.75	16.75	1356
2163	-37.75	15.75	1356
2163	-38.75	15.75	1356
2163	-39.25	15.25	1356
2163	-39.75	15.25	1356
2163	-40.25	15.75	1356
2163	-40.25	16.25	1356
2163	-39.25	16.25	1356
2163	-38.75	16.75	1356
2163	-38.75	17.25	1356
2163	-40.25	17.25	1356
2163	-41.25	16.25	1356
2163	-41.75	16.25	1356
2163	-41.75	17.75	1356
2163	-41.25	18.25	1356
2163	-40.25	18.25	1356
2163	-40.25	18.75	1356
2163	-41.75	20.25	1356
2163	-42.25	20.25	1356
2163	-43.25	19.25	1356
2163	-43.25	18.75	1356
2163	-42.25	18.75	1356
2163	-42.25	18.25	1356
2163	-42.75	17.75	1356
2163	-43.25	17.75	1356
2163	-44.25	18.75	1356
2163	-44.75	18.75	1356
2163	-44.75	17.75	1356
2163	-45.25	17.75	1356
2163	-45.25	19.25	1356
2163	-44.75	19.75	1356
2163	-44.75	20.75	1356
2163	-44.25	21.25	1356
2163	-44.25	22.75	1356
2163	-45.25	22.75	1356
2163	-45.25	23.25	1356
2163	-44.75	23.75	1356
2163	-44.75	24.25	1356
2163	-45.25	24.75	1356
2163	-45.25	26.25	1356
2163	-44.75	26.25	1356
2163	-43.25	24.75	1356
2163	-42.75	24.75	1356
2163	-42.75	25.25	1356
2163	-45.25	27.75	1356
2163	-45.25	31.75	1356
2164	-30.25	27.25	1356
2164	-30.25	26.75	1356
2164	-29.75	26.75	1356
2164	-29.75	27.25	1356
2164	-30.25	27.25	1356
2165	-27.25	29.75	1356
2165	-27.25	30.25	1356
2165	-26.75	30.25	1356
2165	-26.75	29.75	1356
2165	-27.25	29.75	1356
2166	-26.25	28.75	1356
2166	-26.25	29.25	1356
2166	-25.75	29.75	1356
2166	-25.25	29.75	1356
2166	-25.25	28.75	1356
2166	-24.25	28.75	1356
2166	-23.75	28.25	1356
2166	-23.25	28.25	1356
2166	-23.25	29.25	1356
2166	-22.75	29.25	1356
2166	-22.25	28.75	1356
2166	-22.25	28.25	1356
2166	-23.25	27.25	1356
2166	-24.75	27.25	1356
2166	-26.25	28.75	1356
4249	-25.75	48.25	1762
4249	-25.75	48.75	1762
4249	-25.25	48.75	1762
4249	-25.25	48.25	1762
4249	-25.75	48.25	1762
4250	-42.25	30.75	1762
4250	-42.25	31.25	1762
4250	-41.25	32.25	1762
4250	-40.25	32.25	1762
4250	-39.75	32.75	1762
4250	-38.75	32.75	1762
4250	-38.25	33.25	1762
4250	-37.25	33.25	1762
4250	-36.75	33.75	1762
4250	-36.25	33.75	1762
4250	-33.75	31.25	1762
4250	-33.75	30.25	1762
4250	-32.75	30.25	1762
