group	label	showSelected1
1	Cluster 2: 357/765 pixels shown, logFC -4.4 to 3.5, log10(p) 0.0 to 3.1	2
1	Cluster 31: 249/2447 pixels shown, logFC -4.8 to 3.7, log10(p) 0.0 to 3.2	31
1	Cluster 64: 387/6048 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 4.8	64
1	Cluster 70: 14/510 pixels shown, logFC -4.6 to 2.2, log10(p) 0.0 to 2.4	70
1	Cluster 144: 669/3760 pixels shown, logFC -5.7 to 3.7, log10(p) 0.0 to 4.8	144
1	Cluster 341: 21/3421 pixels shown, logFC -4.7 to 3.3, log10(p) 0.0 to 4.3	341
1	Cluster 392: 8/116 pixels shown, logFC -4.1 to 3.3, log10(p) 0.0 to 1.8	392
1	Cluster 449: 28/1396 pixels shown, logFC -5.4 to 3.7, log10(p) 0.0 to 3.7	449
1	Cluster 696: 714/4861 pixels shown, logFC -4.8 to 4.1, log10(p) 0.0 to 3.8	696
1	Cluster 766: 289/444 pixels shown, logFC -4.6 to 2.7, log10(p) 0.0 to 2.4	766
1	Cluster 811: 141/2530 pixels shown, logFC -4.2 to 3.8, log10(p) 0.0 to 5.1	811
1	Cluster 969: 789/1032 pixels shown, logFC -4.4 to 5.0, log10(p) 0.0 to 4.2	969
1	Cluster 1405: 711/885 pixels shown, logFC -4.8 to 3.3, log10(p) 0.0 to 2.7	1405
1	Cluster 1757: 124/156 pixels shown, logFC -4.1 to 2.8, log10(p) 0.0 to 1.9	1757
1	Cluster 2083: 52/66 pixels shown, logFC -2.8 to 4.2, log10(p) 0.0 to 4.5	2083
1	Cluster 2961: 2/301 pixels shown, logFC -3.8 to 2.2, log10(p) 0.0 to 2.1	2961
1	Cluster 3814: 25/25 pixels shown, logFC -4.3 to 0.0, log10(p) 0.0 to 2.1	3814
