group	label	showSelected1
1	Cluster 495: 2/1435 pixels shown, logFC -5.7 to 2.8, log10(p) 0.0 to 4.7	495
1	Cluster 517: 632/1792 pixels shown, logFC -2.4 to 5.4, log10(p) 0.0 to 9.3	517
1	Cluster 733: 1/764 pixels shown, logFC -2.0 to 2.8, log10(p) 0.0 to 4.8	733
1	Cluster 898: 1241/2987 pixels shown, logFC -5.1 to 4.0, log10(p) 0.0 to 17.6	898
1	Cluster 1004: 396/6837 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 4.1	1004
1	Cluster 1737: 639/3690 pixels shown, logFC -4.1 to 4.1, log10(p) 0.0 to 25.3	1737
1	Cluster 1835: 25/60 pixels shown, logFC -3.6 to 2.0, log10(p) 0.0 to 1.4	1835
1	Cluster 2005: 70/524 pixels shown, logFC -1.1 to 2.9, log10(p) 0.0 to 6.4	2005
1	Cluster 2376: 173/402 pixels shown, logFC -4.2 to 2.4, log10(p) 0.0 to 2.9	2376
1	Cluster 2461: 70/83 pixels shown, logFC -5.4 to -0.5, log10(p) 0.2 to 8.6	2461
1	Cluster 2934: 11/18 pixels shown, logFC -1.0 to -0.4, log10(p) 6.3 to 29.8	2934
1	Cluster 3360: 43/180 pixels shown, logFC -4.8 to 1.0, log10(p) 0.0 to 2.7	3360
1	Cluster 3595: 94/94 pixels shown, logFC -1.3 to 3.9, log10(p) 0.0 to 5.3	3595
1	Cluster 3776: 26/26 pixels shown, logFC -1.1 to -0.4, log10(p) 4.0 to 20.4	3776
