group	x	y	clickSelects
16713	-44.75	48.25	869
16713	-44.75	48.75	869
16713	-44.25	49.25	869
16713	-43.75	49.25	869
16713	-43.25	48.75	869
16713	-42.75	48.75	869
16713	-42.25	49.25	869
16713	-38.75	49.25	869
16713	-38.75	48.75	869
16713	-39.25	48.25	869
16713	-39.25	47.75	869
16713	-38.75	47.25	869
16713	-38.25	47.25	869
16713	-38.25	48.25	869
16713	-37.75	48.25	869
16713	-37.25	47.75	869
16713	-37.25	47.25	869
16713	-38.25	46.25	869
16713	-38.75	46.25	869
16713	-39.25	46.75	869
16713	-39.75	46.75	869
16713	-39.75	46.25	869
16713	-38.75	45.25	869
16713	-37.75	45.25	869
16713	-37.75	43.25	869
16713	-36.75	42.25	869
16713	-36.75	40.75	869
16713	-37.75	39.75	869
16713	-38.25	39.75	869
16713	-38.25	40.75	869
16713	-38.75	40.75	869
16713	-39.25	40.25	869
16713	-39.25	39.75	869
16713	-37.75	38.25	869
16713	-37.75	37.75	869
16713	-38.25	37.25	869
16713	-38.75	37.25	869
16713	-38.75	38.25	869
16713	-39.75	38.25	869
16713	-39.75	39.25	869
16713	-41.25	39.25	869
16713	-41.25	37.75	869
16713	-40.75	37.25	869
16713	-39.75	37.25	869
16713	-39.25	36.75	869
16713	-39.25	36.25	869
16713	-40.25	36.25	869
16713	-40.75	35.75	869
16713	-41.25	35.75	869
16713	-41.25	36.75	869
16713	-41.75	36.75	869
16713	-42.75	35.75	869
16713	-43.25	35.75	869
16713	-43.25	36.75	869
16713	-43.75	36.75	869
16713	-43.75	35.75	869
16713	-44.25	35.75	869
16713	-44.75	36.25	869
16713	-44.75	36.75	869
16713	-43.75	37.75	869
16713	-43.25	37.75	869
16713	-42.75	37.25	869
16713	-42.25	37.25	869
16713	-41.75	37.75	869
16713	-41.75	38.25	869
16713	-42.25	38.75	869
16713	-43.25	38.75	869
16713	-43.75	39.25	869
16713	-43.75	39.75	869
16713	-43.25	40.25	869
16713	-43.25	40.75	869
16713	-43.75	41.25	869
16713	-44.25	41.25	869
16713	-44.25	40.25	869
16713	-44.75	40.25	869
16713	-44.75	42.75	869
16713	-44.25	43.25	869
16713	-44.25	44.75	869
16713	-44.75	45.25	869
16713	-44.75	46.75	869
16713	-44.25	47.25	869
16713	-44.25	47.75	869
16713	-44.75	48.25	869
16730	-43.75	46.25	869
16730	-43.75	46.75	869
16730	-43.25	46.75	869
16730	-43.25	46.25	869
16730	-43.75	46.25	869
16741	-42.25	47.75	869
16741	-42.25	48.25	869
16741	-41.75	48.25	869
16741	-41.75	47.75	869
16741	-42.25	47.75	869
16752	-42.75	44.25	869
16752	-42.75	44.75	869
16752	-42.25	44.75	869
16752	-41.25	43.75	869
16752	-41.25	43.25	869
16752	-41.75	43.25	869
16752	-42.75	44.25	869
16763	-37.25	48.75	869
16763	-37.25	49.25	869
16763	-35.75	49.25	869
16763	-35.75	48.75	869
16763	-36.25	48.25	869
16763	-36.75	48.25	869
16763	-37.25	48.75	869
16774	-40.75	44.25	869
16774	-40.75	44.75	869
16774	-40.25	44.75	869
16774	-40.25	44.25	869
16774	-40.75	44.25	869
16785	-44.75	38.25	869
16785	-44.75	38.75	869
16785	-44.25	38.75	869
16785	-44.25	38.25	869
16785	-44.75	38.25	869
16796	-42.25	40.75	869
16796	-42.25	41.25	869
16796	-41.75	41.25	869
16796	-41.25	40.75	869
16796	-41.25	40.25	869
16796	-41.75	40.25	869
16796	-42.25	40.75	869
16807	-37.25	45.75	869
16807	-37.25	46.25	869
16807	-36.75	46.25	869
16807	-36.75	43.75	869
16807	-37.25	43.75	869
16807	-37.25	45.75	869
16714	-40.75	41.25	869
16714	-40.75	41.75	869
16714	-40.25	41.75	869
16714	-40.25	41.25	869
16714	-40.75	41.25	869
16721	-36.25	46.25	869
16721	-36.25	45.75	869
16721	-35.75	45.25	869
16721	-35.25	45.25	869
16721	-35.25	45.75	869
16721	-35.75	46.25	869
16721	-36.25	46.25	869
16722	-8.75	45.25	869
16722	-8.75	45.75	869
16722	-8.25	45.75	869
16722	-6.25	43.75	869
16722	-6.25	43.25	869
16722	-6.75	43.25	869
16722	-8.75	45.25	869
16723	-7.25	45.75	869
16723	-7.25	46.25	869
16723	-6.75	46.25	869
16723	-6.75	45.75	869
