group	label	showSelected1
1	Cluster 28: 263/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 41: 443/8356 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 4.5	41
1	Cluster 115: 1846/16699 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 5.7	115
1	Cluster 219: 8/10155 pixels shown, logFC -5.2 to 4.8, log10(p) 0.0 to 10.7	219
1	Cluster 652: 1078/1985 pixels shown, logFC -2.8 to 4.6, log10(p) 0.0 to 6.2	652
1	Cluster 843: 91/131 pixels shown, logFC -4.5 to 2.8, log10(p) 0.0 to 2.2	843
1	Cluster 921: 76/346 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 3.7	921
1	Cluster 1050: 235/1536 pixels shown, logFC -4.9 to 4.0, log10(p) 0.0 to 4.3	1050
1	Cluster 1729: 113/292 pixels shown, logFC -0.8 to 3.7, log10(p) 0.0 to 6.6	1729
1	Cluster 2936: 14/14 pixels shown, logFC -3.5 to -0.7, log10(p) 0.3 to 1.7	2936
1	Cluster 3248: 15/18 pixels shown, logFC -2.5 to 2.0, log10(p) 0.0 to 0.7	3248
