group	label	showSelected1
1	Cluster 102: 220/1825 pixels shown, logFC -5.7 to 1.8, log10(p) 0.0 to 4.7	102
1	Cluster 160: 296/9295 pixels shown, logFC -5.5 to 3.4, log10(p) 0.0 to 4.2	160
1	Cluster 850: 1022/3321 pixels shown, logFC -5.9 to 2.3, log10(p) 0.0 to 14.0	850
1	Cluster 1534: 277/3308 pixels shown, logFC -4.8 to 2.6, log10(p) 0.0 to 4.3	1534
1	Cluster 1745: 2296/4066 pixels shown, logFC -6.3 to 2.0, log10(p) 0.0 to 7.2	1745
1	Cluster 1848: 304/307 pixels shown, logFC -4.5 to 1.9, log10(p) 0.0 to 2.2	1848
1	Cluster 1998: 192/192 pixels shown, logFC -2.4 to 1.8, log10(p) 0.0 to 2.4	1998
1	Cluster 3591: 92/1296 pixels shown, logFC -6.0 to 1.8, log10(p) 0.0 to 16.3	3591
1	Cluster 3995: 6/106 pixels shown, logFC -1.7 to 1.3, log10(p) 0.0 to 1.4	3995
1	Cluster 3997: 106/106 pixels shown, logFC -1.6 to 1.3, log10(p) 0.0 to 1.7	3997
1	Cluster 3998: 90/92 pixels shown, logFC -1.9 to 1.5, log10(p) 0.0 to 1.4	3998
