group	label	showSelected1
1	Cluster 97: 26/447 pixels shown, logFC -4.9 to 2.1, log10(p) 0.0 to 2.8	97
1	Cluster 139: 152/6244 pixels shown, logFC -5.4 to 4.3, log10(p) 0.0 to 3.9	139
1	Cluster 239: 717/1097 pixels shown, logFC -5.2 to 2.8, log10(p) 0.0 to 3.3	239
1	Cluster 251: 574/6429 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.5	251
1	Cluster 345: 10/1906 pixels shown, logFC -5.0 to 3.1, log10(p) 0.0 to 3.8	345
1	Cluster 363: 535/1656 pixels shown, logFC -5.2 to 2.8, log10(p) 0.0 to 3.5	363
1	Cluster 430: 344/344 pixels shown, logFC -5.0 to 2.7, log10(p) 0.0 to 3.1	430
1	Cluster 537: 1695/6176 pixels shown, logFC -4.9 to 3.7, log10(p) 0.0 to 4.0	537
1	Cluster 841: 44/3700 pixels shown, logFC -5.0 to 4.1, log10(p) 0.0 to 3.0	841
1	Cluster 1908: 17/39 pixels shown, logFC -4.7 to 0.8, log10(p) 0.0 to 2.5	1908
1	Cluster 1916: 34/843 pixels shown, logFC -5.1 to 1.8, log10(p) 0.0 to 3.2	1916
1	Cluster 1917: 157/378 pixels shown, logFC -4.8 to 1.7, log10(p) 0.0 to 2.7	1917
1	Cluster 2086: 184/184 pixels shown, logFC -4.9 to 1.7, log10(p) 0.0 to 2.7	2086
1	Cluster 2759: 62/69 pixels shown, logFC -4.1 to 1.7, log10(p) 0.0 to 1.8	2759
1	Cluster 3634: 28/55 pixels shown, logFC -3.8 to 0.4, log10(p) 0.0 to 1.5	3634
1	Cluster 3738: 38/39 pixels shown, logFC -3.6 to 0.5, log10(p) 0.0 to 1.6	3738
1	Cluster 3835: 62/66 pixels shown, logFC -4.8 to 1.4, log10(p) 0.1 to 2.7	3835
