group	x	y	clickSelects
17532	-45.25	40.75	955
17532	-45.25	41.25	955
17532	-44.25	41.25	955
17532	-44.25	42.25	955
17532	-42.25	44.25	955
17532	-41.25	44.25	955
17532	-40.75	44.75	955
17532	-40.75	45.75	955
17532	-40.25	46.25	955
17532	-39.25	46.25	955
17532	-39.25	47.25	955
17532	-38.75	47.75	955
17532	-37.75	47.75	955
17532	-36.75	48.75	955
17532	-34.25	48.75	955
17532	-33.75	48.25	955
17532	-33.25	48.25	955
17532	-32.75	48.75	955
17532	-32.25	48.75	955
17532	-31.75	48.25	955
17532	-31.75	47.75	955
17532	-32.25	47.25	955
17532	-32.25	46.75	955
17532	-31.25	46.75	955
17532	-30.75	46.25	955
17532	-30.75	45.75	955
17532	-31.75	44.75	955
17532	-31.75	43.75	955
17532	-32.25	43.25	955
17532	-32.25	42.75	955
17532	-31.25	42.75	955
17532	-31.25	41.25	955
17532	-32.25	40.25	955
17532	-35.25	40.25	955
17532	-35.25	38.25	955
17532	-36.25	38.25	955
17532	-36.25	37.25	955
17532	-36.75	36.75	955
17532	-36.75	36.25	955
17532	-36.25	36.25	955
17532	-35.75	36.75	955
17532	-34.25	36.75	955
17532	-33.75	36.25	955
17532	-33.75	35.75	955
17532	-34.75	34.75	955
17532	-35.75	34.75	955
17532	-35.75	33.75	955
17532	-37.25	33.75	955
17532	-37.25	34.75	955
17532	-38.25	35.75	955
17532	-39.25	35.75	955
17532	-39.75	36.25	955
17532	-40.25	36.25	955
17532	-40.75	35.75	955
17532	-40.75	35.25	955
17532	-40.25	34.75	955
17532	-40.25	34.25	955
17532	-41.75	34.25	955
17532	-43.75	36.25	955
17532	-44.25	36.25	955
17532	-44.75	35.75	955
17532	-44.75	35.25	955
17532	-43.75	35.25	955
17532	-42.75	34.25	955
17532	-42.75	33.75	955
17532	-43.75	32.75	955
17532	-43.75	30.75	955
17532	-44.75	30.75	955
17532	-44.75	29.25	955
17532	-44.25	28.75	955
17532	-44.25	27.75	955
17532	-43.75	27.25	955
17532	-43.25	27.25	955
17532	-43.25	27.75	955
17532	-43.75	28.25	955
17532	-43.75	28.75	955
17532	-43.25	29.25	955
17532	-43.25	30.25	955
17532	-42.75	30.25	955
17532	-42.75	29.25	955
17532	-42.25	29.25	955
17532	-42.25	30.25	955
17532	-41.75	30.75	955
17532	-41.25	30.75	955
17532	-41.25	29.75	955
17532	-40.25	29.75	955
17532	-40.25	28.75	955
17532	-39.25	27.75	955
17532	-39.25	26.75	955
17532	-38.75	26.25	955
17532	-38.25	26.25	955
17532	-37.75	26.75	955
17532	-37.25	26.75	955
17532	-37.25	25.75	955
17532	-36.75	25.25	955
17532	-36.75	24.75	955
17532	-37.25	24.75	955
17532	-37.75	25.25	955
17532	-38.25	25.25	955
17532	-39.25	24.25	955
17532	-39.75	24.25	955
17532	-40.25	24.75	955
17532	-40.75	24.75	955
17532	-40.75	22.75	955
17532	-41.75	21.75	955
17532	-41.75	20.25	955
17532	-40.75	20.25	955
17532	-39.75	19.25	955
17532	-38.75	19.25	955
17532	-38.75	18.75	955
17532	-40.75	16.75	955
17532	-43.25	16.75	955
17532	-43.75	17.25	955
17532	-44.25	17.25	955
17532	-44.75	16.75	955
17532	-45.25	16.75	955
17532	-45.25	17.25	955
17532	-44.75	17.75	955
17532	-44.75	18.25	955
17532	-45.25	18.75	955
17532	-45.25	19.25	955
17532	-44.25	19.25	955
17532	-44.25	20.75	955
17532	-45.25	20.75	955
17532	-45.25	40.75	955
17542	-38.75	46.75	955
17542	-38.75	46.25	955
17542	-38.25	46.25	955
17542	-38.25	46.75	955
17542	-38.75	46.75	955
17543	-37.75	46.75	955
17543	-37.75	46.25	955
17543	-37.25	46.25	955
17543	-37.25	46.75	955
17543	-37.75	46.75	955
17544	-42.75	40.25	955
17544	-42.75	40.75	955
17544	-42.25	40.75	955
17544	-42.25	40.25	955
17544	-42.75	40.25	955
17545	-36.25	44.75	955
17545	-36.25	45.25	955
17545	-35.75	45.25	955
17545	-35.75	44.75	955
17545	-36.25	44.75	955
17546	-34.75	43.25	955
17546	-34.75	43.75	955
17546	-34.25	43.75	955
17546	-34.25	43.25	955
17546	-34.75	43.25	955
17547	-33.25	43.75	955
17547	-33.25	44.25	955
17547	-32.75	44.25	955
17547	-32.75	43.75	955
17547	-33.25	43.75	955
17548	-27.75	48.25	955
17548	-27.75	48.75	955
17548	-26.25	48.75	955
17548	-26.25	48.25	955
17548	-26.75	47.75	955
17548	-27.25	47.75	955
17548	-27.75	48.25	955
17549	-25.75	48.75	955
17549	-25.75	47.75	955
17549	-26.25	47.25	955
17549	-26.25	46.75	955
17549	-25.25	46.75	955
17549	-25.25	44.25	955
17549	-26.25	44.25	955
17549	-26.25	43.75	955
17549	-25.75	43.25	955
17549	-24.75	43.25	955
17549	-24.25	42.75	955
17549	-24.25	41.75	955
17549	-23.75	41.25	955
17549	-23.25	41.25	955
17549	-22.75	41.75	955
17549	-22.75	42.75	955
17549	-21.75	42.75	955
17549	-21.75	44.75	955
17549	-21.25	44.75	955
17549	-20.75	44.25	955
17549	-20.25	44.25	955
17549	-19.25	45.25	955
17549	-17.25	45.25	955
17549	-17.25	45.75	955
17549	-18.25	46.75	955
17549	-18.25	47.25	955
17549	-17.75	47.75	955
17549	-17.25	47.75	955
17549	-17.25	46.75	955
