group	label	showSelected1
1	Cluster 15: 112/11721 pixels shown, logFC -4.7 to 4.8, log10(p) 0.0 to 11.0	15
1	Cluster 16: 383/2944 pixels shown, logFC -3.7 to 4.8, log10(p) 0.0 to 3.7	16
1	Cluster 158: 856/4192 pixels shown, logFC -4.2 to 5.0, log10(p) 0.0 to 4.4	158
1	Cluster 190: 1175/5955 pixels shown, logFC -4.2 to 4.6, log10(p) 0.0 to 3.9	190
1	Cluster 328: 968/1303 pixels shown, logFC -3.9 to 4.6, log10(p) 0.0 to 3.3	328
1	Cluster 374: 107/999 pixels shown, logFC -3.7 to 4.6, log10(p) 0.0 to 3.3	374
1	Cluster 385: 201/201 pixels shown, logFC -3.3 to 4.8, log10(p) 0.0 to 3.7	385
1	Cluster 639: 81/115 pixels shown, logFC -3.8 to 4.3, log10(p) 0.0 to 2.8	639
1	Cluster 1063: 822/1702 pixels shown, logFC -4.1 to 4.3, log10(p) 0.0 to 2.9	1063
1	Cluster 1323: 22/22 pixels shown, logFC -3.5 to 0.1, log10(p) 0.0 to 1.3	1323
1	Cluster 1325: 42/342 pixels shown, logFC -3.9 to 4.3, log10(p) 0.0 to 3.5	1325
1	Cluster 2161: 32/50 pixels shown, logFC 0.7 to 4.1, log10(p) 0.2 to 3.2	2161
1	Cluster 2803: 100/100 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 2.5	2803
1	Cluster 2804: 48/48 pixels shown, logFC -0.3 to 4.1, log10(p) 0.1 to 2.4	2804
1	Cluster 2979: 8/35 pixels shown, logFC -3.1 to 0.7, log10(p) 0.0 to 1.0	2979
1	Cluster 4032: 3/40 pixels shown, logFC -3.5 to 1.8, log10(p) 0.0 to 1.3	4032
