group	label	showSelected1
1	Cluster 3: 169/16558 pixels shown, logFC -5.1 to 4.8, log10(p) 0.0 to 4.8	3
1	Cluster 480: 133/739 pixels shown, logFC -4.4 to 2.8, log10(p) 0.0 to 2.2	480
1	Cluster 647: 609/3420 pixels shown, logFC -4.5 to 5.1, log10(p) 0.0 to 4.6	647
1	Cluster 723: 34/274 pixels shown, logFC -2.8 to 3.9, log10(p) 0.0 to 5.2	723
1	Cluster 951: 1297/1392 pixels shown, logFC -5.0 to 3.1, log10(p) 0.0 to 3.0	951
1	Cluster 970: 258/578 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 2.7	970
1	Cluster 1189: 534/5289 pixels shown, logFC -5.3 to 4.1, log10(p) 0.0 to 4.5	1189
1	Cluster 1635: 67/67 pixels shown, logFC -3.9 to 1.7, log10(p) 0.0 to 2.0	1635
1	Cluster 1894: 65/65 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 1.9	1894
1	Cluster 1953: 147/1107 pixels shown, logFC -4.4 to 4.2, log10(p) 0.0 to 4.5	1953
1	Cluster 1967: 1554/2404 pixels shown, logFC -4.3 to 4.1, log10(p) 0.0 to 4.3	1967
1	Cluster 2114: 49/49 pixels shown, logFC -4.5 to 0.7, log10(p) 0.0 to 2.2	2114
1	Cluster 2405: 33/92 pixels shown, logFC -4.4 to 1.7, log10(p) 0.0 to 2.1	2405
1	Cluster 2671: 24/43 pixels shown, logFC -3.9 to 2.1, log10(p) 0.0 to 1.7	2671
1	Cluster 2784: 73/108 pixels shown, logFC -4.2 to 1.0, log10(p) 0.1 to 1.9	2784
1	Cluster 3287: 2/381 pixels shown, logFC -3.9 to 3.1, log10(p) 0.0 to 4.8	3287
1	Cluster 3552: 17/17 pixels shown, logFC -1.2 to 2.8, log10(p) 0.0 to 1.1	3552
1	Cluster 3845: 25/25 pixels shown, logFC -1.0 to 2.1, log10(p) 0.0 to 0.9	3845
