group	label	showSelected1
1	Cluster 64: 7/6048 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 4.8	64
1	Cluster 89: 1009/1580 pixels shown, logFC -4.1 to 5.0, log10(p) 0.0 to 4.2	89
1	Cluster 149: 448/4970 pixels shown, logFC -4.5 to 4.6, log10(p) 0.0 to 4.9	149
1	Cluster 245: 3/3378 pixels shown, logFC -3.6 to 5.8, log10(p) 0.0 to 10.2	245
1	Cluster 280: 30/378 pixels shown, logFC -3.7 to 4.8, log10(p) 0.0 to 3.7	280
1	Cluster 319: 570/918 pixels shown, logFC -3.3 to 5.0, log10(p) 0.0 to 4.1	319
1	Cluster 358: 1646/2715 pixels shown, logFC -3.9 to 4.6, log10(p) 0.0 to 4.7	358
1	Cluster 371: 994/1114 pixels shown, logFC -2.8 to 4.1, log10(p) 0.0 to 8.2	371
1	Cluster 1669: 19/662 pixels shown, logFC -2.8 to 4.6, log10(p) 0.0 to 3.7	1669
1	Cluster 2572: 175/175 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 3.6	2572
1	Cluster 2868: 30/67 pixels shown, logFC -2.8 to 2.5, log10(p) 0.0 to 1.3	2868
