group	label	showSelected1
1	Cluster 12: 14/1846 pixels shown, logFC -5.2 to 3.8, log10(p) 0.0 to 19.1	12
1	Cluster 76: 118/9537 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 4.7	76
1	Cluster 222: 183/5322 pixels shown, logFC -5.5 to 3.1, log10(p) 0.0 to 4.3	222
1	Cluster 324: 69/1152 pixels shown, logFC -5.6 to 1.5, log10(p) 0.0 to 5.8	324
1	Cluster 381: 2091/3626 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 3.5	381
1	Cluster 478: 192/579 pixels shown, logFC -5.2 to 2.2, log10(p) 0.0 to 3.5	478
1	Cluster 522: 69/289 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 1.9	522
1	Cluster 1208: 776/1392 pixels shown, logFC -5.4 to 2.1, log10(p) 0.0 to 4.4	1208
1	Cluster 1271: 1061/1208 pixels shown, logFC -5.6 to 1.7, log10(p) 0.0 to 4.5	1271
1	Cluster 1810: 218/365 pixels shown, logFC -5.1 to 2.5, log10(p) 0.0 to 4.0	1810
1	Cluster 1944: 98/98 pixels shown, logFC -4.9 to 0.7, log10(p) 0.1 to 2.8	1944
1	Cluster 2008: 2/396 pixels shown, logFC -5.5 to 1.4, log10(p) 0.0 to 5.6	2008
1	Cluster 2092: 2/31 pixels shown, logFC -4.3 to 0.3, log10(p) 0.1 to 2.0	2092
1	Cluster 2679: 1/56 pixels shown, logFC -4.4 to 0.9, log10(p) 0.0 to 2.1	2679
1	Cluster 3784: 34/34 pixels shown, logFC -4.2 to -0.7, log10(p) 0.3 to 2.0	3784
1	Cluster 4089: 71/71 pixels shown, logFC -5.4 to -0.2, log10(p) 0.1 to 4.0	4089
