group	label	showSelected1
1	Cluster 128: 869/5813 pixels shown, logFC -5.6 to 3.4, log10(p) 0.0 to 4.6	128
1	Cluster 373: 88/4787 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 4.1	373
1	Cluster 457: 480/1229 pixels shown, logFC -4.7 to 4.0, log10(p) 0.0 to 4.1	457
1	Cluster 513: 9/6284 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.3	513
1	Cluster 598: 2525/8431 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.4	598
1	Cluster 641: 18/548 pixels shown, logFC -5.1 to 1.1, log10(p) 0.0 to 3.2	641
1	Cluster 914: 169/703 pixels shown, logFC -4.4 to 3.3, log10(p) 0.0 to 3.2	914
1	Cluster 1088: 85/456 pixels shown, logFC -5.1 to 1.0, log10(p) 0.0 to 3.1	1088
1	Cluster 1169: 56/316 pixels shown, logFC -5.1 to 1.5, log10(p) 0.0 to 3.3	1169
1	Cluster 1284: 272/532 pixels shown, logFC -5.2 to 1.8, log10(p) 0.0 to 4.7	1284
1	Cluster 1802: 41/41 pixels shown, logFC -4.8 to 0.6, log10(p) 0.1 to 2.6	1802
1	Cluster 1868: 372/372 pixels shown, logFC -5.9 to 1.0, log10(p) 0.0 to 5.5	1868
1	Cluster 2798: 68/68 pixels shown, logFC -4.6 to -0.3, log10(p) 0.1 to 2.3	2798
1	Cluster 3587: 49/49 pixels shown, logFC -5.1 to 0.9, log10(p) 0.0 to 3.1	3587
