group	x	y	clickSelects
6025	-45.25	47.75	2154
6025	-45.25	48.25	2154
6025	-44.75	48.75	2154
6025	-41.25	48.75	2154
6025	-41.25	46.75	2154
6025	-40.75	46.25	2154
6025	-40.75	45.25	2154
6025	-38.75	45.25	2154
6025	-38.75	44.25	2154
6025	-37.75	44.25	2154
6025	-37.75	42.75	2154
6025	-40.25	42.75	2154
6025	-40.25	43.75	2154
6025	-40.75	44.25	2154
6025	-41.75	44.25	2154
6025	-42.25	44.75	2154
6025	-43.75	44.75	2154
6025	-44.25	44.25	2154
6025	-44.75	44.25	2154
6025	-44.75	45.25	2154
6025	-45.25	45.75	2154
6025	-45.25	47.75	2154
6026	-40.75	48.75	2154
6026	-40.75	48.25	2154
6026	-39.75	47.25	2154
6026	-39.75	46.25	2154
6026	-38.25	46.25	2154
6026	-38.25	46.75	2154
6026	-38.75	47.25	2154
6026	-38.75	47.75	2154
6026	-38.25	48.25	2154
6026	-38.25	48.75	2154
6026	-40.75	48.75	2154
9343	-45.25	44.75	3
9343	-45.25	45.25	3
9343	-44.75	45.25	3
9343	-44.75	44.25	3
9343	-44.25	44.25	3
9343	-43.75	44.75	3
9343	-42.25	44.75	3
9343	-41.75	44.25	3
9343	-40.75	44.25	3
9343	-40.25	43.75	3
9343	-40.25	42.75	3
9343	-37.75	42.75	3
9343	-37.75	44.25	3
9343	-38.75	44.25	3
9343	-38.75	45.25	3
9343	-40.75	45.25	3
9343	-40.75	46.25	3
9343	-41.25	46.75	3
9343	-41.25	48.25	3
9343	-40.75	48.25	3
9343	-39.75	47.25	3
9343	-39.75	46.25	3
9343	-38.25	46.25	3
9343	-38.25	46.75	3
9343	-38.75	47.25	3
9343	-38.75	47.75	3
9343	-37.75	48.75	3
9343	-29.25	48.75	3
9343	-28.75	48.25	3
9343	-27.75	48.25	3
9343	-27.25	47.75	3
9343	-27.25	47.25	3
9343	-27.75	46.75	3
9343	-27.75	46.25	3
9343	-27.25	45.75	3
9343	-27.25	45.25	3
9343	-28.25	45.25	3
9343	-28.25	44.75	3
9343	-27.75	44.25	3
9343	-27.75	43.25	3
9343	-27.25	42.75	3
9343	-26.25	42.75	3
9343	-26.25	42.25	3
9343	-26.75	41.75	3
9343	-26.75	41.25	3
9343	-26.25	40.75	3
9343	-23.75	40.75	3
9343	-23.25	41.25	3
9343	-22.75	41.25	3
9343	-22.75	40.75	3
9343	-24.25	39.25	3
9343	-24.25	38.75	3
9343	-23.75	38.75	3
9343	-23.25	39.25	3
9343	-22.75	39.25	3
9343	-22.75	38.25	3
9343	-22.25	38.25	3
9343	-21.25	39.25	3
9343	-20.75	39.25	3
9343	-20.75	38.25	3
9343	-20.25	38.25	3
9343	-19.75	38.75	3
9343	-19.75	40.25	3
9343	-20.75	40.25	3
9343	-22.25	41.75	3
9343	-22.25	42.25	3
9343	-21.75	42.75	3
9343	-21.75	43.25	3
9343	-23.75	43.25	3
9343	-24.25	43.75	3
9343	-24.25	44.75	3
9343	-24.75	45.25	3
9343	-24.75	45.75	3
9343	-23.25	45.75	3
9343	-23.25	44.75	3
9343	-22.75	44.25	3
9343	-18.75	44.25	3
9343	-18.75	43.25	3
9343	-17.25	43.25	3
9343	-17.25	44.25	3
9343	-16.75	44.75	3
9343	-15.25	44.75	3
9343	-15.25	44.25	3
9343	-15.75	43.75	3
9343	-15.75	43.25	3
9343	-15.25	42.75	3
9343	-15.25	41.75	3
9343	-13.75	41.75	3
9343	-12.75	42.75	3
9343	-12.75	43.25	3
9343	-13.25	43.75	3
9343	-13.25	44.25	3
9343	-12.75	44.75	3
9343	-12.25	44.75	3
9343	-12.25	43.75	3
9343	-11.25	43.75	3
9343	-10.75	43.25	3
9343	-10.75	42.75	3
9343	-11.75	41.75	3
9343	-12.75	41.75	3
9343	-13.25	41.25	3
9343	-13.25	40.75	3
9343	-11.25	40.75	3
9343	-10.75	40.25	3
9343	-10.25	40.25	3
9343	-10.25	40.75	3
9343	-10.75	41.25	3
9343	-10.75	41.75	3
9343	-9.75	42.75	3
9343	-9.75	43.25	3
9343	-10.25	43.75	3
9343	-10.25	44.75	3
9343	-10.75	45.25	3
9343	-11.75	45.25	3
9343	-12.25	45.75	3
9343	-13.25	45.75	3
9343	-13.25	46.25	3
9343	-12.75	46.75	3
9343	-11.75	46.75	3
9343	-11.75	48.75	3
9343	-11.25	48.75	3
9343	-10.25	47.75	3
9343	-9.75	47.75	3
9343	-9.75	48.75	3
9343	4.75	48.75	3
9343	5.25	48.25	3
9343	5.25	12.75	3
9343	4.75	12.25	3
9343	4.25	12.25	3
9343	3.75	12.75	3
9343	1.25	12.75	3
9343	-0.25	11.25	3
9343	-0.75	11.25	3
9343	-0.75	11.75	3
9343	-0.25	12.25	3
9343	-0.25	12.75	3
9343	-1.25	12.75	3
9343	-2.75	14.25	3
9343	-3.75	14.25	3
9343	-4.25	14.75	3
9343	-4.25	15.25	3
9343	-3.25	16.25	3
9343	-2.25	16.25	3
9343	-2.25	17.75	3
9343	-2.75	17.75	3
9343	-3.25	17.25	3
9343	-4.25	17.25	3
9343	-5.25	16.25	3
9343	-5.75	16.25	3
