group	label	showSelected1
1	Cluster 59: 579/1793 pixels shown, logFC -4.8 to 4.6, log10(p) 0.0 to 3.2	59
1	Cluster 64: 1321/6048 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 4.8	64
1	Cluster 811: 4/2530 pixels shown, logFC -4.2 to 3.8, log10(p) 0.0 to 5.1	811
1	Cluster 822: 1148/4596 pixels shown, logFC -4.2 to 4.8, log10(p) 0.0 to 5.2	822
1	Cluster 988: 716/1200 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 3.7	988
1	Cluster 1005: 138/168 pixels shown, logFC -4.6 to 2.8, log10(p) 0.0 to 2.4	1005
1	Cluster 1032: 77/77 pixels shown, logFC -4.1 to 2.9, log10(p) 0.0 to 2.8	1032
1	Cluster 1855: 37/191 pixels shown, logFC -3.5 to 4.1, log10(p) 0.0 to 2.4	1855
1	Cluster 2426: 1/411 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 2.4	2426
1	Cluster 2460: 35/39 pixels shown, logFC 0.0 to 3.1, log10(p) 0.0 to 2.7	2460
1	Cluster 2746: 1/68 pixels shown, logFC -3.3 to 2.1, log10(p) 0.0 to 1.2	2746
1	Cluster 2782: 52/52 pixels shown, logFC -1.7 to 2.8, log10(p) 0.0 to 2.7	2782
1	Cluster 3084: 635/1788 pixels shown, logFC -4.8 to 3.7, log10(p) 0.0 to 2.8	3084
1	Cluster 3706: 194/196 pixels shown, logFC -2.8 to 3.3, log10(p) 0.0 to 2.4	3706
