group	label	showSelected1
1	Cluster 21: 11/1042 pixels shown, logFC -4.8 to 3.4, log10(p) 0.0 to 2.6	21
1	Cluster 105: 302/3264 pixels shown, logFC -5.3 to 3.0, log10(p) 0.0 to 6.1	105
1	Cluster 109: 780/20473 pixels shown, logFC -5.0 to 4.8, log10(p) 0.0 to 5.6	109
1	Cluster 191: 1242/2564 pixels shown, logFC -5.0 to 3.7, log10(p) 0.0 to 3.6	191
1	Cluster 593: 1639/1829 pixels shown, logFC -4.7 to 4.1, log10(p) 0.0 to 3.0	593
1	Cluster 598: 2/8431 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.4	598
1	Cluster 644: 11/187 pixels shown, logFC -4.5 to 1.7, log10(p) 0.0 to 2.2	644
1	Cluster 839: 3/654 pixels shown, logFC -3.9 to 3.7, log10(p) 0.0 to 1.9	839
1	Cluster 1037: 491/491 pixels shown, logFC -5.0 to 3.5, log10(p) 0.0 to 2.9	1037
1	Cluster 1389: 181/259 pixels shown, logFC -4.0 to 2.8, log10(p) 0.0 to 1.6	1389
1	Cluster 1531: 60/469 pixels shown, logFC -4.6 to 2.8, log10(p) 0.0 to 1.9	1531
1	Cluster 1771: 44/44 pixels shown, logFC -4.3 to 0.8, log10(p) 0.0 to 2.1	1771
1	Cluster 1934: 2/41 pixels shown, logFC -3.9 to 1.0, log10(p) 0.0 to 1.7	1934
1	Cluster 2580: 122/150 pixels shown, logFC -5.2 to 1.2, log10(p) 0.0 to 3.5	2580
1	Cluster 3063: 52/52 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 2.6	3063
1	Cluster 3376: 55/55 pixels shown, logFC -3.7 to 0.4, log10(p) 0.0 to 1.4	3376
1	Cluster 3543: 38/38 pixels shown, logFC -4.4 to 0.8, log10(p) 0.0 to 2.2	3543
1	Cluster 4030: 56/56 pixels shown, logFC -1.8 to 2.2, log10(p) 0.0 to 2.2	4030
