group	label	showSelected1
1	Cluster 44: 789/17751 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 4.9	44
1	Cluster 98: 288/6753 pixels shown, logFC -4.0 to 2.9, log10(p) 0.0 to 7.0	98
1	Cluster 545: 67/1458 pixels shown, logFC -2.7 to 2.6, log10(p) 0.0 to 4.3	545
1	Cluster 1042: 878/1459 pixels shown, logFC -1.7 to 3.0, log10(p) 0.0 to 6.5	1042
1	Cluster 1122: 13/1077 pixels shown, logFC -4.5 to 1.7, log10(p) 0.0 to 12.5	1122
1	Cluster 1482: 777/2156 pixels shown, logFC -2.5 to 2.6, log10(p) 0.0 to 5.0	1482
1	Cluster 1685: 3/2240 pixels shown, logFC -5.2 to 2.0, log10(p) 0.0 to 4.2	1685
1	Cluster 1849: 588/2442 pixels shown, logFC -4.9 to 2.5, log10(p) 0.0 to 3.2	1849
1	Cluster 1904: 734/734 pixels shown, logFC -0.8 to 3.8, log10(p) 0.0 to 6.0	1904
1	Cluster 2085: 964/1152 pixels shown, logFC -2.1 to 3.2, log10(p) 0.0 to 5.6	2085
