group	x	y	clickSelects
15551	-40.25	46.75	696
15551	-40.25	47.25	696
15551	-39.25	47.25	696
15551	-37.75	48.75	696
15551	-12.25	48.75	696
15551	-12.25	48.25	696
15551	-12.75	47.75	696
15551	-12.75	44.75	696
15551	-13.25	44.25	696
15551	-14.25	44.25	696
15551	-14.25	43.25	696
15551	-14.75	42.75	696
15551	-15.25	42.75	696
15551	-15.75	43.25	696
15551	-15.75	43.75	696
15551	-14.75	44.75	696
15551	-14.75	45.75	696
15551	-13.75	46.75	696
15551	-13.75	47.25	696
15551	-14.25	47.25	696
15551	-16.25	45.25	696
15551	-16.75	45.25	696
15551	-16.75	45.75	696
15551	-16.25	46.25	696
15551	-16.25	46.75	696
15551	-16.75	46.75	696
15551	-17.75	45.75	696
15551	-19.75	45.75	696
15551	-19.75	44.25	696
15551	-19.25	43.75	696
15551	-19.25	41.25	696
15551	-19.75	41.25	696
15551	-20.25	41.75	696
15551	-20.75	41.75	696
15551	-21.25	41.25	696
15551	-21.25	40.75	696
15551	-19.25	38.75	696
15551	-17.75	38.75	696
15551	-16.75	39.75	696
15551	-16.25	39.75	696
15551	-15.75	39.25	696
15551	-14.75	39.25	696
15551	-14.75	38.75	696
15551	-15.25	38.25	696
15551	-15.25	37.75	696
15551	-14.25	37.75	696
15551	-13.75	37.25	696
15551	-11.75	37.25	696
15551	-10.75	36.25	696
15551	-10.75	35.75	696
15551	-11.75	34.75	696
15551	-11.75	34.25	696
15551	-11.25	34.25	696
15551	-10.25	35.25	696
15551	-9.25	35.25	696
15551	-8.75	35.75	696
15551	-8.75	36.25	696
15551	-9.75	36.25	696
15551	-10.25	36.75	696
15551	-10.25	37.25	696
15551	-9.25	37.25	696
15551	-9.25	38.75	696
15551	-10.25	39.75	696
15551	-10.25	40.25	696
15551	-8.75	40.25	696
15551	-8.75	39.25	696
15551	-6.75	39.25	696
15551	-6.25	38.75	696
15551	-5.25	38.75	696
15551	-4.75	38.25	696
15551	-4.25	38.25	696
15551	-4.25	39.25	696
15551	-3.25	40.25	696
15551	-2.25	40.25	696
15551	-2.25	40.75	696
15551	-2.75	41.25	696
15551	-2.75	41.75	696
15551	-1.25	41.75	696
15551	-0.75	41.25	696
15551	-0.25	41.25	696
15551	-0.25	42.25	696
15551	0.75	43.25	696
15551	1.75	43.25	696
15551	1.75	45.25	696
15551	3.25	46.75	696
15551	3.25	47.75	696
15551	3.75	47.75	696
15551	4.25	47.25	696
15551	4.75	47.25	696
15551	4.75	48.25	696
15551	5.25	48.25	696
15551	5.25	45.75	696
15551	4.25	45.75	696
15551	4.25	45.25	696
15551	5.25	44.25	696
15551	5.25	43.75	696
15551	4.75	43.75	696
15551	3.75	44.75	696
15551	3.25	44.75	696
15551	3.25	43.75	696
15551	2.75	43.25	696
15551	2.75	42.75	696
15551	3.25	42.25	696
15551	3.25	41.25	696
15551	4.25	40.25	696
15551	4.25	39.25	696
15551	5.25	38.25	696
15551	5.25	36.75	696
15551	4.25	36.75	696
15551	3.75	36.25	696
15551	3.75	35.25	696
15551	3.25	35.25	696
15551	2.75	35.75	696
15551	2.25	35.75	696
15551	0.75	34.25	696
15551	0.75	33.75	696
15551	1.25	33.25	696
15551	2.25	33.25	696
15551	2.75	32.75	696
15551	2.75	32.25	696
15551	1.75	31.25	696
15551	1.75	30.25	696
15551	0.75	29.25	696
15551	0.75	28.75	696
15551	1.25	28.75	696
15551	1.75	29.25	696
15551	2.25	29.25	696
15551	2.25	28.25	696
15551	3.25	28.25	696
15551	3.25	27.75	696
15551	2.75	27.25	696
15551	1.75	27.25	696
15551	1.75	26.75	696
15551	2.25	26.25	696
15551	2.25	25.75	696
15551	0.75	25.75	696
15551	0.25	26.25	696
15551	0.25	27.25	696
15551	-0.25	27.75	696
15551	-0.25	28.75	696
15551	-1.25	28.75	696
15551	-1.75	29.25	696
15551	-2.25	29.25	696
15551	-2.25	28.75	696
15551	-1.75	28.25	696
15551	-1.75	27.25	696
15551	-1.25	26.75	696
15551	-1.25	26.25	696
15551	-2.25	26.25	696
15551	-2.25	24.25	696
