group	x	y	clickSelects
2789	-44.75	48.25	1482
2789	-44.75	48.75	1482
2789	-44.25	49.25	1482
2789	-37.75	49.25	1482
2789	-37.25	48.75	1482
2789	-37.25	47.75	1482
2789	-36.75	47.25	1482
2789	-36.75	46.75	1482
2789	-37.75	45.75	1482
2789	-37.75	44.75	1482
2789	-38.25	44.25	1482
2789	-38.25	43.25	1482
2789	-39.25	42.25	1482
2789	-39.75	42.25	1482
2789	-39.75	43.25	1482
2789	-40.25	43.25	1482
2789	-40.75	42.75	1482
2789	-41.25	42.75	1482
2789	-41.75	43.25	1482
2789	-42.75	43.25	1482
2789	-42.75	44.25	1482
2789	-43.75	45.25	1482
2789	-43.75	46.25	1482
2789	-44.75	46.25	1482
2789	-44.75	48.25	1482
2790	-44.75	43.25	1482
2790	-44.75	43.75	1482
2790	-44.25	43.75	1482
2790	-44.25	43.25	1482
2790	-44.75	43.25	1482
13232	-44.75	45.25	44
13232	-44.75	45.75	44
13232	-44.25	46.25	44
13232	-43.75	46.25	44
13232	-43.75	45.25	44
13232	-42.75	44.25	44
13232	-42.75	43.25	44
13232	-41.75	43.25	44
13232	-41.25	42.75	44
13232	-40.75	42.75	44
13232	-40.25	43.25	44
13232	-39.75	43.25	44
13232	-39.75	42.25	44
13232	-39.25	42.25	44
13232	-38.25	43.25	44
13232	-38.25	44.25	44
13232	-37.75	44.75	44
13232	-37.75	45.75	44
13232	-37.25	46.25	44
13232	-36.25	46.25	44
13232	-34.75	47.75	44
13232	-34.75	48.75	44
13232	-34.25	48.75	44
13232	-32.75	47.25	44
13232	-32.75	46.75	44
13232	-34.75	46.75	44
13232	-35.25	46.25	44
13232	-35.25	45.75	44
13232	-34.25	44.75	44
13232	-33.75	44.75	44
13232	-33.75	45.75	44
13232	-32.75	45.75	44
13232	-32.25	46.25	44
13232	-30.75	46.25	44
13232	-30.25	45.75	44
13232	-28.75	45.75	44
13232	-28.75	46.75	44
13232	-27.25	48.25	44
13232	-27.25	49.25	44
13232	-23.75	49.25	44
13232	-23.75	48.75	44
13232	-24.25	48.25	44
13232	-24.25	47.25	44
13232	-24.75	47.25	44
13232	-25.25	47.75	44
13232	-26.75	47.75	44
13232	-27.25	47.25	44
13232	-27.25	46.25	44
13232	-28.25	45.25	44
13232	-28.25	44.25	44
13232	-29.25	44.25	44
13232	-29.25	43.25	44
13232	-31.25	43.25	44
13232	-32.75	41.75	44
13232	-32.75	41.25	44
13232	-32.25	40.75	44
13232	-31.75	40.75	44
13232	-31.25	41.25	44
13232	-30.75	41.25	44
13232	-29.25	39.75	44
13232	-28.75	39.75	44
13232	-28.75	40.75	44
13232	-27.75	41.75	44
13232	-27.75	42.25	44
13232	-28.75	42.25	44
13232	-28.75	42.75	44
13232	-27.25	44.25	44
13232	-26.75	44.25	44
13232	-26.75	43.75	44
13232	-27.25	43.25	44
13232	-27.25	42.75	44
13232	-26.75	42.75	44
13232	-26.25	43.25	44
13232	-25.25	43.25	44
13232	-25.25	44.25	44
13232	-24.75	44.25	44
13232	-22.75	42.25	44
13232	-22.25	42.25	44
13232	-22.25	42.75	44
13232	-23.25	43.75	44
13232	-23.25	44.25	44
13232	-22.75	44.25	44
13232	-21.75	43.25	44
13232	-20.25	43.25	44
13232	-19.75	43.75	44
13232	-19.75	44.75	44
13232	-18.25	46.25	44
13232	-16.25	46.25	44
13232	-16.25	47.25	44
13232	-14.25	49.25	44
13232	4.25	49.25	44
13232	4.75	48.75	44
13232	4.75	-0.75	44
13232	4.25	-1.25	44
13232	-21.25	-1.25	44
13232	-21.25	0.25	44
13232	-20.75	0.75	44
13232	-20.75	1.25	44
13232	-21.25	1.75	44
13232	-22.25	1.75	44
13232	-22.25	2.25	44
13232	-21.75	2.75	44
13232	-20.75	2.75	44
13232	-20.25	3.25	44
13232	-19.25	3.25	44
13232	-18.75	3.75	44
13232	-18.25	3.75	44
13232	-17.75	3.25	44
13232	-17.25	3.25	44
13232	-16.25	4.25	44
13232	-16.25	5.25	44
13232	-14.25	7.25	44
13232	-14.25	8.75	44
13232	-14.75	8.75	44
13232	-15.25	8.25	44
13232	-15.75	8.25	44
13232	-15.75	8.75	44
13232	-14.75	9.75	44
13232	-13.75	9.75	44
13232	-13.25	10.25	44
13232	-13.25	11.25	44
13232	-12.75	11.25	44
13232	-12.25	10.75	44
13232	-12.25	9.75	44
13232	-10.25	9.75	44
13232	-9.75	9.25	44
13232	-9.75	8.25	44
13232	-9.25	7.75	44
13232	-8.75	7.75	44
13232	-8.25	8.25	44
13232	-8.25	10.25	44
13232	-7.25	10.25	44
13232	-6.75	10.75	44
13232	-6.25	10.75	44
13232	-5.75	10.25	44
13232	-5.75	9.75	44
13232	-6.75	8.75	44
13232	-6.75	8.25	44
13232	-5.75	8.25	44
13232	-4.75	7.25	44
13232	-3.25	7.25	44
13232	-2.75	7.75	44
13232	-2.75	8.25	44
13232	-3.25	8.75	44
13232	-4.25	8.75	44
13232	-4.25	9.25	44
13232	-3.75	9.75	44
13232	-1.25	9.75	44
13232	-0.25	8.75	44
13232	-0.25	7.75	44
13232	0.25	7.25	44
13232	0.25	6.25	44
13232	0.75	5.75	44
13232	3.25	5.75	44
13232	3.75	6.25	44
13232	3.75	6.75	44
13232	3.25	7.25	44
13232	3.25	8.25	44
13232	1.75	9.75	44
13232	0.75	9.75	44
13232	0.75	11.25	44
13232	1.25	11.75	44
13232	1.25	12.25	44
13232	0.75	12.75	44
13232	0.75	14.25	44
13232	1.25	14.75	44
13232	2.25	14.75	44
13232	2.25	16.25	44
13232	1.75	16.25	44
13232	1.25	15.75	44
13232	0.75	15.75	44
13232	-0.25	16.75	44
13232	-0.75	16.75	44
13232	-1.25	16.25	44
13232	-1.75	16.25	44
13232	-2.25	16.75	44
13232	-2.75	16.75	44
13232	-2.75	16.25	44
13232	-2.25	15.75	44
13232	-2.25	15.25	44
13232	-2.75	14.75	44
13232	-5.75	14.75	44
13232	-5.75	13.75	44
13232	-6.25	13.25	44
13232	-7.75	13.25	44
13232	-7.75	14.75	44
13232	-7.25	15.25	44
13232	-7.25	15.75	44
13232	-8.75	15.75	44
13232	-9.25	15.25	44
13232	-9.25	14.75	44
13232	-8.75	14.25	44
13232	-8.75	13.75	44
13232	-9.25	13.75	44
13232	-10.25	14.75	44
13232	-10.75	14.75	44
13232	-12.25	13.25	44
13232	-12.75	13.25	44
13232	-13.25	13.75	44
13232	-13.25	14.75	44
13232	-13.75	15.25	44
13232	-14.75	15.25	44
13232	-14.75	16.25	44
13232	-15.25	16.75	44
13232	-16.25	16.75	44
13232	-17.25	17.75	44
13232	-18.75	17.75	44
13232	-18.75	16.75	44
13232	-19.75	16.75	44
13232	-20.25	16.25	44
13232	-20.75	16.25	44
13232	-20.75	16.75	44
13232	-19.75	17.75	44
13232	-19.75	18.25	44
13232	-20.75	18.25	44
13232	-20.75	18.75	44
13232	-19.75	19.75	44
13232	-18.75	19.75	44
13232	-18.75	20.25	44
13232	-19.25	20.75	44
13232	-20.25	20.75	44
13232	-20.25	21.75	44
13232	-20.75	21.75	44
13232	-21.25	21.25	44
13232	-21.75	21.25	44
13232	-21.75	21.75	44
13232	-20.75	22.75	44
13232	-20.75	23.25	44
13232	-21.25	23.75	44
13232	-22.75	23.75	44
13232	-23.25	23.25	44
13232	-23.75	23.25	44
13232	-23.75	24.75	44
13232	-21.75	24.75	44
13232	-21.25	25.25	44
13232	-20.25	25.25	44
13232	-19.75	25.75	44
13232	-19.25	25.75	44
13232	-19.25	24.75	44
13232	-18.75	24.75	44
13232	-18.25	25.25	44
13232	-17.75	25.25	44
13232	-17.25	24.75	44
13232	-17.25	23.75	44
13232	-16.75	23.75	44
13232	-16.25	24.25	44
13232	-15.75	24.25	44
13232	-15.75	21.25	44
13232	-14.25	19.75	44
13232	-14.25	18.75	44
13232	-12.75	17.25	44
13232	-12.75	16.25	44
13232	-11.75	15.25	44
13232	-11.25	15.25	44
13232	-10.25	16.25	44
13232	-10.25	17.25	44
13232	-9.75	17.75	44
13232	-9.25	17.75	44
13232	-9.25	16.75	44
13232	-7.75	16.75	44
13232	-7.25	17.25	44
13232	-7.25	18.75	44
13232	-8.25	18.75	44
13232	-9.75	20.25	44
13232	-9.75	21.75	44
13232	-7.75	21.75	44
13232	-6.75	22.75	44
13232	-6.75	23.25	44
13232	-7.25	23.75	44
13232	-7.25	24.75	44
13232	-8.25	24.75	44
13232	-8.75	25.25	44
13232	-9.25	25.25	44
13232	-9.25	24.75	44
13232	-8.25	23.75	44
13232	-8.25	23.25	44
13232	-8.75	23.25	44
13232	-9.25	23.75	44
13232	-9.75	23.75	44
13232	-10.25	23.25	44
13232	-11.25	23.25	44
13232	-11.75	22.75	44
13232	-12.25	22.75	44
13232	-12.75	23.25	44
13232	-12.75	24.25	44
13232	-13.75	24.25	44
13232	-13.75	24.75	44
13232	-13.25	25.25	44
13232	-13.25	25.75	44
13232	-15.75	25.75	44
13232	-16.25	25.25	44
13232	-16.75	25.25	44
13232	-17.75	26.25	44
13232	-18.75	26.25	44
13232	-18.75	27.25	44
13232	-19.25	27.75	44
13232	-20.25	27.75	44
13232	-20.25	28.25	44
13232	-19.25	29.25	44
13232	-18.25	29.25	44
13232	-18.25	29.75	44
13232	-18.75	30.25	44
13232	-18.75	31.25	44
13232	-19.25	31.25	44
13232	-19.75	30.75	44
13232	-19.75	29.75	44
13232	-20.25	29.75	44
13232	-20.75	30.25	44
13232	-21.25	30.25	44
13232	-21.25	28.25	44
13232	-22.25	27.25	44
13232	-23.25	27.25	44
13232	-23.75	26.75	44
13232	-24.25	26.75	44
13232	-24.75	27.25	44
13232	-24.75	28.25	44
13232	-25.25	28.25	44
13232	-25.75	27.75	44
13232	-25.75	26.75	44
13232	-26.75	25.75	44
13232	-27.75	25.75	44
13232	-27.75	25.25	44
13232	-27.25	24.75	44
13232	-26.25	24.75	44
13232	-26.25	23.75	44
13232	-25.75	23.25	44
13232	-24.75	23.25	44
13232	-24.75	22.75	44
13232	-25.25	22.25	44
13232	-25.25	21.75	44
13232	-24.25	21.75	44
13232	-24.25	21.25	44
13232	-24.75	20.75	44
13232	-25.25	20.75	44
13232	-26.25	21.75	44
13232	-27.25	21.75	44
13232	-27.75	22.25	44
13232	-27.75	22.75	44
13232	-26.75	22.75	44
13232	-26.75	23.25	44
13232	-27.25	23.75	44
13232	-27.75	23.75	44
13232	-28.75	22.75	44
13232	-29.25	22.75	44
13232	-29.25	23.25	44
13232	-28.25	24.25	44
13232	-28.25	24.75	44
13232	-28.75	25.25	44
13232	-29.75	25.25	44
13232	-29.75	26.25	44
13232	-30.25	26.75	44
13232	-30.25	27.75	44
13232	-30.75	27.75	44
13232	-31.25	27.25	44
13232	-31.75	27.25	44
13232	-32.25	27.75	44
13232	-32.25	28.75	44
13232	-32.75	28.75	44
13232	-33.25	28.25	44
13232	-33.75	28.25	44
13232	-34.25	28.75	44
13232	-34.75	28.75	44
13232	-34.75	28.25	44
13232	-34.25	27.75	44
13232	-34.25	26.75	44
13232	-33.25	26.75	44
13232	-33.25	25.75	44
13232	-31.75	24.25	44
13232	-31.75	23.75	44
13232	-33.25	23.75	44
13232	-33.25	24.75	44
13232	-33.75	24.75	44
13232	-34.25	24.25	44
13232	-34.75	24.25	44
13232	-34.75	24.75	44
13232	-34.25	25.25	44
13232	-34.25	25.75	44
13232	-35.25	25.75	44
13232	-35.25	26.75	44
13232	-35.75	26.75	44
13232	-36.25	26.25	44
13232	-36.75	26.25	44
13232	-37.25	26.75	44
13232	-37.25	27.75	44
13232	-37.75	28.25	44
13232	-37.75	29.25	44
13232	-38.25	29.25	44
13232	-38.75	28.75	44
13232	-38.75	27.75	44
13232	-39.75	27.75	44
13232	-39.75	27.25	44
13232	-39.25	26.75	44
13232	-39.25	26.25	44
13232	-39.75	26.25	44
13232	-40.25	26.75	44
13232	-41.25	26.75	44
13232	-41.75	27.25	44
13232	-41.75	28.75	44
13232	-40.25	30.25	44
13232	-40.25	30.75	44
13232	-41.25	31.75	44
13232	-42.75	31.75	44
13232	-42.75	30.75	44
13232	-43.25	30.75	44
13232	-44.75	32.25	44
13232	-44.75	42.75	44
13232	-44.25	43.25	44
13232	-44.25	43.75	44
13232	-44.75	44.25	44
13232	-44.75	45.25	44
13239	-44.75	27.25	44
13239	-44.75	27.75	44
13239	-43.75	27.75	44
13239	-43.25	28.25	44
13239	-42.75	28.25	44
13239	-42.75	27.75	44
13239	-43.75	26.75	44
13239	-43.75	26.25	44
13239	-42.75	25.25	44
13239	-42.75	24.75	44
13239	-43.25	24.25	44
13239	-43.25	23.75	44
13239	-42.25	23.75	44
13239	-42.25	23.25	44
13239	-42.75	22.75	44
13239	-42.75	22.25	44
13239	-41.25	22.25	44
13239	-40.25	23.25	44
13239	-39.75	23.25	44
13239	-39.75	22.75	44
13239	-40.25	22.25	44
13239	-40.25	21.75	44
13239	-39.75	21.25	44
13239	-39.75	20.75	44
13239	-40.25	20.75	44
13239	-40.75	21.25	44
13239	-41.25	21.25	44
13239	-41.25	20.25	44
13239	-43.25	20.25	44
13239	-43.25	19.75	44
13239	-42.75	19.25	44
13239	-42.75	18.75	44
13239	-43.25	18.75	44
13239	-44.75	20.25	44
13239	-44.75	27.25	44
13240	-21.25	47.75	44
13240	-21.25	48.25	44
13240	-20.25	49.25	44
13240	-16.75	49.25	44
13240	-16.25	48.75	44
13240	-16.25	48.25	44
13240	-16.75	47.75	44
13240	-17.25	47.75	44
13240	-17.75	48.25	44
13240	-18.25	48.25	44
13240	-18.75	47.75	44
13240	-18.75	46.75	44
13240	-19.25	46.75	44
13240	-19.75	47.25	44
13240	-20.75	47.25	44
13240	-21.25	47.75	44
13241	-44.75	17.25	44
13241	-44.75	17.75	44
13241	-44.25	18.25	44
13241	-43.75	18.25	44
13241	-43.75	17.75	44
13241	-44.25	17.25	44
13241	-44.25	16.75	44
13241	-42.75	16.75	44
13241	-41.25	18.25	44
13241	-40.75	18.25	44
13241	-40.25	17.75	44
13241	-40.25	15.75	44
13241	-39.25	15.75	44
13241	-37.75	14.25	44
13241	-35.75	14.25	44
13241	-35.25	13.75	44
13241	-35.25	12.25	44
13241	-36.25	12.25	44
13241	-36.25	10.75	44
13241	-35.25	10.75	44
13241	-34.25	9.75	44
13241	-34.25	8.25	44
13241	-35.25	8.25	44
13241	-35.25	7.75	44
13241	-33.75	6.25	44
13241	-33.75	5.75	44
13241	-35.25	5.75	44
13241	-35.75	6.25	44
13241	-36.25	6.25	44
13241	-36.25	5.75	44
13241	-34.75	4.25	44
13241	-33.25	4.25	44
13241	-32.75	4.75	44
13241	-32.25	4.75	44
13241	-32.25	4.25	44
13241	-34.25	2.25	44
13241	-34.25	0.75	44
13241	-33.75	0.75	44
13241	-33.25	1.25	44
13241	-33.25	2.25	44
13241	-32.75	2.25	44
13241	-32.25	1.75	44
13241	-31.75	1.75	44
13241	-30.75	2.75	44
13241	-30.25	2.75	44
13241	-29.75	2.25	44
13241	-29.25	2.25	44
13241	-28.25	3.25	44
13241	-27.75	3.25	44
13241	-27.25	2.75	44
13241	-26.25	2.75	44
13241	-26.25	1.25	44
13241	-26.75	0.75	44
13241	-26.75	-1.25	44
13241	-44.25	-1.25	44
13241	-44.75	-0.75	44
13241	-44.75	17.25	44
13242	-24.75	0.25	44
13242	-24.75	0.75	44
13242	-24.25	1.25	44
13242	-23.75	1.25	44
13242	-22.75	0.25	44
13242	-22.75	-1.25	44
13242	-24.25	-1.25	44
13242	-24.75	-0.75	44
13242	-24.75	0.25	44
13243	-22.25	-0.75	44
13243	-22.25	-1.25	44
13243	-21.75	-1.25	44
13243	-21.75	-0.75	44
13243	-22.25	-0.75	44
3393	-37.25	48.75	1576
3393	-37.25	49.25	1576
3393	-34.75	49.25	1576
3393	-34.75	47.75	1576
3393	-36.25	46.25	1576
3393	-36.75	46.25	1576
3393	-36.75	47.25	1576
3393	-37.25	47.75	1576
3393	-37.25	48.75	1576
3394	-34.25	49.25	1576
3394	-34.25	48.75	1576
3394	-32.75	47.25	1576
3394	-32.75	46.75	1576
3394	-34.75	46.75	1576
3394	-35.25	46.25	1576
3394	-35.25	45.75	1576
3394	-34.25	44.75	1576
3394	-33.75	44.75	1576
3394	-33.75	45.75	1576
3394	-32.75	45.75	1576
3394	-32.25	46.25	1576
3394	-30.75	46.25	1576
3394	-30.25	45.75	1576
3394	-28.75	45.75	1576
3394	-28.75	46.75	1576
3394	-27.25	48.25	1576
3394	-27.25	48.75	1576
3394	-27.75	49.25	1576
3394	-34.25	49.25	1576
3395	-32.75	41.25	1576
3395	-32.75	41.75	1576
3395	-31.25	43.25	1576
3395	-29.25	43.25	1576
3395	-29.25	44.25	1576
3395	-28.25	44.25	1576
3395	-28.25	45.25	1576
3395	-27.25	46.25	1576
3395	-27.25	47.25	1576
3395	-26.75	47.75	1576
3395	-25.25	47.75	1576
3395	-24.75	47.25	1576
3395	-24.25	47.25	1576
3395	-24.25	48.25	1576
3395	-23.25	49.25	1576
3395	-20.75	49.25	1576
3395	-20.75	48.75	1576
3395	-21.25	48.25	1576
3395	-21.25	47.75	1576
3395	-20.75	47.25	1576
3395	-19.75	47.25	1576
3395	-19.25	46.75	1576
3395	-18.75	46.75	1576
3395	-18.75	47.75	1576
3395	-18.25	48.25	1576
3395	-17.75	48.25	1576
3395	-17.25	47.75	1576
3395	-16.75	47.75	1576
3395	-16.25	48.25	1576
3395	-16.25	49.25	1576
3395	-14.75	49.25	1576
3395	-14.75	48.75	1576
3395	-16.25	47.25	1576
3395	-16.25	46.25	1576
3395	-18.25	46.25	1576
3395	-19.75	44.75	1576
3395	-19.75	43.75	1576
3395	-20.25	43.25	1576
3395	-21.75	43.25	1576
3395	-22.75	44.25	1576
3395	-23.25	44.25	1576
3395	-23.25	43.75	1576
3395	-22.25	42.75	1576
3395	-22.25	42.25	1576
3395	-22.75	42.25	1576
3395	-24.75	44.25	1576
3395	-25.25	44.25	1576
3395	-25.25	43.25	1576
3395	-26.25	43.25	1576
3395	-26.75	42.75	1576
3395	-27.25	42.75	1576
3395	-27.25	43.25	1576
3395	-26.75	43.75	1576
3395	-26.75	44.25	1576
3395	-27.25	44.25	1576
3395	-28.75	42.75	1576
3395	-28.75	42.25	1576
3395	-27.75	42.25	1576
3395	-27.75	41.75	1576
3395	-28.75	40.75	1576
3395	-28.75	39.75	1576
3395	-29.25	39.75	1576
3395	-30.75	41.25	1576
3395	-31.25	41.25	1576
3395	-31.75	40.75	1576
3395	-32.25	40.75	1576
3395	-32.75	41.25	1576
14345	-44.75	31.25	545
14345	-44.75	31.75	545
14345	-44.25	31.75	545
14345	-43.25	30.75	545
14345	-42.75	30.75	545
14345	-42.75	31.75	545
14345	-41.25	31.75	545
14345	-40.25	30.75	545
14345	-40.25	30.25	545
14345	-41.75	28.75	545
14345	-41.75	27.25	545
14345	-41.25	26.75	545
14345	-40.25	26.75	545
14345	-39.75	26.25	545
14345	-39.25	26.25	545
14345	-39.25	26.75	545
14345	-39.75	27.25	545
14345	-39.75	27.75	545
14345	-38.75	27.75	545
14345	-38.75	28.75	545
14345	-38.25	29.25	545
14345	-37.75	29.25	545
14345	-37.75	28.25	545
14345	-37.25	27.75	545
14345	-37.25	26.75	545
14345	-36.75	26.25	545
14345	-36.25	26.25	545
14345	-35.75	26.75	545
14345	-35.25	26.75	545
14345	-35.25	25.75	545
14345	-34.25	25.75	545
14345	-34.25	25.25	545
14345	-34.75	24.75	545
14345	-34.75	24.25	545
14345	-34.25	24.25	545
14345	-33.75	24.75	545
14345	-33.25	24.75	545
14345	-33.25	23.75	545
14345	-31.75	23.75	545
14345	-31.75	24.25	545
14345	-33.25	25.75	545
14345	-33.25	26.75	545
14345	-34.25	26.75	545
14345	-34.25	27.75	545
14345	-34.75	28.25	545
14345	-34.75	28.75	545
14345	-34.25	28.75	545
14345	-33.75	28.25	545
14345	-33.25	28.25	545
14345	-32.75	28.75	545
14345	-32.25	28.75	545
14345	-32.25	27.75	545
14345	-31.75	27.25	545
14345	-31.25	27.25	545
14345	-30.75	27.75	545
14345	-30.25	27.75	545
14345	-30.25	26.75	545
14345	-29.75	26.25	545
14345	-29.75	25.25	545
14345	-28.75	25.25	545
14345	-28.25	24.75	545
14345	-28.25	24.25	545
14345	-29.25	23.25	545
14345	-29.25	22.75	545
14345	-28.75	22.75	545
14345	-27.75	23.75	545
14345	-27.25	23.75	545
14345	-26.75	23.25	545
14345	-26.75	22.75	545
14345	-27.75	22.75	545
14345	-27.75	22.25	545
14345	-27.25	21.75	545
14345	-26.25	21.75	545
14345	-25.25	20.75	545
14345	-24.75	20.75	545
14345	-24.25	21.25	545
14345	-24.25	21.75	545
14345	-25.25	21.75	545
14345	-25.25	22.25	545
14345	-24.75	22.75	545
14345	-24.75	23.25	545
14345	-25.75	23.25	545
14345	-26.25	23.75	545
14345	-26.25	24.75	545
14345	-27.25	24.75	545
14345	-27.75	25.25	545
14345	-27.75	25.75	545
14345	-26.75	25.75	545
14345	-25.75	26.75	545
14345	-25.75	27.75	545
14345	-25.25	28.25	545
14345	-24.75	28.25	545
14345	-24.75	27.25	545
14345	-24.25	26.75	545
14345	-23.75	26.75	545
14345	-23.25	27.25	545
14345	-22.25	27.25	545
14345	-21.25	28.25	545
14345	-21.25	30.25	545
14345	-20.75	30.25	545
14345	-20.25	29.75	545
14345	-19.75	29.75	545
14345	-19.75	30.75	545
14345	-19.25	31.25	545
14345	-18.75	31.25	545
14345	-18.75	30.25	545
14345	-18.25	29.75	545
14345	-18.25	29.25	545
14345	-19.25	29.25	545
14345	-20.25	28.25	545
14345	-20.25	27.75	545
14345	-19.25	27.75	545
14345	-18.75	27.25	545
14345	-18.75	26.25	545
14345	-17.75	26.25	545
14345	-16.75	25.25	545
14345	-16.25	25.25	545
14345	-15.75	25.75	545
14345	-13.25	25.75	545
14345	-13.25	25.25	545
14345	-13.75	24.75	545
14345	-13.75	24.25	545
14345	-12.75	24.25	545
14345	-12.75	23.25	545
14345	-12.25	22.75	545
14345	-11.75	22.75	545
14345	-11.25	23.25	545
14345	-10.25	23.25	545
14345	-9.75	23.75	545
14345	-9.25	23.75	545
14345	-8.75	23.25	545
14345	-8.25	23.25	545
14345	-8.25	23.75	545
14345	-9.25	24.75	545
14345	-9.25	25.25	545
