group	label	showSelected1
1	Cluster 113: 1472/6784 pixels shown, logFC -5.3 to 4.6, log10(p) 0.0 to 3.7	113
1	Cluster 157: 15/6856 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 6.8	157
1	Cluster 164: 1575/5485 pixels shown, logFC -4.8 to 3.7, log10(p) 0.0 to 3.6	164
1	Cluster 217: 795/2884 pixels shown, logFC -4.4 to 4.8, log10(p) 0.0 to 3.7	217
1	Cluster 533: 133/133 pixels shown, logFC -4.4 to 3.1, log10(p) 0.0 to 2.0	533
1	Cluster 559: 73/8128 pixels shown, logFC -4.3 to 5.0, log10(p) 0.0 to 11.4	559
1	Cluster 667: 178/952 pixels shown, logFC -4.6 to 4.1, log10(p) 0.0 to 4.6	667
1	Cluster 772: 417/669 pixels shown, logFC -5.2 to 2.0, log10(p) 0.0 to 3.3	772
1	Cluster 1645: 4/230 pixels shown, logFC -3.3 to 4.3, log10(p) 0.0 to 2.8	1645
1	Cluster 1977: 5/100 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 2.4	1977
1	Cluster 2028: 12/299 pixels shown, logFC -5.0 to 3.1, log10(p) 0.0 to 3.0	2028
1	Cluster 2379: 94/988 pixels shown, logFC -3.5 to 4.3, log10(p) 0.0 to 3.0	2379
1	Cluster 2420: 32/32 pixels shown, logFC -4.1 to 0.0, log10(p) 0.0 to 1.8	2420
1	Cluster 3373: 39/39 pixels shown, logFC -3.9 to 0.0, log10(p) 0.0 to 1.7	3373
1	Cluster 3736: 34/42 pixels shown, logFC 0.0 to 2.5, log10(p) 0.0 to 1.7	3736
1	Cluster 3905: 6/6 pixels shown, logFC -3.9 to -2.0, log10(p) 0.5 to 1.7	3905
1	Cluster 3941: 17/17 pixels shown, logFC -4.1 to -1.8, log10(p) 0.5 to 1.8	3941
1	Cluster 3956: 76/76 pixels shown, logFC -1.5 to 2.4, log10(p) 0.0 to 2.3	3956
