group	label	showSelected1
1	Cluster 85: 54/6919 pixels shown, logFC -4.1 to 5.3, log10(p) 0.0 to 5.0	85
1	Cluster 103: 148/4552 pixels shown, logFC -4.0 to 4.6, log10(p) 0.0 to 4.4	103
1	Cluster 190: 204/5955 pixels shown, logFC -4.2 to 4.6, log10(p) 0.0 to 3.9	190
1	Cluster 266: 44/600 pixels shown, logFC -4.4 to 3.7, log10(p) 0.0 to 2.1	266
1	Cluster 518: 1462/1507 pixels shown, logFC -3.9 to 4.3, log10(p) 0.0 to 4.1	518
1	Cluster 571: 260/268 pixels shown, logFC -4.1 to 3.4, log10(p) 0.0 to 1.8	571
1	Cluster 581: 261/501 pixels shown, logFC -3.6 to 4.6, log10(p) 0.0 to 3.2	581
1	Cluster 607: 479/534 pixels shown, logFC -4.9 to 2.9, log10(p) 0.0 to 2.8	607
1	Cluster 758: 1073/1937 pixels shown, logFC -4.2 to 4.3, log10(p) 0.0 to 3.6	758
1	Cluster 824: 99/1150 pixels shown, logFC -4.4 to 4.3, log10(p) 0.0 to 3.9	824
1	Cluster 1107: 229/259 pixels shown, logFC -1.2 to 5.0, log10(p) 0.0 to 4.8	1107
1	Cluster 1321: 96/560 pixels shown, logFC -4.7 to 2.8, log10(p) 0.0 to 2.5	1321
1	Cluster 1727: 29/815 pixels shown, logFC -3.3 to 4.6, log10(p) 0.0 to 3.2	1727
1	Cluster 2032: 217/533 pixels shown, logFC -5.2 to 4.1, log10(p) 0.0 to 3.3	2032
1	Cluster 2168: 1/30 pixels shown, logFC -3.8 to 1.4, log10(p) 0.0 to 1.5	2168
1	Cluster 2328: 46/46 pixels shown, logFC -3.9 to 0.7, log10(p) 0.0 to 1.7	2328
1	Cluster 2662: 64/99 pixels shown, logFC -4.8 to 0.7, log10(p) 0.0 to 2.7	2662
1	Cluster 2921: 127/127 pixels shown, logFC -3.8 to 2.8, log10(p) 0.0 to 1.5	2921
1	Cluster 3948: 35/65 pixels shown, logFC -3.8 to 1.1, log10(p) 0.0 to 1.5	3948
1	Cluster 4054: 13/13 pixels shown, logFC -3.1 to 0.0, log10(p) 0.0 to 1.0	4054
