group	label	showSelected1
1	Cluster 34: 1430/2744 pixels shown, logFC -6.1 to 3.8, log10(p) 0.0 to 6.4	34
1	Cluster 49: 126/5113 pixels shown, logFC -5.9 to 2.5, log10(p) 0.0 to 6.7	49
1	Cluster 306: 835/4008 pixels shown, logFC -5.3 to 4.6, log10(p) 0.0 to 4.6	306
1	Cluster 376: 1204/5655 pixels shown, logFC -5.2 to 2.1, log10(p) 0.0 to 4.8	376
1	Cluster 384: 28/7868 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 7.9	384
1	Cluster 520: 1032/1638 pixels shown, logFC -4.6 to 3.4, log10(p) 0.0 to 2.8	520
1	Cluster 788: 28/10083 pixels shown, logFC -5.7 to 3.7, log10(p) 0.0 to 4.9	788
1	Cluster 1957: 217/636 pixels shown, logFC -4.1 to 2.8, log10(p) 0.0 to 3.6	1957
1	Cluster 2676: 116/257 pixels shown, logFC -4.5 to 1.1, log10(p) 0.0 to 2.2	2676
1	Cluster 2800: 1/294 pixels shown, logFC -0.6 to 3.1, log10(p) 0.0 to 5.9	2800
1	Cluster 3258: 82/84 pixels shown, logFC -3.5 to 2.5, log10(p) 0.0 to 1.3	3258
