group	label	showSelected1
1	Cluster 7: 590/4486 pixels shown, logFC -3.3 to 5.3, log10(p) 0.0 to 5.1	7
1	Cluster 291: 952/2863 pixels shown, logFC -3.3 to 4.8, log10(p) 0.0 to 3.7	291
1	Cluster 955: 660/2191 pixels shown, logFC -3.5 to 4.8, log10(p) 0.0 to 3.7	955
1	Cluster 1060: 21/21 pixels shown, logFC -3.1 to 4.3, log10(p) 0.0 to 2.8	1060
1	Cluster 1124: 7/68 pixels shown, logFC -2.8 to 3.7, log10(p) 0.0 to 1.9	1124
1	Cluster 1137: 106/106 pixels shown, logFC -3.3 to 4.1, log10(p) 0.0 to 2.4	1137
1	Cluster 1407: 1536/3419 pixels shown, logFC -3.6 to 5.1, log10(p) 0.0 to 4.9	1407
1	Cluster 1497: 183/255 pixels shown, logFC -3.0 to 4.3, log10(p) 0.0 to 2.9	1497
1	Cluster 2419: 60/71 pixels shown, logFC 0.4 to 4.3, log10(p) 0.1 to 3.1	2419
1	Cluster 2689: 115/115 pixels shown, logFC -2.8 to 3.4, log10(p) 0.0 to 2.4	2689
1	Cluster 2690: 35/35 pixels shown, logFC 1.5 to 4.6, log10(p) 0.5 to 3.3	2690
1	Cluster 2763: 16/32 pixels shown, logFC 0.9 to 4.6, log10(p) 0.3 to 3.2	2763
1	Cluster 2796: 155/155 pixels shown, logFC -2.8 to 3.3, log10(p) 0.0 to 2.0	2796
1	Cluster 2812: 2/141 pixels shown, logFC -3.1 to 3.7, log10(p) 0.0 to 1.9	2812
1	Cluster 3046: 5/5 pixels shown, logFC -3.5 to -1.3, log10(p) 0.3 to 1.3	3046
1	Cluster 3076: 48/48 pixels shown, logFC -3.1 to 2.1, log10(p) 0.0 to 1.0	3076
1	Cluster 3148: 31/33 pixels shown, logFC -2.5 to 2.8, log10(p) 0.0 to 1.2	3148
1	Cluster 3166: 47/47 pixels shown, logFC -2.8 to 2.0, log10(p) 0.0 to 0.9	3166
1	Cluster 3175: 38/38 pixels shown, logFC -2.0 to 4.3, log10(p) 0.5 to 2.8	3175
1	Cluster 3612: 66/154 pixels shown, logFC -2.8 to 4.0, log10(p) 0.0 to 2.4	3612
1	Cluster 4120: 29/29 pixels shown, logFC -2.5 to 1.5, log10(p) 0.0 to 0.7	4120
