group	fill	clickSelects
1	#FFFFFF	1349
2	#FFFFFF	1349
3	#FFFFFF	1349
14	#FFFFFF	1349
51	#FFFFFF	1349
52	#FFFFFF	1349
53	#FFFFFF	1349
64	#FFFFFF	1227
102	#FFFFFF	1349
103	#FFFFFF	1349
104	#FFFFFF	1227
115	#FFFFFF	1227
126	#FFFFFF	1349
152	#FFFFFF	2172
153	#FFFFFF	2172
154	#FFFFFF	2172
155	#FFFFFF	1227
156	#FFFFFF	1227
165	#FFFFFF	1227
176	#FFFFFF	1227
187	#FFFFFF	1227
198	#FFFFFF	1227
199	#FFFFFF	1227
200	#FFFFFF	1227
201	#FFFFFF	1227
202	#FFFFFF	1227
203	#FFFFFF	2172
204	#FFFFFF	2172
205	#FFFFFF	1227
206	#FFFFFF	1227
207	#FFFFFF	1227
208	#FFFFFF	1227
216	#FFFFFF	1227
227	#FFFFFF	1227
238	#FFFFFF	1227
248	#FFFFFF	1227
249	#FFFFFF	1227
250	#FFFFFF	1227
251	#FFFFFF	1227
252	#FFFFFF	1227
253	#FFFFFF	2172
254	#FFFFFF	2172
255	#FFFFFF	1227
256	#FFFFFF	1227
257	#FFFFFF	1227
258	#FFFFFF	1227
259	#FFFFFF	1227
266	#FFFFFF	1227
277	#FFFFFF	1227
288	#FFFFFF	1227
299	#FFFFFF	1227
300	#FFFFFF	1227
301	#FFFFFF	1227
302	#FFFFFF	1227
303	#FFFFFF	1227
304	#FFFFFF	2172
305	#FFFFFF	1227
306	#FFFFFF	1227
307	#FFFFFF	1227
308	#FFFFFF	3781
309	#FFFFFF	1227
310	#FFFFFF	1227
317	#FFFFFF	1227
328	#FFFFFF	1227
339	#FFFFFF	1227
349	#FFFFFF	1227
350	#FFFFFF	2172
351	#FFFFFF	1227
352	#FFFFFF	1227
353	#FFFFFF	1227
354	#FFFFFF	2172
355	#FFFFFF	2172
356	#FFFFFF	1227
357	#FFFFFF	1227
358	#FFFFFF	3781
359	#FFFFFF	1227
360	#FFFFFF	3781
361	#FFFFFF	1227
367	#FFFFFF	1227
378	#FFFFFF	1227
389	#FFFFFF	2172
400	#FFFFFF	1227
401	#FFFFFF	1227
402	#FFFFFF	2172
403	#FFFFFF	1227
404	#FFFFFF	1227
405	#FFFFFF	2172
406	#FFFFFF	1227
407	#FFFFFF	1227
408	#FFFFFF	1227
409	#FFFFFF	3781
410	#FFFFFF	1227
411	#FFFFFF	3781
412	#FFFFFF	1227
418	#FFFFFF	2172
429	#FFFFFF	2172
440	#FFFFFF	1227
450	#FFFFFF	1227
451	#FFFFFF	1227
452	#FFFFFF	2172
453	#FFFFFF	1227
454	#FFFFFF	1227
455	#FFFFFF	2172
456	#FFFFFF	1227
457	#FFFFFF	1227
458	#FFFFFF	1227
459	#FFFFFF	3781
460	#FFFFFF	3781
461	#FFFFFF	3781
462	#FFFFFF	1227
463	#FFFFFF	1227
468	#FFFFFF	2172
479	#FFFFFF	2172
490	#FFFFFF	1227
501	#FFFFFF	1227
502	#FFFFFF	2172
503	#FFFFFF	2172
504	#FFFFFF	1227
505	#FFFFFF	1227
506	#FFFFFF	1227
507	#FFFFFF	1227
508	#FFFFFF	2172
509	#FFFFFF	3781
510	#FFFFFF	3781
511	#FFFFFF	3781
512	#FFFFFF	3781
513	#FFFFFF	1227
514	#FFFFFF	1227
519	#FFFFFF	2172
530	#FFFFFF	2172
541	#FFFFFF	1227
551	#FFFFFF	1227
552	#FFFFFF	2172
553	#FFFFFF	1227
554	#FFFFFF	1227
555	#FFFFFF	1227
556	#FFFFFF	2172
557	#FFFFFF	2172
558	#FFFFFF	2172
559	#FFFFFF	1227
560	#FFFFFF	3781
561	#FFFFFF	3781
562	#FFFFFF	3781
563	#FFFFFF	3781
564	#FFFFFF	3781
565	#FFFFFF	1227
569	#FFFFFF	2172
580	#FFFFFF	2172
591	#FFFFFF	1227
602	#FFFFFF	1227
603	#FFFFFF	2172
604	#FFFFFF	1227
605	#FFFFFF	1227
606	#FFFFFF	1227
607	#FFFFFF	2172
608	#FFFFFF	2172
609	#FFFFFF	2172
610	#FFFFFF	3781
611	#FFFFFF	3781
612	#FFFFFF	3781
613	#FFFFFF	3781
614	#FFFFFF	3781
615	#FFFFFF	1227
616	#FFFFFF	1227
620	#FFFFFF	2172
631	#FFFFFF	2172
642	#FFFFFF	1227
652	#FFFFFF	2172
653	#FFFFFF	2172
654	#FFFFFF	1227
655	#FFFFFF	1227
656	#FFFFFF	1227
657	#FFFFFF	2172
658	#FFFFFF	2172
659	#FFFFFF	2172
660	#FFFFFF	3781
661	#FFFFFF	3781
662	#FFFFFF	3781
663	#FFFFFF	3781
664	#FFFFFF	3781
665	#FFFFFF	3781
666	#FFFFFF	1227
667	#FFFFFF	1227
670	#FFFFFF	2172
681	#FFFFFF	2172
692	#FFFFFF	1227
703	#FFFFFF	2172
704	#FFFFFF	2172
705	#FFFFFF	2172
706	#FFFFFF	2172
707	#FFFFFF	3781
708	#FFFFFF	2172
709	#FFFFFF	2172
710	#FFFFFF	2172
711	#FFFFFF	3781
712	#FFFFFF	3781
713	#FFFFFF	3781
714	#FFFFFF	1227
715	#FFFFFF	1227
716	#FFFFFF	1227
717	#FFFFFF	1227
718	#FFFFFF	1227
721	#FFFFFF	2172
732	#FFFFFF	2172
743	#FFFFFF	2172
753	#FFFFFF	2172
754	#FFFFFF	2172
755	#FFFFFF	2172
756	#FFFFFF	2172
757	#FFFFFF	3781
758	#FFFFFF	2172
759	#FFFFFF	2172
760	#FFFFFF	2172
761	#FFFFFF	2172
762	#FFFFFF	2172
763	#FFFFFF	3781
764	#FFFFFF	3781
765	#FFFFFF	1227
766	#FFFFFF	1227
767	#FFFFFF	1227
768	#FFFFFF	1227
769	#FFFFFF	1227
771	#FFFFFF	2172
782	#FFFFFF	2172
793	#FFFFFF	2172
804	#FFFFFF	2172
805	#FFFFFF	2172
806	#FFFFFF	2172
807	#FFFFFF	2172
808	#FFFFFF	3781
809	#FFFFFF	2172
810	#FFFFFF	2172
811	#FFFFFF	2172
812	#FFFFFF	2172
813	#FFFFFF	3781
814	#FFFFFF	3781
815	#FFFFFF	3781
816	#FFFFFF	1227
817	#FFFFFF	1227
818	#FFFFFF	1227
819	#FFFFFF	1227
820	#FFFFFF	1227
822	#FFFFFF	2172
833	#FFFFFF	2172
844	#FFFFFF	2172
854	#FFFFFF	2172
855	#FFFFFF	2172
856	#FFFFFF	2172
857	#FFFFFF	2172
858	#FFFFFF	2172
859	#FFFFFF	2172
860	#FFFFFF	2172
861	#FFFFFF	2172
862	#FFFFFF	2172
