group	label	showSelected1
1	Cluster 18: 100/3996 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 3.5	18
1	Cluster 32: 10/877 pixels shown, logFC -5.3 to 4.1, log10(p) 0.0 to 3.8	32
1	Cluster 119: 1921/3352 pixels shown, logFC -5.1 to 4.1, log10(p) 0.0 to 4.2	119
1	Cluster 339: 874/1711 pixels shown, logFC -5.2 to 2.0, log10(p) 0.0 to 15.3	339
1	Cluster 888: 14/2602 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 3.7	888
1	Cluster 966: 524/1323 pixels shown, logFC -4.2 to 4.1, log10(p) 0.0 to 3.8	966
1	Cluster 1119: 1/1212 pixels shown, logFC -3.7 to 5.3, log10(p) 0.0 to 5.6	1119
1	Cluster 1160: 201/3071 pixels shown, logFC -6.0 to 3.7, log10(p) 0.0 to 5.8	1160
1	Cluster 1696: 16/476 pixels shown, logFC -5.1 to 3.3, log10(p) 0.0 to 3.1	1696
1	Cluster 1931: 298/298 pixels shown, logFC -4.1 to 3.3, log10(p) 0.0 to 1.8	1931
1	Cluster 2321: 324/549 pixels shown, logFC -5.0 to 2.0, log10(p) 0.0 to 6.1	2321
1	Cluster 2428: 128/172 pixels shown, logFC -4.2 to 1.4, log10(p) 0.0 to 2.0	2428
1	Cluster 2785: 14/46 pixels shown, logFC -4.2 to 0.4, log10(p) 0.1 to 1.9	2785
1	Cluster 3489: 64/72 pixels shown, logFC -4.4 to 1.4, log10(p) 0.0 to 2.1	3489
1	Cluster 4113: 25/25 pixels shown, logFC -1.0 to 3.4, log10(p) 0.0 to 2.0	4113
1	Cluster 4114: 50/50 pixels shown, logFC -3.1 to 3.7, log10(p) 0.0 to 1.9	4114
