group	label	showSelected1
1	Cluster 322: 18/3728 pixels shown, logFC -6.2 to 2.1, log10(p) 0.0 to 7.8	322
1	Cluster 488: 201/575 pixels shown, logFC -4.9 to 3.3, log10(p) 0.0 to 2.8	488
1	Cluster 623: 836/1866 pixels shown, logFC -2.8 to 2.7, log10(p) 0.0 to 5.6	623
1	Cluster 788: 2504/10083 pixels shown, logFC -5.7 to 3.7, log10(p) 0.0 to 4.9	788
1	Cluster 937: 17/231 pixels shown, logFC -5.1 to 1.7, log10(p) 0.0 to 5.4	937
1	Cluster 1337: 68/69 pixels shown, logFC -4.8 to 0.6, log10(p) 0.0 to 2.6	1337
1	Cluster 1703: 309/2760 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 6.7	1703
1	Cluster 1767: 26/760 pixels shown, logFC -5.2 to 2.7, log10(p) 0.0 to 3.3	1767
1	Cluster 1932: 232/1743 pixels shown, logFC -4.3 to 3.7, log10(p) 0.0 to 5.2	1932
1	Cluster 2329: 90/90 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 1.8	2329
1	Cluster 2630: 493/758 pixels shown, logFC -5.1 to 1.7, log10(p) 0.0 to 4.8	2630
1	Cluster 2668: 19/19 pixels shown, logFC -4.1 to 0.6, log10(p) 0.1 to 1.8	2668
1	Cluster 3529: 161/161 pixels shown, logFC -1.0 to 2.8, log10(p) 0.0 to 5.6	3529
1	Cluster 3901: 24/277 pixels shown, logFC -1.9 to 2.9, log10(p) 0.0 to 2.4	3901
